zona,region,inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,lat,lng,created_at
2,amazonia,21,Sucumbíos,230503,2107,Cuyabeno,7154,14856,7855,6356,302,343,-0.1288890000000000,-76.41388900000000,01/01/2022
2,amazonia,21,Sucumbíos,230503,2102,Gonzalo Pizarro,10007,20322,10681,8554,354,733,0.04700000000000000,-77.32280000000000,01/01/2022
2,amazonia,21,Sucumbíos,230503,2101,Lago Agrio,119594,162334,84647,68959,4406,4322,0.08472200000000001,-76.88277800000000,01/01/2022
2,amazonia,21,Sucumbíos,230503,2103,Putumayo,16106,12588,6091,5008,843,646,0.1000000000000000,-75.84999999999999,01/01/2022
2,amazonia,21,Sucumbíos,230503,2104,Shushufindi,57949,91240,47399,40194,1865,1782,-0.1871000000000000,-76.64500000000000,01/01/2022
2,amazonia,21,Sucumbíos,230503,2105,Sucumbíos,3811,5410,2617,2492,37,264,0.4592000000000000,-77.52300000000000,01/01/2022
3,sierra,18,Tungurahua,590600,1801,Ambato,387309,666235,324076,295767,18936,27456,-1.241667000000000,-78.61972200000000,01/01/2022
3,sierra,18,Tungurahua,590600,1802,Baños,25043,44428,21024,19515,1389,2500,-1.396389000000000,-78.42472200000000,01/01/2022
3,sierra,18,Tungurahua,590600,1803,Cevallos,9936,21998,9074,11050,706,1168,-1.350000000000000,-78.61666700000001,01/01/2022
3,sierra,18,Tungurahua,590600,1804,Mocha,7336,12463,5816,5611,310,726,-1.416667000000000,-78.66666700000000,01/01/2022
3,sierra,18,Tungurahua,590600,1805,Patate,15825,23866,10294,10564,777,2231,-1.316667000000000,-78.51666700000000,01/01/2022
3,sierra,18,Tungurahua,590600,1806,Quero,20627,30112,16026,11559,908,1619,-1.379300000000000,-78.60700000000000,01/01/2022
3,sierra,18,Tungurahua,590600,1807,Pelileo,66836,104276,50371,46198,2975,4732,-1.327500000000000,-78.54083300000001,01/01/2022
3,sierra,18,Tungurahua,590600,1808,Píllaro,43371,62531,29238,28060,2110,3123,-1.175833000000000,-78.55527800000000,01/01/2022
3,sierra,18,Tungurahua,590600,1809,Tisaleo,14317,16546,8100,7112,349,985,-1.350000000000000,-78.66666700000000,01/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1907,Centinela del Cóndor,8313,10203,5178,4499,126,400,-3.894910000000000,-78.78140999999999,01/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1902,Chinchipe,10679,18352,9160,7944,236,1012,-4.862800000000000,-79.13280000000000,01/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1906,El Pangui,10945,20720,10911,9215,151,443,-3.624900000000000,-78.58710000000001,01/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1903,Nangaritza,8014,7749,4192,3227,156,174,-4.048333000000000,-78.68222200000000,01/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1908,Palanda,10144,13517,6782,6160,175,400,-4.649800000000000,-79.13209999999999,01/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1909,Paquisha,5992,9353,5074,3837,130,312,-3.932750000000000,-78.67426000000000,01/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1904,Yacuambi,7121,7952,4707,2940,219,86,-3.634440000000000,-78.92810000000000,01/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1905,Yantzaza,26447,38237,20297,16202,431,1307,-3.850000000000000,-78.75000000000000,01/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1901,Zamora,32761,46685,22647,20571,1160,2307,-4.120000000000000,-78.80000000000000,01/01/2022
6,sierra,01,Azuay,881394,0115,Camilo Ponce Enríquez,36423,48530,25005,20414,2018,1093,-3.050000000000000,-79.73333300000000,02/01/2022
6,sierra,01,Azuay,881394,0111,Chordeleg,15176,20824,10301,9200,289,1034,-2.933333000000000,-78.76666700000000,02/01/2022
6,sierra,01,Azuay,881394,0101,Cuenca,636996,1083467,519331,492764,10148,61224,-2.897414000000000,-79.00448100000000,02/01/2022
6,sierra,01,Azuay,881394,0112,El Pan,3091,4642,2010,2049,39,544,-2.786111000000000,-78.66500000000001,02/01/2022
6,sierra,01,Azuay,881394,0102,Girón,13037,23230,11956,10021,123,1130,-3.159028000000000,-79.14756800000001,02/01/2022
6,sierra,01,Azuay,881394,0114,Guachapala,3859,5224,2343,2355,21,505,-2.769000000000000,-78.70900000000000,02/01/2022
6,sierra,01,Azuay,881394,0103,Gualaceo,49104,75981,37412,33715,1157,3697,-2.900000000000000,-78.78333300000000,02/01/2022
6,sierra,01,Azuay,881394,0104,Nabón,17292,24766,12375,10516,340,1535,-3.336060000000000,-79.06368000000001,02/01/2022
6,sierra,01,Azuay,881394,0110,Oña,4128,6368,2807,3051,89,421,-3.469640000000000,-79.15431000000000,02/01/2022
6,sierra,01,Azuay,881394,0105,Paute,29214,54306,26683,24356,395,2872,-2.781800000000000,-78.76000000000001,02/01/2022
6,sierra,01,Azuay,881394,0106,Pucará,10584,14605,7293,6473,145,694,-3.233780000000000,-79.46120000000001,02/01/2022
6,sierra,01,Azuay,881394,0107,San Fernando,4156,7103,3355,3287,6,455,-3.144500000000000,-79.25200000000000,02/01/2022
6,sierra,01,Azuay,881394,0108,Santa Isabel,20935,44292,22156,19209,766,2161,-3.274170000000000,-79.31560000000000,02/01/2022
6,sierra,01,Azuay,881394,0113,Sevilla de Oro,6890,6956,3217,3166,35,538,-2.799833000000000,-78.65569400000000,02/01/2022
6,sierra,01,Azuay,881394,0109,Sígsig,30509,44449,22295,19234,544,2376,-3.089700000000000,-78.80320000000000,02/01/2022
3,sierra,02,Bolívar,209933,0206,Caluma,16429,26868,14021,10924,391,1532,-1.633330000000000,-79.25000000000000,02/01/2022
3,sierra,02,Bolívar,209933,0202,Chillanes,16850,34968,17197,14750,1567,1454,-1.933333000000000,-79.06666700000000,02/01/2022
3,sierra,02,Bolívar,209933,0203,Chimbo,17378,24398,11142,10524,954,1778,-1.700000000000000,-79.01666700000000,02/01/2022
3,sierra,02,Bolívar,209933,0204,Echeandía,14081,26890,13391,11288,706,1505,-1.433330000000000,-79.26667000000000,02/01/2022
3,sierra,02,Bolívar,209933,0201,Guaranda,108763,160842,85554,66726,831,7731,-1.605556000000000,-79.00305600000000,02/01/2022
3,sierra,02,Bolívar,209933,0207,Las Naves,7428,12159,6586,4943,100,530,-1.283330000000000,-79.30000000000000,02/01/2022
3,sierra,02,Bolívar,209933,0205,San Miguel,29004,51197,23196,21861,2219,3921,-1.700000000000000,-79.03333300000000,02/01/2022
6,sierra,03,Cañar,281396,0301,Azogues,86276,150921,75120,65667,1407,8727,-2.733333000000000,-78.83333300000000,02/01/2022
6,sierra,03,Cañar,281396,0302,Biblían,23741,24175,11083,10891,390,1811,-2.710000000000000,-78.88000000000000,02/01/2022
6,sierra,03,Cañar,281396,0303,Cañar,68747,84079,40162,36991,1295,5631,-2.483700000000000,-78.97839999999999,02/01/2022
6,sierra,03,Cañar,281396,0306,Déleg,6782,9895,4290,4683,72,850,-2.772600000000000,-78.91830000000000,02/01/2022
6,sierra,03,Cañar,281396,0305,El Tambo,12462,18755,9160,8500,213,882,-2.508100000000000,-78.92489999999999,02/01/2022
6,sierra,03,Cañar,281396,0304,La Troncal,76872,92206,46485,38193,4839,2689,-2.400000000000000,-79.33000000000000,02/01/2022
6,sierra,03,Cañar,281396,0307,Suscal,6516,9795,4943,4244,278,330,-2.436400000000000,-79.05220000000000,02/01/2022
1,sierra,04,Carchi,186869,0402,Bolivar,15528,25825,12552,11757,425,1091,0.5070990000000000,-77.86245400000000,02/01/2022
1,sierra,04,Carchi,186869,0403,Espejo,13817,27957,13075,12595,444,1843,0.6210000000000000,-77.94000000000000,02/01/2022
1,sierra,04,Carchi,186869,0404,Mira,11969,30666,15470,13291,339,1566,0.5538999999999999,-78.04930000000000,02/01/2022
1,sierra,04,Carchi,186869,0405,Montúfar,34229,56188,27223,25184,959,2822,0.6100000000000000,-77.84000000000000,02/01/2022
1,sierra,04,Carchi,186869,0406,San Pedro de Huaca,8931,18256,9085,8317,211,643,0.6311110000000000,-77.72527800000000,02/01/2022
1,sierra,04,Carchi,186869,0401,Tulcán,102395,187039,96809,78164,5022,7044,0.8121800000000000,-77.71633000000000,02/01/2022
3,sierra,06,Chimborazo,524004,0602,Alausí,45054,55519,29054,22017,838,3610,-2.200000000000000,-78.84999999999999,02/01/2022
3,sierra,06,Chimborazo,524004,0604,Chambo,13378,20526,9537,9794,383,812,-1.733333000000000,-78.58333300000000,02/01/2022
3,sierra,06,Chimborazo,524004,0605,Chunchi,12795,19213,9566,8223,232,1192,-2.283333000000000,-78.91666700000000,02/01/2022
3,sierra,06,Chimborazo,524004,0603,Colta,44838,51681,25714,22265,1507,2195,-1.700000000000000,-78.75000000000000,02/01/2022
3,sierra,06,Chimborazo,524004,0610,Cumandá,17973,28669,14196,12815,842,816,-2.200000000000000,-79.13333299999999,02/01/2022
3,sierra,06,Chimborazo,524004,0606,Guamote,58291,46715,25723,17794,2067,1131,-1.933333000000000,-78.71666700000000,02/01/2022
3,sierra,06,Chimborazo,524004,0607,Guano,48395,65456,32339,28183,650,4284,-1.583333000000000,-78.63333299999999,02/01/2022
3,sierra,06,Chimborazo,524004,0608,Pallatanga,12277,19097,9414,7864,621,1198,-1.983333000000000,-78.95000000000000,02/01/2022
3,sierra,06,Chimborazo,524004,0609,Penipe,6955,17655,8013,7999,178,1465,-1.557300000000000,-78.53959999999999,02/01/2022
3,sierra,06,Chimborazo,524004,0601,Riobamba,264048,468792,231822,205943,6804,24223,-1.674347000000000,-78.64829400000001,02/01/2022
3,sierra,05,Cotopaxi,488716,0502,La Maná,56905,75844,39654,30989,3090,2111,-0.9300000000000000,-79.22000000000000,02/01/2022
3,sierra,05,Cotopaxi,488716,0501,Latacunga,205624,366778,176086,156666,15912,18114,-0.9333330000000000,-78.61666700000001,02/01/2022
3,sierra,05,Cotopaxi,488716,0503,Pangua,24612,35917,18187,15657,770,1303,-1.133333000000000,-79.06666700000000,02/01/2022
3,sierra,05,Cotopaxi,488716,0504,Pujilí,79772,104125,51923,45267,2339,4596,-0.9500000000000000,-78.69000000000000,02/01/2022
3,sierra,05,Cotopaxi,488716,0505,Salcedo,67100,123773,59025,55041,3395,6312,-1.050000000000000,-78.58333300000000,02/01/2022
3,sierra,05,Cotopaxi,488716,0506,Saquisilí,31426,53529,26414,23885,1181,2049,-0.8300000000000000,-78.67000000000000,02/01/2022
3,sierra,05,Cotopaxi,488716,0507,Sigchos,23277,30809,16041,12870,717,1181,-0.7000000000000000,-78.88333299999999,02/01/2022
7,costa,07,El Oro,715751,0702,Arenillas,33473,55497,28607,24283,455,2152,-3.550000000000000,-80.06000000000000,02/01/2022
7,costa,07,El Oro,715751,0703,Atahualpa,6436,13240,6233,6069,69,869,-2.900000000000000,-78.93333300000000,02/01/2022
7,costa,07,El Oro,715751,0704,Balsas,9233,16986,8269,8067,137,513,-3.762600000000000,-79.82530000000000,02/01/2022
7,costa,07,El Oro,715751,0705,Chilla,2379,6466,3743,2472,47,204,-3.450000000000000,-79.58000000000000,02/01/2022
7,costa,07,El Oro,715751,0706,El Guabo,63645,101975,52530,46029,1477,1939,-3.238800000000000,-79.82920000000000,02/01/2022
7,costa,07,El Oro,715751,0707,Huaquillas,60440,96290,48810,42717,1434,3329,-3.481380000000000,-80.24320700000000,02/01/2022
7,costa,07,El Oro,715751,0714,Las Lajas,4963,11886,6029,5048,125,684,-3.785000000000000,-80.06166700000000,02/01/2022
7,costa,07,El Oro,715751,0701,Machala,289141,477568,239938,213547,6366,17717,-3.266667000000000,-79.96666700000000,02/01/2022
7,costa,07,El Oro,715751,0708,Marcabelí,6259,13333,6606,6013,116,598,-3.786000000000000,-79.89780000000000,02/01/2022
7,costa,07,El Oro,715751,0709,Pasaje,87723,136825,67411,62257,1921,5236,-3.326900000000000,-79.80490000000000,02/01/2022
7,costa,07,El Oro,715751,0710,Piñas,30206,55902,27158,25468,374,2902,-3.666667000000000,-79.65000000000001,02/01/2022
7,costa,07,El Oro,715751,0711,Portovelo,14028,32159,15876,14773,272,1238,-3.720000000000000,-79.62000000000000,02/01/2022
7,costa,07,El Oro,715751,0712,Santa Rosa,82171,134081,66312,61034,1507,5228,-3.452222000000000,-79.96166700000001,02/01/2022
7,costa,07,El Oro,715751,0713,Zaruma,25654,47897,23999,21565,256,2077,-3.433333000000000,-79.59999999999999,02/01/2022
1,costa,08,Esmeraldas,591083,0806,Atacames,55495,83063,42027,36746,2603,1687,0.8666670000000000,-79.83333300000000,02/01/2022
1,costa,08,Esmeraldas,591083,0802,Eloy Alfaro,45629,67545,35450,28507,1960,1628,1.250000000000000,-79,02/01/2022
1,costa,08,Esmeraldas,591083,0801,Esmeraldas,218727,338502,170516,147581,10552,9853,1.050000000000000,-79.20000000000000,02/01/2022
1,costa,08,Esmeraldas,591083,0803,Muisne,31106,43323,23765,16519,2183,856,0.6067000000000000,-80.01830000000000,02/01/2022
1,costa,08,Esmeraldas,591083,0804,Quinindé,145879,206933,104569,90047,5453,6864,0.3300000000000000,-79.48000000000000,02/01/2022
1,costa,08,Esmeraldas,591083,0807,Rioverde,31475,43431,21158,18881,2736,656,1.060200000000000,-79.40440000000000,02/01/2022
1,costa,08,Esmeraldas,591083,0805,San Lorenzo,62772,67799,35572,26578,4428,1221,1.265800000000000,-78.84139999999999,02/01/2022
5,insular,20,Galápagos,33042,2002,Isabela,3073,7007,2833,2704,0,1470,-0.4724000000000000,-90.68110000000000,02/01/2022
5,insular,20,Galápagos,33042,2001,San Cristóbal,9667,21603,9144,8737,0,3722,-0.8000000000000000,-89.40000000000001,02/01/2022
5,insular,20,Galápagos,33042,2003,Santa Cruz,20302,41565,17846,17088,0,6631,-0.6333330000000000,-90.36666700000001,02/01/2022
8,costa,09,Guayas,4387434,0902,Alfredo Baquerizo Moreno,32110,38103,20328,16523,491,761,-1.916667000000000,-79.51666700000000,02/01/2022
8,costa,09,Guayas,4387434,0903,Balao,26348,33884,18400,14674,382,428,-2.910000000000000,-79.81000000000000,02/01/2022
8,costa,09,Guayas,4387434,0904,Balzar,60260,82890,44912,34879,1205,1894,-1.360000000000000,-79.90000000000001,02/01/2022
8,costa,09,Guayas,4387434,0905,Colimes,26169,26278,14836,10674,321,447,-1.550000000000000,-80.01666700000000,02/01/2022
8,costa,09,Guayas,4387434,0923,Coronel Marcelino Maridueña,13132,20580,11084,8544,256,696,-2.200000000000000,-79.42000000000000,02/01/2022
8,costa,09,Guayas,4387434,0906,Daule,173684,209490,106194,93793,2365,7138,-1.866667000000000,-79.98333300000000,02/01/2022
8,costa,09,Guayas,4387434,0907,Durán,315724,339655,169765,155069,5110,9711,-2.166667000000000,-79.83333300000000,02/01/2022
8,costa,09,Guayas,4387434,0908,Empalme,86073,117618,60262,49376,4626,3354,-1.046111000000000,-79.63361100000000,02/01/2022
8,costa,09,Guayas,4387434,0909,El Triunfo,59636,75667,40719,32147,1459,1342,-2.330000000000000,-79.40000000000001,02/01/2022
8,costa,09,Guayas,4387434,0927,General Antonio Elizalde,13156,27782,14237,12471,400,674,-2.200000000000000,-79.17000000000000,02/01/2022
8,costa,09,Guayas,4387434,0901,Guayaquil,2723665,4139330,2105129,1840521,61999,131681,-2.183333000000000,-79.88333299999999,02/01/2022
8,costa,09,Guayas,4387434,0928,Isidro Ayora,14582,25896,12978,12034,273,611,-1.883333000000000,-80.16666700000000,02/01/2022
8,costa,09,Guayas,4387434,0924,Lomas de Sargentillo,24220,34154,18387,14689,460,618,-1.883333000000000,-80.08333300000000,02/01/2022
8,costa,09,Guayas,4387434,0910,Milagro,199835,280412,145306,123835,3416,7855,-2.126944000000000,-79.59916699999999,02/01/2022
8,costa,09,Guayas,4387434,0911,Naranjal,95052,129509,69791,55230,1480,3008,-2.672800000000000,-79.61499999999999,02/01/2022
8,costa,09,Guayas,4387434,0912,Naranjito,43862,62943,34585,25678,1218,1462,-2.173000000000000,-79.46710000000000,02/01/2022
8,costa,09,Guayas,4387434,0925,Nobol,26444,40178,21427,17519,526,706,-1.916671000000000,-80.01153900000000,02/01/2022
8,costa,09,Guayas,4387434,0913,Palestina,18451,23996,13333,9815,182,666,-1.626300000000000,-79.97700000000000,02/01/2022
8,costa,09,Guayas,4387434,0914,Pedro Carbo,51802,67155,36246,27904,1473,1532,-1.833333000000000,-80.23333300000000,02/01/2022
8,costa,09,Guayas,4387434,0921,Playas,59628,92246,48741,40758,780,1967,-2.623330000000000,-80.38750000000000,02/01/2022
8,costa,09,Guayas,4387434,0919,Salitre,65765,81783,45337,33683,711,2052,-1.829444000000000,-79.81555600000000,02/01/2022
8,costa,09,Guayas,4387434,0916,Samborondón,102404,293920,142961,128921,1530,20508,-2.183333000000000,-79.88333299999999,02/01/2022
8,costa,09,Guayas,4387434,0920,San Jacinto De Yaguachi,78204,89208,47134,37710,1970,2394,-2.120000000000000,-79.69000000000000,02/01/2022
8,costa,09,Guayas,4387434,0918,Santa Lucía,45004,63300,33316,28144,684,1156,-1.713889000000000,-79.98500000000000,02/01/2022
8,costa,09,Guayas,4387434,0922,Simón Bolivar,32224,43457,22846,18832,722,1057,-2.156667000000000,-79.88750000000000,02/01/2022
1,sierra,10,Imbabura,476257,1002,Antonio Ante,54311,94407,45523,42893,1512,4479,0.3200000000000000,-78.20999999999999,02/01/2022
1,sierra,10,Imbabura,476257,1003,Cotacachi,44203,85046,40464,38193,2459,3930,0.3000000000000000,-78.26666700000000,02/01/2022
1,sierra,10,Imbabura,476257,1001,Ibarra,221149,363473,169380,169222,6436,18435,0.3626780000000000,-78.13066700000000,02/01/2022
1,sierra,10,Imbabura,476257,1004,Otavalo,125785,196682,99912,88276,2757,5737,0.2333330000000000,-78.26666700000000,02/01/2022
1,sierra,10,Imbabura,476257,1005,Pimampiro,13269,30320,14659,13638,745,1278,0.4000000000000000,-77.97000000000000,02/01/2022
1,sierra,10,Imbabura,476257,1006,San Miguel de Urcuquí,17540,33801,16154,15265,738,1644,0.5200000000000000,-78.20000000000000,02/01/2022
7,sierra,11,Loja,521154,1102,Calvas,29565,51438,24112,23729,347,3250,-4.320000000000000,-79.56000000000000,02/01/2022
7,sierra,11,Loja,521154,1103,Catamayo,35961,60168,29387,27518,356,2907,-3.980000000000000,-79.34999999999999,02/01/2022
7,sierra,11,Loja,521154,1104,Celica,16160,24124,11619,10913,83,1509,-4.102500000000000,-79.95444400000000,02/01/2022
7,sierra,11,Loja,521154,1105,Chaguarpamba,6620,12024,5869,5691,29,435,-3.850000000000000,-79.65000000000001,02/01/2022
7,sierra,11,Loja,521154,1106,Espíndola,14209,26438,12807,11970,269,1392,-4.583056000000000,-79.42694400000001,02/01/2022
7,sierra,11,Loja,521154,1107,Gonzanamá,10953,23426,11098,10609,183,1536,-4.231389000000000,-79.43527800000000,02/01/2022
7,sierra,11,Loja,521154,1101,Loja,274112,456733,222442,204554,1579,28158,-3.983333000000000,-79.20000000000000,02/01/2022
7,sierra,11,Loja,521154,1108,Macará,20269,36429,17210,16391,680,2148,-4.383333000000000,-79.95000000000000,02/01/2022
7,sierra,11,Loja,521154,1116,Olmedo,4220,8821,4366,3919,26,510,-3.934000000000000,-79.64800000000000,02/01/2022
7,sierra,11,Loja,521154,1109,Paltas,23471,41932,19695,19057,241,2939,-4.050000000000000,-79.65000000000001,02/01/2022
7,sierra,11,Loja,521154,1114,Pindal,10540,21202,10623,9666,204,709,-4.116100000000000,-80.10760000000001,02/01/2022
7,sierra,11,Loja,521154,1110,Puyango,15925,34027,16292,15676,236,1823,-3.870000000000000,-80.09000000000000,02/01/2022
7,sierra,11,Loja,521154,1115,Quilanga,4197,7367,3362,3333,43,629,-4.298000000000000,-79.39860000000000,02/01/2022
7,sierra,11,Loja,521154,1111,Saraguro,33506,45340,23339,19847,510,1644,-3.625300000000000,-79.24110000000000,02/01/2022
7,sierra,11,Loja,521154,1112,Sozoranga,7121,9058,4338,3972,107,641,-4.327778000000000,-79.78972200000000,02/01/2022
7,sierra,11,Loja,521154,1113,Zapotillo,14325,26178,12904,12125,253,896,-4.386360000000000,-80.24360000000000,02/01/2022
5,costa,12,Los Ríos,921763,1202,Baba,43429,58931,31359,25591,700,1281,-1.784167000000000,-79.67666699999999,02/01/2022
5,costa,12,Los Ríos,921763,1201,Babahoyo,175281,231355,124559,96750,4560,5486,-1.800000000000000,-79.53333300000000,02/01/2022
5,costa,12,Los Ríos,921763,1210,Buena Fe,83654,115449,64306,47718,1367,2058,-0.8985720000000000,-79.48891600000000,02/01/2022
5,costa,12,Los Ríos,921763,1212,Mocache,43316,49343,26861,20120,1561,801,-1.183850000000000,-79.50552999999999,02/01/2022
5,costa,12,Los Ríos,921763,1203,Montalvo,28720,41398,20632,18777,711,1278,-1.793800000000000,-79.28570000000001,02/01/2022
5,costa,12,Los Ríos,921763,1209,Palenque,23638,26280,17114,8228,430,508,-1.432800000000000,-79.74950000000000,02/01/2022
5,costa,12,Los Ríos,921763,1204,Puebloviejo,44725,63638,33334,26688,2274,1342,-1.550000000000000,-79.53388900000000,02/01/2022
5,costa,12,Los Ríos,921763,1205,Quevedo,213842,289440,150738,124142,6103,8457,-1.033333000000000,-79.45000000000000,02/01/2022
5,costa,12,Los Ríos,921763,1213,Quinsaloma,20428,30067,14210,13650,863,1344,-1.206200000000000,-79.31450000000000,02/01/2022
5,costa,12,Los Ríos,921763,1206,Urdaneta,32618,47875,23989,20644,1780,1462,-1.570556000000000,-79.47111099999999,02/01/2022
5,costa,12,Los Ríos,921763,1211,Valencia,54637,78815,42128,33956,1238,1493,-0.9525000000000000,-79.35310000000000,02/01/2022
5,costa,12,Los Ríos,921763,1207,Ventanas,75146,102835,54906,43016,1759,3154,-1.450000000000000,-79.47000000000000,02/01/2022
5,costa,12,Los Ríos,921763,1208,Vinces,82329,120084,60684,53617,3220,2563,-1.558333000000000,-79.75000000000000,02/01/2022
4,costa,13,Manabí,1562079,1316,Veinticuatro de Mayo,28514,49112,25005,21092,1016,1999,-1.278889000000000,-80.42000000000000,02/01/2022
4,costa,13,Manabí,1562079,1302,Bolívar,45493,72650,35993,32474,2107,2076,-0.8419440000000000,-80.16194400000001,02/01/2022
4,costa,13,Manabí,1562079,1303,Chone,131002,188156,96588,80028,5530,6010,-0.6833330000000000,-80.09999999999999,02/01/2022
