zona,fabricante,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,administered_at
9,Oxford/AstraZeneca,694212,265023,232217,0,196972,14/12/2021
1,CanSino,48607,0,0,48607,0,14/12/2021
2,CanSino,22163,0,0,22163,0,14/12/2021
3,CanSino,73593,0,0,73593,0,14/12/2021
4,CanSino,77298,0,0,77298,0,14/12/2021
5,CanSino,33940,0,0,33940,0,14/12/2021
6,CanSino,33637,0,0,33637,0,14/12/2021
7,CanSino,20843,0,0,20843,0,14/12/2021
8,CanSino,91370,0,0,91370,0,14/12/2021
9,CanSino,55570,0,0,55570,0,14/12/2021
1,Pfizer/BioNTech,486211,261460,224751,0,0,14/12/2021
2,Pfizer/BioNTech,257256,140595,116661,0,0,14/12/2021
3,Pfizer/BioNTech,768766,412189,356577,0,0,14/12/2021
4,Pfizer/BioNTech,949258,506694,442564,0,0,14/12/2021
5,Pfizer/BioNTech,545549,308712,236837,0,0,14/12/2021
6,Pfizer/BioNTech,565024,292245,272779,0,0,14/12/2021
7,Pfizer/BioNTech,617882,325007,292875,0,0,14/12/2021
8,Pfizer/BioNTech,1903369,1024697,878672,0,0,14/12/2021
9,Pfizer/BioNTech,1598741,810109,788632,0,0,14/12/2021
1,Sinovac,1133922,614361,519561,0,0,14/12/2021
2,Sinovac,488731,267565,221166,0,0,14/12/2021
3,Sinovac,1567391,859639,707752,0,0,14/12/2021
4,Sinovac,1687524,914993,772531,0,0,14/12/2021
5,Sinovac,997473,560782,436691,0,0,14/12/2021
6,Sinovac,1114357,599506,514851,0,0,14/12/2021
7,Sinovac,1298759,691559,607200,0,0,14/12/2021
8,Sinovac,3375551,1837928,1537623,0,0,14/12/2021
9,Sinovac,3214138,1674755,1539383,0,0,14/12/2021
1,Oxford/AstraZeneca,247530,105104,91628,0,50798,15/12/2021
2,Oxford/AstraZeneca,120974,60594,40528,0,19852,15/12/2021
3,Oxford/AstraZeneca,358699,142148,117115,0,99436,15/12/2021
4,Oxford/AstraZeneca,424368,212728,153355,0,58285,15/12/2021
5,Oxford/AstraZeneca,219683,99024,75135,0,45524,15/12/2021
6,Oxford/AstraZeneca,265329,106027,82445,0,76857,15/12/2021
7,Oxford/AstraZeneca,245971,92514,80394,0,73063,15/12/2021
8,Oxford/AstraZeneca,789448,379651,279998,0,129799,15/12/2021
9,Oxford/AstraZeneca,701924,265570,232846,0,203508,15/12/2021
1,CanSino,48979,0,0,48979,0,15/12/2021
2,CanSino,22262,0,0,22262,0,15/12/2021
3,CanSino,73815,0,0,73815,0,15/12/2021
4,CanSino,77572,0,0,77572,0,15/12/2021
5,CanSino,34047,0,0,34047,0,15/12/2021
6,CanSino,33918,0,0,33918,0,15/12/2021
7,CanSino,20968,0,0,20968,0,15/12/2021
8,CanSino,91705,0,0,91705,0,15/12/2021
9,CanSino,55700,0,0,55700,0,15/12/2021
1,Pfizer/BioNTech,488842,261828,225921,0,1093,15/12/2021
2,Pfizer/BioNTech,258369,140849,117010,0,510,15/12/2021
3,Pfizer/BioNTech,772080,412485,358421,0,1174,15/12/2021
4,Pfizer/BioNTech,953852,507352,444880,0,1620,15/12/2021
5,Pfizer/BioNTech,549872,309159,238754,0,1959,15/12/2021
6,Pfizer/BioNTech,567357,292718,273811,0,828,15/12/2021
7,Pfizer/BioNTech,620510,325180,293501,0,1829,15/12/2021
8,Pfizer/BioNTech,1921934,1027555,885602,0,8777,15/12/2021
9,Pfizer/BioNTech,1620364,810294,789911,0,20159,15/12/2021
1,Sinovac,1141707,615388,525738,0,581,15/12/2021
2,Sinovac,490518,268009,222484,0,25,15/12/2021
3,Sinovac,1576605,860803,715553,0,249,15/12/2021
4,Sinovac,1700383,918225,781973,0,185,15/12/2021
5,Sinovac,1004743,564491,439950,0,302,15/12/2021
6,Sinovac,1120664,600680,519840,0,144,15/12/2021
7,Sinovac,1302827,692056,610226,0,545,15/12/2021
8,Sinovac,3403084,1842041,1559813,0,1230,15/12/2021
9,Sinovac,3226297,1675682,1548709,0,1906,15/12/2021
1,Oxford/AstraZeneca,249416,105331,91805,0,52280,16/12/2021
2,Oxford/AstraZeneca,121870,60830,40710,0,20330,16/12/2021
3,Oxford/AstraZeneca,362156,142409,117437,0,102310,16/12/2021
4,Oxford/AstraZeneca,427688,213550,154118,0,60020,16/12/2021
5,Oxford/AstraZeneca,221937,99526,75393,0,47018,16/12/2021
6,Oxford/AstraZeneca,269828,106346,82733,0,80749,16/12/2021
7,Oxford/AstraZeneca,248101,92795,80542,0,74764,16/12/2021
8,Oxford/AstraZeneca,793555,380618,280934,0,132003,16/12/2021
9,Oxford/AstraZeneca,709537,266076,233391,0,210070,16/12/2021
1,CanSino,49223,0,0,49223,0,16/12/2021
2,CanSino,22368,0,0,22368,0,16/12/2021
3,CanSino,74040,0,0,74040,0,16/12/2021
4,CanSino,77761,0,0,77761,0,16/12/2021
5,CanSino,34172,0,0,34172,0,16/12/2021
6,CanSino,33992,0,0,33992,0,16/12/2021
7,CanSino,21063,0,0,21063,0,16/12/2021
8,CanSino,91785,0,0,91785,0,16/12/2021
9,CanSino,55810,0,0,55810,0,16/12/2021
1,Pfizer/BioNTech,490243,262067,226875,0,1301,16/12/2021
2,Pfizer/BioNTech,259021,141000,117501,0,520,16/12/2021
3,Pfizer/BioNTech,774351,412665,360381,0,1305,16/12/2021
4,Pfizer/BioNTech,958539,507887,448951,0,1701,16/12/2021
5,Pfizer/BioNTech,552061,309641,240390,0,2030,16/12/2021
6,Pfizer/BioNTech,568221,292978,274243,0,1000,16/12/2021
7,Pfizer/BioNTech,621218,325382,293958,0,1878,16/12/2021
8,Pfizer/BioNTech,1930566,1029134,888914,0,12518,16/12/2021
9,Pfizer/BioNTech,1622554,810493,791402,0,20659,16/12/2021
1,Sinovac,1148136,616269,531252,0,615,16/12/2021
2,Sinovac,492787,268485,224276,0,26,16/12/2021
3,Sinovac,1583189,862146,720782,0,261,16/12/2021
4,Sinovac,1706847,919428,787231,0,188,16/12/2021
5,Sinovac,1011664,567419,443903,0,342,16/12/2021
6,Sinovac,1126092,601408,524530,0,154,16/12/2021
7,Sinovac,1305586,692536,612496,0,554,16/12/2021
8,Sinovac,3415200,1844459,1569409,0,1332,16/12/2021
9,Sinovac,3237155,1676512,1558698,0,1945,16/12/2021
1,Oxford/AstraZeneca,250801,105524,91929,0,53348,17/12/2021
2,Oxford/AstraZeneca,122524,61003,40885,0,20636,17/12/2021
3,Oxford/AstraZeneca,365445,142611,117680,0,105154,17/12/2021
4,Oxford/AstraZeneca,431299,214183,154728,0,62388,17/12/2021
5,Oxford/AstraZeneca,223918,99950,75658,0,48310,17/12/2021
6,Oxford/AstraZeneca,274042,106617,82983,0,84442,17/12/2021
7,Oxford/AstraZeneca,250007,93027,80672,0,76308,17/12/2021
8,Oxford/AstraZeneca,796812,381272,281771,0,133769,17/12/2021
9,Oxford/AstraZeneca,716855,266460,233836,0,216559,17/12/2021
1,CanSino,49404,0,0,49404,0,17/12/2021
2,CanSino,22421,0,0,22421,0,17/12/2021
3,CanSino,74239,0,0,74239,0,17/12/2021
4,CanSino,77953,0,0,77953,0,17/12/2021
5,CanSino,34280,0,0,34280,0,17/12/2021
6,CanSino,34073,0,0,34073,0,17/12/2021
7,CanSino,21145,0,0,21145,0,17/12/2021
8,CanSino,91837,0,0,91837,0,17/12/2021
9,CanSino,55891,0,0,55891,0,17/12/2021
1,Pfizer/BioNTech,491197,262229,227548,0,1420,17/12/2021
2,Pfizer/BioNTech,259639,141112,118004,0,523,17/12/2021
3,Pfizer/BioNTech,775778,412801,361428,0,1549,17/12/2021
4,Pfizer/BioNTech,960676,508225,450578,0,1873,17/12/2021
5,Pfizer/BioNTech,553549,309916,241538,0,2095,17/12/2021
6,Pfizer/BioNTech,568860,293131,274619,0,1110,17/12/2021
7,Pfizer/BioNTech,622247,325636,294659,0,1952,17/12/2021
8,Pfizer/BioNTech,1938287,1030474,891291,0,16522,17/12/2021
9,Pfizer/BioNTech,1624605,810682,792445,0,21478,17/12/2021
1,Sinovac,1152786,617015,535146,0,625,17/12/2021
2,Sinovac,494546,268753,225767,0,26,17/12/2021
3,Sinovac,1588108,862883,724960,0,265,17/12/2021
4,Sinovac,1711399,920206,790999,0,194,17/12/2021
5,Sinovac,1017475,569924,447173,0,378,17/12/2021
6,Sinovac,1130829,601765,528902,0,162,17/12/2021
7,Sinovac,1308936,693086,615292,0,558,17/12/2021
8,Sinovac,3424878,1846127,1577336,0,1415,17/12/2021
9,Sinovac,3248704,1677352,1569377,0,1975,17/12/2021
1,Oxford/AstraZeneca,251358,105617,91989,0,53752,18/12/2021
2,Oxford/AstraZeneca,122992,61151,40992,0,20849,18/12/2021
3,Oxford/AstraZeneca,366814,142699,117769,0,106346,18/12/2021
4,Oxford/AstraZeneca,432722,214406,154922,0,63394,18/12/2021
5,Oxford/AstraZeneca,224760,100199,75757,0,48804,18/12/2021
6,Oxford/AstraZeneca,275651,106726,83086,0,85839,18/12/2021
7,Oxford/AstraZeneca,250800,93132,80722,0,76946,18/12/2021
8,Oxford/AstraZeneca,797929,381504,282061,0,134364,18/12/2021
9,Oxford/AstraZeneca,720491,266608,233972,0,219911,18/12/2021
1,CanSino,49537,0,0,49537,0,18/12/2021
2,CanSino,22479,0,0,22479,0,18/12/2021
3,CanSino,74302,0,0,74302,0,18/12/2021
4,CanSino,78075,0,0,78075,0,18/12/2021
5,CanSino,34335,0,0,34335,0,18/12/2021
6,CanSino,34129,0,0,34129,0,18/12/2021
7,CanSino,21180,0,0,21180,0,18/12/2021
8,CanSino,91889,0,0,91889,0,18/12/2021
9,CanSino,55926,0,0,55926,0,18/12/2021
1,Pfizer/BioNTech,491660,262331,227809,0,1520,18/12/2021
2,Pfizer/BioNTech,259965,141193,118226,0,546,18/12/2021
3,Pfizer/BioNTech,776139,412851,361708,0,1580,18/12/2021
4,Pfizer/BioNTech,961756,508481,451363,0,1912,18/12/2021
5,Pfizer/BioNTech,554339,310037,242156,0,2146,18/12/2021
6,Pfizer/BioNTech,569089,293152,274690,0,1247,18/12/2021
7,Pfizer/BioNTech,622463,325690,294795,0,1978,18/12/2021
8,Pfizer/BioNTech,1941316,1031018,892008,0,18290,18/12/2021
9,Pfizer/BioNTech,1625249,810750,792678,0,21821,18/12/2021
1,Sinovac,1153688,617219,535831,0,638,18/12/2021
2,Sinovac,495129,268874,226228,0,27,18/12/2021
3,Sinovac,1590458,863044,727142,0,272,18/12/2021
4,Sinovac,1714640,920836,793604,0,200,18/12/2021
5,Sinovac,1019808,570927,448488,0,393,18/12/2021
6,Sinovac,1133911,601869,531879,0,163,18/12/2021
7,Sinovac,1309422,693178,615680,0,564,18/12/2021
8,Sinovac,3427564,1846611,1579503,0,1450,18/12/2021
9,Sinovac,3250619,1677552,1571079,0,1988,18/12/2021
1,Oxford/AstraZeneca,251836,105715,92017,0,54104,19/12/2021
2,Oxford/AstraZeneca,123452,61309,41082,0,21061,19/12/2021
3,Oxford/AstraZeneca,367997,142787,117840,0,107370,19/12/2021
4,Oxford/AstraZeneca,433565,214582,155049,0,63934,19/12/2021
5,Oxford/AstraZeneca,225232,100349,75806,0,49077,19/12/2021
6,Oxford/AstraZeneca,276602,106878,83162,0,86562,19/12/2021
7,Oxford/AstraZeneca,251696,93243,80770,0,77683,19/12/2021
8,Oxford/AstraZeneca,798702,381724,282270,0,134708,19/12/2021
9,Oxford/AstraZeneca,723356,266741,234085,0,222530,19/12/2021
1,CanSino,49656,0,0,49656,0,19/12/2021
2,CanSino,22537,0,0,22537,0,19/12/2021
3,CanSino,74382,0,0,74382,0,19/12/2021
4,CanSino,78150,0,0,78150,0,19/12/2021
5,CanSino,34363,0,0,34363,0,19/12/2021
6,CanSino,34201,0,0,34201,0,19/12/2021
7,CanSino,21238,0,0,21238,0,19/12/2021
8,CanSino,91899,0,0,91899,0,19/12/2021
9,CanSino,55955,0,0,55955,0,19/12/2021
1,Pfizer/BioNTech,491996,262437,227968,0,1591,19/12/2021
2,Pfizer/BioNTech,260216,141257,118385,0,574,19/12/2021
3,Pfizer/BioNTech,776517,412893,361999,0,1625,19/12/2021
4,Pfizer/BioNTech,962436,508634,451874,0,1928,19/12/2021
5,Pfizer/BioNTech,554840,310126,242522,0,2192,19/12/2021
6,Pfizer/BioNTech,569221,293165,274729,0,1327,19/12/2021
7,Pfizer/BioNTech,622723,325745,294979,0,1999,19/12/2021
8,Pfizer/BioNTech,1943344,1031344,892535,0,19465,19/12/2021
9,Pfizer/BioNTech,1625740,810789,792876,0,22075,19/12/2021
1,Sinovac,1154354,617391,536316,0,647,19/12/2021
2,Sinovac,495734,269007,226700,0,27,19/12/2021
3,Sinovac,1591739,863168,728296,0,275,19/12/2021
4,Sinovac,1716508,921238,795063,0,207,19/12/2021
5,Sinovac,1020918,571534,448975,0,409,19/12/2021
6,Sinovac,1134194,601921,532110,0,163,19/12/2021
7,Sinovac,1309944,693282,616095,0,567,19/12/2021
8,Sinovac,3428980,1846851,1580667,0,1462,19/12/2021
9,Sinovac,3251663,1677689,1571971,0,2003,19/12/2021
1,Oxford/AstraZeneca,253668,105938,92220,0,55510,20/12/2021
2,Oxford/AstraZeneca,124187,61470,41296,0,21421,20/12/2021
3,Oxford/AstraZeneca,371632,143020,118151,0,110461,20/12/2021
4,Oxford/AstraZeneca,436964,215170,155687,0,66107,20/12/2021
5,Oxford/AstraZeneca,227081,100730,76035,0,50316,20/12/2021
6,Oxford/AstraZeneca,279746,107130,83466,0,89150,20/12/2021
7,Oxford/AstraZeneca,254221,93475,80956,0,79790,20/12/2021
8,Oxford/AstraZeneca,802268,382416,283258,0,136594,20/12/2021
9,Oxford/AstraZeneca,730210,267170,234679,0,228361,20/12/2021
1,CanSino,49937,0,0,49937,0,20/12/2021
2,CanSino,22588,0,0,22588,0,20/12/2021
3,CanSino,74551,0,0,74551,0,20/12/2021
4,CanSino,78357,0,0,78357,0,20/12/2021
5,CanSino,34484,0,0,34484,0,20/12/2021
6,CanSino,34293,0,0,34293,0,20/12/2021
7,CanSino,21310,0,0,21310,0,20/12/2021
8,CanSino,91956,0,0,91956,0,20/12/2021
9,CanSino,56041,0,0,56041,0,20/12/2021
1,Pfizer/BioNTech,493913,262606,229414,0,1893,20/12/2021
2,Pfizer/BioNTech,260918,141370,118928,0,620,20/12/2021
3,Pfizer/BioNTech,778101,413036,363210,0,1855,20/12/2021
4,Pfizer/BioNTech,963764,508893,452867,0,2004,20/12/2021
5,Pfizer/BioNTech,556012,310350,243400,0,2262,20/12/2021
6,Pfizer/BioNTech,569927,293310,275103,0,1514,20/12/2021
7,Pfizer/BioNTech,623486,325914,295482,0,2090,20/12/2021
8,Pfizer/BioNTech,1949577,1032240,894728,0,22609,20/12/2021
9,Pfizer/BioNTech,1628674,810963,794011,0,23700,20/12/2021
1,Sinovac,1159045,618156,540222,0,667,20/12/2021
2,Sinovac,497483,269242,228214,0,27,20/12/2021
3,Sinovac,1598095,863722,734089,0,284,20/12/2021
4,Sinovac,1721246,921994,799034,0,218,20/12/2021
5,Sinovac,1024665,572653,451582,0,430,20/12/2021
6,Sinovac,1139470,602221,537079,0,170,20/12/2021
7,Sinovac,1312282,693713,617994,0,575,20/12/2021
8,Sinovac,3438462,1848186,1588761,0,1515,20/12/2021
9,Sinovac,3258971,1678397,1578543,0,2031,20/12/2021
1,Oxford/AstraZeneca,255446,106149,92400,0,56897,21/12/2021
2,Oxford/AstraZeneca,124934,61681,41447,0,21806,21/12/2021
3,Oxford/AstraZeneca,375235,143309,118470,0,113456,21/12/2021
4,Oxford/AstraZeneca,439893,215694,156320,0,67879,21/12/2021
5,Oxford/AstraZeneca,228935,101073,76347,0,51515,21/12/2021
6,Oxford/AstraZeneca,283373,107455,83805,0,92113,21/12/2021
7,Oxford/AstraZeneca,256305,93705,81107,0,81493,21/12/2021
8,Oxford/AstraZeneca,806252,383287,284356,0,138609,21/12/2021
9,Oxford/AstraZeneca,735586,267587,235188,0,232811,21/12/2021
1,CanSino,50185,0,0,50185,0,21/12/2021
2,CanSino,22655,0,0,22655,0,21/12/2021
3,CanSino,74760,0,0,74760,0,21/12/2021
4,CanSino,78553,0,0,78553,0,21/12/2021
5,CanSino,34563,0,0,34563,0,21/12/2021
6,CanSino,34399,0,0,34399,0,21/12/2021
7,CanSino,21394,0,0,21394,0,21/12/2021
8,CanSino,92039,0,0,92039,0,21/12/2021
9,CanSino,56127,0,0,56127,0,21/12/2021
1,Pfizer/BioNTech,495630,262893,230480,0,2257,21/12/2021
2,Pfizer/BioNTech,261766,141525,119570,0,671,21/12/2021
3,Pfizer/BioNTech,780119,413262,364748,0,2109,21/12/2021
4,Pfizer/BioNTech,965363,509309,453983,0,2071,21/12/2021
5,Pfizer/BioNTech,557202,310556,244342,0,2304,21/12/2021
6,Pfizer/BioNTech,570749,293503,275563,0,1683,21/12/2021
7,Pfizer/BioNTech,624209,326089,295951,0,2169,21/12/2021
8,Pfizer/BioNTech,1956684,1033293,897102,0,26289,21/12/2021
9,Pfizer/BioNTech,1630482,811102,794835,0,24545,21/12/2021
1,Sinovac,1163019,618999,543341,0,679,21/12/2021
2,Sinovac,499681,269545,230109,0,27,21/12/2021
3,Sinovac,1608514,864503,743711,0,300,21/12/2021
4,Sinovac,1726903,922880,803801,0,222,21/12/2021
5,Sinovac,1029239,573679,455095,0,465,21/12/2021
6,Sinovac,1144212,602560,541472,0,180,21/12/2021
7,Sinovac,1315190,694213,620389,0,588,21/12/2021
8,Sinovac,3449115,1849882,1597671,0,1562,21/12/2021
9,Sinovac,3266363,1679092,1585221,0,2050,21/12/2021
1,Oxford/AstraZeneca,257291,106351,92589,0,58351,22/12/2021
2,Oxford/AstraZeneca,125871,61953,41676,0,22242,22/12/2021
3,Oxford/AstraZeneca,379323,143536,118782,0,117005,22/12/2021
4,Oxford/AstraZeneca,442994,216257,156920,0,69817,22/12/2021
5,Oxford/AstraZeneca,229843,101285,76471,0,52087,22/12/2021
6,Oxford/AstraZeneca,285914,107690,84051,0,94173,22/12/2021
7,Oxford/AstraZeneca,259447,94021,81314,0,84112,22/12/2021
8,Oxford/AstraZeneca,810352,384186,285476,0,140690,22/12/2021
9,Oxford/AstraZeneca,746309,268071,235782,0,242456,22/12/2021
1,CanSino,50473,0,0,50473,0,22/12/2021
2,CanSino,22725,0,0,22725,0,22/12/2021
3,CanSino,75045,0,0,75045,0,22/12/2021
4,CanSino,78812,0,0,78812,0,22/12/2021
5,CanSino,34624,0,0,34624,0,22/12/2021
6,CanSino,34509,0,0,34509,0,22/12/2021
7,CanSino,21558,0,0,21558,0,22/12/2021
8,CanSino,92135,0,0,92135,0,22/12/2021
9,CanSino,56258,0,0,56258,0,22/12/2021
1,Pfizer/BioNTech,497264,263082,231368,0,2814,22/12/2021
2,Pfizer/BioNTech,262604,141718,120044,0,842,22/12/2021
3,Pfizer/BioNTech,781726,413446,365912,0,2368,22/12/2021
4,Pfizer/BioNTech,966681,509580,454821,0,2280,22/12/2021
5,Pfizer/BioNTech,557678,310653,244683,0,2342,22/12/2021
6,Pfizer/BioNTech,571619,293721,275922,0,1976,22/12/2021
7,Pfizer/BioNTech,625312,326335,296638,0,2339,22/12/2021
8,Pfizer/BioNTech,1964192,1034612,899319,0,30261,22/12/2021
9,Pfizer/BioNTech,1633566,811295,795747,0,26524,22/12/2021
1,Sinovac,1166057,619437,545923,0,697,22/12/2021
2,Sinovac,501284,269879,231375,0,30,22/12/2021
3,Sinovac,1614159,864972,748868,0,319,22/12/2021
4,Sinovac,1730961,923477,807241,0,243,22/12/2021
5,Sinovac,1031339,574235,456628,0,476,22/12/2021
6,Sinovac,1146750,602887,543677,0,186,22/12/2021
7,Sinovac,1318102,694769,622734,0,599,22/12/2021
8,Sinovac,3456470,1851085,1603742,0,1643,22/12/2021
9,Sinovac,3274034,1679819,1592091,0,2124,22/12/2021
1,Oxford/AstraZeneca,258714,106516,92730,0,59468,23/12/2021
2,Oxford/AstraZeneca,126574,62110,41857,0,22607,23/12/2021
3,Oxford/AstraZeneca,383071,143842,119073,0,120156,23/12/2021
4,Oxford/AstraZeneca,445712,216778,157379,0,71555,23/12/2021
5,Oxford/AstraZeneca,231434,101678,76666,0,53090,23/12/2021
6,Oxford/AstraZeneca,287473,107765,84198,0,95510,23/12/2021
7,Oxford/AstraZeneca,262386,94229,81452,0,86705,23/12/2021
8,Oxford/AstraZeneca,815851,385434,286437,0,143980,23/12/2021
9,Oxford/AstraZeneca,756590,268578,236278,0,251734,23/12/2021
1,CanSino,50727,0,0,50727,0,23/12/2021
2,CanSino,22781,0,0,22781,0,23/12/2021
3,CanSino,75270,0,0,75270,0,23/12/2021
4,CanSino,78955,0,0,78955,0,23/12/2021
5,CanSino,34719,0,0,34719,0,23/12/2021
6,CanSino,34522,0,0,34522,0,23/12/2021
7,CanSino,21668,0,0,21668,0,23/12/2021
8,CanSino,92337,0,0,92337,0,23/12/2021
9,CanSino,56375,0,0,56375,0,23/12/2021
1,Pfizer/BioNTech,498861,263289,231850,0,3722,23/12/2021
2,Pfizer/BioNTech,263296,141858,120398,0,1040,23/12/2021
3,Pfizer/BioNTech,783826,413664,367157,0,3005,23/12/2021
4,Pfizer/BioNTech,967899,509766,455376,0,2757,23/12/2021
5,Pfizer/BioNTech,559366,310898,246056,0,2412,23/12/2021
6,Pfizer/BioNTech,571969,293757,276000,0,2212,23/12/2021
7,Pfizer/BioNTech,626649,326596,297431,0,2622,23/12/2021
8,Pfizer/BioNTech,1969799,1035630,901336,0,32833,23/12/2021
9,Pfizer/BioNTech,1635893,811560,796532,0,27801,23/12/2021
1,Sinovac,1169296,619838,548749,0,709,23/12/2021
2,Sinovac,502260,270060,232167,0,33,23/12/2021
3,Sinovac,1618984,865395,753241,0,348,23/12/2021
4,Sinovac,1733582,923848,809444,0,290,23/12/2021
5,Sinovac,1034157,574904,458759,0,494,23/12/2021
6,Sinovac,1148983,602955,545789,0,239,23/12/2021
7,Sinovac,1320743,695356,624778,0,609,23/12/2021
8,Sinovac,3464320,1852172,1610378,0,1770,23/12/2021
9,Sinovac,3279101,1680418,1596485,0,2198,23/12/2021
1,Oxford/AstraZeneca,259045,106572,92755,0,59718,24/12/2021
2,Oxford/AstraZeneca,126880,62224,41915,0,22741,24/12/2021
3,Oxford/AstraZeneca,383612,143903,119128,0,120581,24/12/2021
4,Oxford/AstraZeneca,446079,216896,157450,0,71733,24/12/2021
5,Oxford/AstraZeneca,231464,101694,76667,0,53103,24/12/2021
6,Oxford/AstraZeneca,287782,107803,84235,0,95744,24/12/2021
7,Oxford/AstraZeneca,262777,94263,81466,0,87048,24/12/2021
8,Oxford/AstraZeneca,816195,385554,286506,0,144135,24/12/2021
9,Oxford/AstraZeneca,757766,268707,236359,0,252700,24/12/2021
1,CanSino,50760,0,0,50760,0,24/12/2021
2,CanSino,22804,0,0,22804,0,24/12/2021
3,CanSino,75315,0,0,75315,0,24/12/2021
4,CanSino,78981,0,0,78980,1,24/12/2021
5,CanSino,34725,0,0,34725,0,24/12/2021
6,CanSino,34528,0,0,34528,0,24/12/2021
7,CanSino,21686,0,0,21686,0,24/12/2021
8,CanSino,92342,0,0,92342,0,24/12/2021
9,CanSino,56394,0,0,56394,0,24/12/2021
1,Pfizer/BioNTech,499180,263345,232078,0,3757,24/12/2021
2,Pfizer/BioNTech,263592,141938,120520,0,1134,24/12/2021
3,Pfizer/BioNTech,784072,413696,367245,0,3131,24/12/2021
4,Pfizer/BioNTech,968121,509787,455458,0,2876,24/12/2021
5,Pfizer/BioNTech,559406,310905,246089,0,2412,24/12/2021
6,Pfizer/BioNTech,572089,293780,276048,0,2261,24/12/2021
7,Pfizer/BioNTech,626732,326617,297483,0,2632,24/12/2021
8,Pfizer/BioNTech,1969951,1035657,901407,0,32887,24/12/2021
9,Pfizer/BioNTech,1636204,811600,796609,0,27995,24/12/2021
1,Sinovac,1169758,619919,549129,0,710,24/12/2021
2,Sinovac,502664,270105,232522,0,37,24/12/2021
3,Sinovac,1619414,865432,753623,0,359,24/12/2021
4,Sinovac,1734330,923914,810096,0,320,24/12/2021
5,Sinovac,1034191,574907,458790,0,494,24/12/2021
6,Sinovac,1149084,602978,545865,0,241,24/12/2021
7,Sinovac,1320959,695396,624952,0,611,24/12/2021
8,Sinovac,3464546,1852202,1610567,0,1777,24/12/2021
9,Sinovac,3279452,1680457,1596788,0,2207,24/12/2021
1,Oxford/AstraZeneca,259304,106630,92784,0,59890,25/12/2021
2,Oxford/AstraZeneca,127022,62269,41936,0,22817,25/12/2021
3,Oxford/AstraZeneca,383861,143927,119152,0,120782,25/12/2021
4,Oxford/AstraZeneca,446361,216971,157497,0,71893,25/12/2021
5,Oxford/AstraZeneca,231482,101700,76670,0,53112,25/12/2021
6,Oxford/AstraZeneca,291273,108345,84609,0,98319,25/12/2021
7,Oxford/AstraZeneca,262994,94279,81472,0,87243,25/12/2021
8,Oxford/AstraZeneca,816504,385626,286531,0,144347,25/12/2021
9,Oxford/AstraZeneca,757828,268717,236363,0,252748,25/12/2021
1,CanSino,50801,0,0,50801,0,25/12/2021
2,CanSino,22815,0,0,22815,0,25/12/2021
3,CanSino,75332,0,0,75332,0,25/12/2021
4,CanSino,79001,0,0,79001,0,25/12/2021
5,CanSino,34729,0,0,34729,0,25/12/2021
6,CanSino,34735,0,0,34732,3,25/12/2021
7,CanSino,21724,0,0,21724,0,25/12/2021
8,CanSino,92345,0,0,92345,0,25/12/2021
9,CanSino,56396,0,0,56396,0,25/12/2021
1,Pfizer/BioNTech,499238,263357,232107,0,3774,25/12/2021
2,Pfizer/BioNTech,263722,141971,120546,0,1205,25/12/2021
3,Pfizer/BioNTech,784247,413779,367273,0,3195,25/12/2021
4,Pfizer/BioNTech,968556,509856,455770,0,2930,25/12/2021
5,Pfizer/BioNTech,559406,310905,246089,0,2412,25/12/2021
6,Pfizer/BioNTech,573228,294018,276566,0,2644,25/12/2021
7,Pfizer/BioNTech,626779,326621,297498,0,2660,25/12/2021
8,Pfizer/BioNTech,1970025,1035682,901425,0,32918,25/12/2021
9,Pfizer/BioNTech,1636300,811617,796613,0,28070,25/12/2021
1,Sinovac,1169918,619950,549251,0,717,25/12/2021
2,Sinovac,502818,270133,232646,0,39,25/12/2021
3,Sinovac,1619519,865450,753710,0,359,25/12/2021
4,Sinovac,1735726,924125,811270,0,331,25/12/2021
5,Sinovac,1034192,574907,458791,0,494,25/12/2021
6,Sinovac,1152559,603376,548933,0,250,25/12/2021
7,Sinovac,1321055,695406,625038,0,611,25/12/2021
8,Sinovac,3464644,1852227,1610647,0,1770,25/12/2021
9,Sinovac,3279473,1680461,1596804,0,2208,25/12/2021
1,Oxford/AstraZeneca,259679,106703,92803,0,60173,26/12/2021
2,Oxford/AstraZeneca,127295,62346,42008,0,22941,26/12/2021
3,Oxford/AstraZeneca,384473,143969,119181,0,121323,26/12/2021
4,Oxford/AstraZeneca,446530,217003,157510,0,72017,26/12/2021
5,Oxford/AstraZeneca,231502,101700,76672,0,53130,26/12/2021
6,Oxford/AstraZeneca,291795,108420,84646,0,98729,26/12/2021
7,Oxford/AstraZeneca,263360,94323,81506,0,87531,26/12/2021
8,Oxford/AstraZeneca,816715,385691,286562,0,144462,26/12/2021
9,Oxford/AstraZeneca,759229,268885,236468,0,253876,26/12/2021
1,CanSino,50853,0,0,50853,0,26/12/2021
2,CanSino,22827,0,0,22827,0,26/12/2021
3,CanSino,75368,0,0,75368,0,26/12/2021
4,CanSino,79032,0,0,79032,0,26/12/2021
5,CanSino,34733,0,0,34733,0,26/12/2021
6,CanSino,34776,0,0,34773,3,26/12/2021
7,CanSino,21754,0,0,21754,0,26/12/2021
8,CanSino,92348,0,0,92348,0,26/12/2021
