inec_provincia_id,provincia,poblacion,total,acumuladas,lat,lng,mes
09,Guayas,4387434,2111,36403,-2.183333000000000,-79.88333299999999,11
10,Imbabura,476257,188,2471,0.3626780000000000,-78.13066700000000,11
11,Loja,521154,204,2690,-3.983333000000000,-79.20000000000000,11
12,Los Ríos,921763,343,4797,-1.800000000000000,-79.53333300000000,11
13,Manabí,1562079,765,9712,-1.056181000000000,-80.45521700000000,11
14,Morona Santiago,196535,44,598,-2.300000000000000,-78.11666700000001,11
15,Napo,133705,36,509,-0.9890000000000000,-77.81590000000000,11
22,Orellana,161338,50,539,-0.4666670000000000,-76.96666700000000,11
16,Pastaza,114202,22,381,-1.066667000000000,-78.00111099999999,11
17,Pichincha,3228233,1343,18090,-0.2186110000000000,-78.50972200000000,11
24,Santa Elena,401178,186,2832,-2.226700000000000,-80.85830000000000,11
23,Sto. Domingo Tsáchilas,511151,186,2940,-0.2541670000000000,-79.17194400000000,11
21,Sucumbíos,230503,61,876,0.08472200000000002,-76.88277800000000,11
18,Tungurahua,590600,259,3810,-1.241667000000000,-78.61972200000000,11
19,Zamora Chinchipe,120416,31,356,-4.120000000000000,-78.80000000000000,11
01,Azuay,881394,416,5154,-2.897414000000000,-79.00448100000000,12
02,Bolívar,209933,103,1108,-1.605556000000000,-79.00305600000000,12
04,Carchi,186869,100,972,0.8121800000000000,-77.71633000000000,12
03,Cañar,281396,120,1518,-2.733333000000000,-78.83333300000000,12
06,Chimborazo,524004,232,3409,-1.674347000000000,-78.64829400000001,12
05,Cotopaxi,488716,223,2552,-0.9333330000000000,-78.61666700000001,12
07,El Oro,715751,317,5000,-3.266667000000000,-79.96666700000000,12
08,Esmeraldas,591083,144,2235,1.050000000000000,-79.20000000000000,12
20,Galápagos,33042,5,51,-0.7999999999999999,-89.40000000000001,12
09,Guayas,4387434,2104,38507,-2.183333000000000,-79.88333299999999,12
10,Imbabura,476257,226,2697,0.3626780000000000,-78.13066700000000,12
11,Loja,521154,227,2917,-3.983333000000000,-79.20000000000000,12
12,Los Ríos,921763,331,5128,-1.800000000000000,-79.53333300000000,12
13,Manabí,1562079,725,10437,-1.056181000000000,-80.45521700000000,12
14,Morona Santiago,196535,54,652,-2.300000000000000,-78.11666700000001,12
15,Napo,133705,44,553,-0.9890000000000000,-77.81590000000000,12
22,Orellana,161338,35,574,-0.4666670000000000,-76.96666700000000,12
16,Pastaza,114202,32,413,-1.066667000000000,-78.00111099999999,12
17,Pichincha,3228233,1532,19622,-0.2186110000000000,-78.50972200000000,12
24,Santa Elena,401178,166,2998,-2.226700000000000,-80.85830000000000,12
23,Sto. Domingo Tsáchilas,511151,235,3175,-0.2541670000000000,-79.17194400000000,12
21,Sucumbíos,230503,55,931,0.08472200000000002,-76.88277800000000,12
18,Tungurahua,590600,322,4132,-1.241667000000000,-78.61972200000000,12
19,Zamora Chinchipe,120416,16,372,-4.120000000000000,-78.80000000000000,12
