provincia,provincia_poblacion,canton,canton_poblacion,total,acumuladas,lat,lng,semana
Carchi,186869,Montúfar,34229,5,134,0.6100000000000000,-77.84000000000000,50
Carchi,186869,San Pedro de Huaca,8931,0,24,0.6311110000000000,-77.72527800000000,50
Carchi,186869,Tulcán,102395,12,556,0.8121800000000000,-77.71633000000000,50
Cañar,281396,Azogues,86276,16,662,-2.733333000000000,-78.83333300000000,50
Cañar,281396,Biblían,23741,0,109,-2.710000000000000,-78.88000000000000,50
Cañar,281396,Cañar,68747,8,275,-2.483700000000000,-78.97839999999999,50
Cañar,281396,Déleg,6782,0,25,-2.772600000000000,-78.91830000000000,50
Cañar,281396,El Tambo,12462,0,39,-2.508100000000000,-78.92489999999999,50
Cañar,281396,La Troncal,76872,3,318,-2.400000000000000,-79.33000000000000,50
Cañar,281396,Suscal,6516,2,20,-2.436400000000000,-79.05220000000000,50
Chimborazo,524004,Alausí,45054,1,211,-2.200000000000000,-78.84999999999999,50
Chimborazo,524004,Chambo,13378,0,57,-1.733333000000000,-78.58333300000000,50
Chimborazo,524004,Chunchi,12795,1,56,-2.283333000000000,-78.91666700000000,50
Chimborazo,524004,Colta,44838,2,303,-1.700000000000000,-78.75000000000000,50
Chimborazo,524004,Cumandá,17973,0,60,-2.200000000000000,-79.13333299999999,50
Chimborazo,524004,Guamote,58291,2,221,-1.933333000000000,-78.71666700000000,50
Chimborazo,524004,Guano,48395,2,193,-1.583333000000000,-78.63333299999999,50
Chimborazo,524004,Pallatanga,12277,0,55,-1.983333000000000,-78.95000000000000,50
Chimborazo,524004,Penipe,6955,0,45,-1.557300000000000,-78.53959999999999,50
Chimborazo,524004,Riobamba,264048,35,2066,-1.674347000000000,-78.64829400000001,50
Cotopaxi,488716,La Maná,56905,3,187,-0.9300000000000000,-79.22000000000000,50
Cotopaxi,488716,Latacunga,205624,22,1392,-0.9333330000000000,-78.61666700000001,50
Cotopaxi,488716,Pangua,24612,3,89,-1.133333000000000,-79.06666700000000,50
Cotopaxi,488716,Pujilí,79772,4,296,-0.9500000000000000,-78.69000000000000,50
Cotopaxi,488716,Salcedo,67100,6,255,-1.050000000000000,-78.58333300000000,50
Cotopaxi,488716,Saquisilí,31426,1,102,-0.8300000000000000,-78.67000000000000,50
Cotopaxi,488716,Sigchos,23277,2,99,-0.7000000000000000,-78.88333299999999,50
El Oro,715751,Arenillas,33473,0,124,-3.550000000000000,-80.06000000000000,50
El Oro,715751,Atahualpa,6436,0,22,-2.900000000000000,-78.93333300000000,50
El Oro,715751,Balsas,9233,1,23,-3.762600000000000,-79.82530000000000,50
El Oro,715751,Chilla,2379,0,12,-3.450000000000000,-79.58000000000000,50
El Oro,715751,El Guabo,63645,3,315,-3.238800000000000,-79.82920000000000,50
El Oro,715751,Huaquillas,60440,3,286,-3.481380000000000,-80.24320700000000,50
El Oro,715751,Las Lajas,4963,0,19,-3.785000000000000,-80.06166700000000,50
El Oro,715751,Machala,289141,35,2709,-3.266667000000000,-79.96666700000000,50
El Oro,715751,Marcabelí,6259,0,23,-3.786000000000001,-79.89780000000000,50
El Oro,715751,Pasaje,87723,7,501,-3.326900000000000,-79.80490000000000,50
El Oro,715751,Piñas,30206,6,201,-3.666667000000000,-79.65000000000001,50
El Oro,715751,Portovelo,14028,0,66,-3.720000000000000,-79.62000000000000,50
El Oro,715751,Santa Rosa,82171,6,386,-3.452222000000000,-79.96166700000001,50
El Oro,715751,Zaruma,25654,3,123,-3.433333000000000,-79.59999999999999,50
Esmeraldas,591083,Atacames,55495,1,108,0.8666670000000000,-79.83333300000000,50
Esmeraldas,591083,Eloy Alfaro,45629,0,69,1.250000000000000,-79,50
Esmeraldas,591083,Esmeraldas,218727,14,1357,1.050000000000000,-79.20000000000000,50
Esmeraldas,591083,Muisne,31106,0,59,0.6067000000000000,-80.01830000000000,50
Esmeraldas,591083,Quinindé,145879,6,350,0.3300000000000000,-79.48000000000000,50
Esmeraldas,591083,Rioverde,31475,0,62,1.060200000000000,-79.40440000000000,50
Esmeraldas,591083,San Lorenzo,62772,0,123,1.265800000000000,-78.84139999999999,50
Galápagos,33042,Isabela,3073,0,4,-0.4724000000000000,-90.68110000000000,50
Galápagos,33042,San Cristóbal,9667,1,27,-0.7999999999999999,-89.40000000000001,50
Galápagos,33042,Santa Cruz,20302,0,19,-0.6333330000000000,-90.36666700000001,50
Guayas,4387434,Alfredo Baquerizo Moreno,32110,0,115,-1.916667000000000,-79.51666700000000,50
Guayas,4387434,Balao,26348,2,106,-2.910000000000000,-79.81000000000000,50
Guayas,4387434,Balzar,60260,1,333,-1.360000000000000,-79.90000000000001,50
Guayas,4387434,Colimes,26169,2,117,-1.550000000000000,-80.01666700000000,50
Guayas,4387434,Coronel Marcelino Maridueña,13132,0,51,-2.200000000000000,-79.42000000000000,50
Guayas,4387434,Daule,173684,22,1107,-1.866667000000000,-79.98333300000000,50
Guayas,4387434,Durán,315724,13,1278,-2.166667000000000,-79.83333300000000,50
Guayas,4387434,El Triunfo,59636,3,248,-2.330000000000000,-79.40000000000001,50
Guayas,4387434,Empalme,86073,5,381,-1.046111000000000,-79.63361100000000,50
Guayas,4387434,General Antonio Elizalde,13156,2,61,-2.200000000000000,-79.17000000000000,50
Guayas,4387434,Guayaquil,2723665,346,28420,-2.183333000000000,-79.88333299999999,50
Guayas,4387434,Isidro Ayora,14582,1,86,-1.883333000000000,-80.16666700000000,50
Guayas,4387434,Lomas de Sargentillo,24220,2,179,-1.883333000000000,-80.08333300000000,50
Guayas,4387434,Milagro,199835,27,1701,-2.126944000000000,-79.59916699999999,50
Guayas,4387434,Naranjal,95052,8,326,-2.672800000000000,-79.61499999999999,50
Guayas,4387434,Naranjito,43862,3,250,-2.173000000000000,-79.46710000000000,50
Guayas,4387434,Nobol,26444,2,140,-1.916671000000000,-80.01153900000000,50
Guayas,4387434,Palestina,18451,2,80,-1.626300000000000,-79.97700000000000,50
Guayas,4387434,Pedro Carbo,51802,6,396,-1.833333000000000,-80.23333300000000,50
Guayas,4387434,Playas,59628,3,363,-2.623330000000000,-80.38750000000000,50
Guayas,4387434,Salitre,65765,4,358,-1.829444000000000,-79.81555600000000,50
Guayas,4387434,Samborondón,102404,6,417,-2.183333000000000,-79.88333299999999,50
Guayas,4387434,San Jacinto De Yaguachi,78204,6,284,-2.120000000000000,-79.69000000000000,50
Guayas,4387434,Santa Lucía,45004,3,388,-1.713889000000000,-79.98500000000000,50
Guayas,4387434,Simón Bolivar,32224,3,107,-2.156667000000000,-79.88750000000000,50
Imbabura,476257,Antonio Ante,54311,5,176,0.3200000000000000,-78.20999999999999,50
Imbabura,476257,Cotacachi,44203,1,173,0.3000000000000000,-78.26666700000000,50
Imbabura,476257,Ibarra,221149,36,1519,0.3626780000000000,-78.13066700000000,50
Imbabura,476257,Otavalo,125785,9,564,0.2333330000000000,-78.26666700000000,50
Imbabura,476257,Pimampiro,13269,1,76,0.4000000000000000,-77.97000000000000,50
Imbabura,476257,San Miguel de Urcuquí,17540,3,58,0.5200000000000000,-78.20000000000000,50
Loja,521154,Calvas,29565,3,177,-4.320000000000000,-79.56000000000000,50
Loja,521154,Catamayo,35961,2,146,-3.980000000000000,-79.34999999999999,50
Loja,521154,Celica,16160,3,50,-4.102500000000000,-79.95444400000000,50
Loja,521154,Chaguarpamba,6620,0,44,-3.850000000000000,-79.65000000000001,50
Loja,521154,Espíndola,14209,1,62,-4.583056000000000,-79.42694400000001,50
Loja,521154,Gonzanamá,10953,3,74,-4.231389000000000,-79.43527800000000,50
Loja,521154,Loja,274112,32,1624,-3.983333000000001,-79.20000000000000,50
Loja,521154,Macará,20269,3,92,-4.383333000000000,-79.95000000000000,50
Loja,521154,Olmedo,4220,0,26,-3.934000000000000,-79.64800000000000,50
Loja,521154,Paltas,23471,2,145,-4.050000000000002,-79.65000000000001,50
Loja,521154,Pindal,10540,1,38,-4.116100000000000,-80.10760000000001,50
Loja,521154,Puyango,15925,2,82,-3.870000000000000,-80.09000000000000,50
Loja,521154,Quilanga,4197,0,16,-4.298000000000000,-79.39860000000000,50
Loja,521154,Saraguro,33506,3,141,-3.625300000000000,-79.24110000000000,50
Loja,521154,Sozoranga,7121,1,18,-4.327778000000000,-79.78972200000000,50
Loja,521154,Zapotillo,14325,1,53,-4.386360000000002,-80.24360000000000,50
Los Ríos,921763,Baba,43429,2,169,-1.784167000000000,-79.67666699999999,50
Los Ríos,921763,Babahoyo,175281,22,1366,-1.800000000000000,-79.53333300000000,50
Los Ríos,921763,Buena Fe,83654,5,285,-0.8985719999999999,-79.48891600000000,50
Los Ríos,921763,Mocache,43316,1,131,-1.183850000000000,-79.50552999999999,50
Los Ríos,921763,Montalvo,28720,2,111,-1.793800000000000,-79.28570000000001,50
Los Ríos,921763,Palenque,23638,2,75,-1.432800000000000,-79.74950000000000,50
Los Ríos,921763,Puebloviejo,44725,6,160,-1.550000000000000,-79.53388900000000,50
Los Ríos,921763,Quevedo,213842,19,1535,-1.033333000000000,-79.45000000000000,50
Los Ríos,921763,Quinsaloma,20428,3,62,-1.206200000000000,-79.31450000000000,50
Los Ríos,921763,Urdaneta,32618,1,158,-1.570556000000000,-79.47111099999999,50
Los Ríos,921763,Valencia,54637,2,116,-0.9525000000000000,-79.35310000000000,50
Los Ríos,921763,Ventanas,75146,6,334,-1.450000000000000,-79.47000000000000,50
Los Ríos,921763,Vinces,82329,3,421,-1.558333000000000,-79.75000000000000,50
Manabí,1562079,Bolívar,45493,2,215,-0.8419440000000000,-80.16194400000001,50
Manabí,1562079,Chone,131002,13,747,-0.6833330000000000,-80.09999999999999,50
Manabí,1562079,El Carmen,111344,8,439,-1.314700000000000,-80.01690000000001,50
Manabí,1562079,Flavio Alfaro,23822,0,137,-0.4054000000000000,-79.90580000000000,50
Manabí,1562079,Jama,26116,1,46,-0.2014000000000000,-80.26590000000000,50
Manabí,1562079,Jaramijó,28439,2,109,-0.9487300000000000,-80.63630000000001,50
Manabí,1562079,Jipijapa,74645,6,620,-1.333330000000000,-80.58329999999999,50
Manabí,1562079,Junín,18820,0,88,-0.9291600000000000,-80.20569000000000,50
Manabí,1562079,Manta,264281,39,2510,-0.9500220000000000,-80.71620000000000,50
Manabí,1562079,Montecristi,107785,4,431,-1.033330000000000,-80.65000000000001,50
Manabí,1562079,Olmedo,10194,1,57,-1.396111000000000,-80.20611100000001,50
Manabí,1562079,Paján,37093,2,253,-1.570000000000000,-80.42000000000000,50
Manabí,1562079,Pedernales,63441,1,221,0.07010000000000001,-80.05360000000000,50
Manabí,1562079,Pichincha,29599,1,85,-1.047300000000000,-79.81860000000000,50
Manabí,1562079,Portoviejo,321800,47,2732,-1.056181000000000,-80.45521700000000,50
Manabí,1562079,Puerto López,24688,2,154,-1.566667000000000,-80.81666700000000,50
Manabí,1562079,Rocafuerte,37312,4,207,-0.9200000000000000,-80.45999999999999,50
Manabí,1562079,San Vicente,24799,0,75,-0.5892999999999999,-80.40880000000000,50
Manabí,1562079,Santa Ana,48152,1,160,-1.206900000000000,-80.37090000000001,50
Manabí,1562079,Sucre,62443,11,396,-0.6000000000000000,-80.41666700000000,50
Manabí,1562079,Tosagua,42297,3,192,-0.7800000000000000,-80.26000000000001,50
Manabí,1562079,Veinticuatro de Mayo,28514,3,138,-1.278889000000000,-80.42000000000000,50
Morona Santiago,196535,Gualaquiza,19555,2,71,-3.380000000000000,-78.58000000000000,50
Morona Santiago,196535,Huamboya,12382,0,26,-1.785000000000000,-78.23194400000000,50
Morona Santiago,196535,Limón Indanza,10349,0,26,-2.966250000000000,-78.43052800000000,50
Morona Santiago,196535,Logroño,7643,1,24,-2.624800000000000,-78.18960000000000,50
Morona Santiago,196535,Morona,58281,5,245,-2.300000000000000,-78.11666700000001,50
Morona Santiago,196535,Pablo Sexto,2897,0,6,-1.803056000000000,-77.92111100000000,50
Morona Santiago,196535,Palora,7719,1,20,-1.700000000000000,-77.94000000000000,50
Morona Santiago,196535,San Juan Bosco,4985,0,1,-3.092300000000000,-78.51320000000000,50
Morona Santiago,196535,Santiago,11087,0,38,-3.429800000000000,-78.56560000000000,50
Morona Santiago,196535,Sucúa,23823,2,101,-2.460000000000000,-78.17000000000000,50
Morona Santiago,196535,Taisha,26773,0,47,-2.339950000000000,-77.45808000000000,50
Morona Santiago,196535,Tiwintza,11041,0,12,-2.917670000000000,-77.80170000000000,50
Napo,133705,Archidona,33068,3,123,-0.9166670000000000,-77.78333300000000,50
Napo,133705,Carlos Julio Arosemena Tola,4466,0,12,-1.166667000000000,-77.84999999999999,50
Napo,133705,El Chaco,10142,0,14,-0.3402780000000000,-77.80888899999999,50
Napo,133705,Quijos,6847,0,31,-0.4636110000000000,-77.89277800000001,50
Napo,133705,Tena,79182,10,347,-0.9890000000000000,-77.81590000000000,50
Orellana,161338,Aguarico,3629,0,13,-0.9211110000000000,-75.39916700000001,50
Orellana,161338,La Joya de los Sachas,39352,2,127,-0.3000000000000000,-76.84999999999999,50
Orellana,161338,Loreto,24579,1,97,-0.6904000000000000,-77.30830000000000,50
Orellana,161338,Orellana,93778,1,311,-0.4666670000000000,-76.96666700000000,50
Pastaza,114202,Arajuno,8128,1,13,-1.234370000000000,-77.68750000000000,50
Pastaza,114202,Mera,17547,1,33,-1.460000000000000,-78.09000000000000,50
Pastaza,114202,Pastaza,84377,3,342,-1.066667000000000,-78.00111099999999,50
Pastaza,114202,Santa Clara,4150,1,11,-1.267100000000000,-77.88820000000000,50
Pichincha,3228233,Cayambe,107660,7,363,0.04388900000000000,-78.15610000000000,50
Pichincha,3228233,Mejía,108167,6,402,-0.5101000000000000,-78.56980000000000,50
Pichincha,3228233,Pedro Moncayo,43281,1,91,0.04369700000000000,-78.34923999999999,50
Pichincha,3228233,Pedro Vicente Maldonado,17171,1,42,0.1666670000000000,-79,50
Pichincha,3228233,Puerto Quito,24911,0,71,0.1170000000000000,-79.26400000000000,50
Pichincha,3228233,Quito,2781641,287,17205,-0.2186110000000000,-78.50972200000000,50
Pichincha,3228233,Rumiñahui,115433,8,510,-0.3345000000000000,-78.44750000000001,50
Pichincha,3228233,San Miguel de Los Bancos,29969,0,35,0.02300000000000000,-78.89200000000000,50
Santa Elena,401178,La Libertad,117767,4,616,-2.233333000000000,-80.90000000000001,50
Santa Elena,401178,Salinas,94590,6,503,-2.216667000000000,-80.95000000000000,50
Santa Elena,401178,Santa Elena,188821,19,1769,-2.226700000000000,-80.85830000000000,50
Sto. Domingo Tsáchilas,511151,La Concordia,52571,3,169,0.002300000000000000,-79.38460000000001,50
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,49,2865,-0.2541670000000000,-79.17194400000000,50
Sucumbíos,230503,Cascales,15882,1,29,-0.06750000000000000,-77.21694400000000,50
Sucumbíos,230503,Cuyabeno,7154,0,15,-0.1288890000000000,-76.41388900000000,50
Sucumbíos,230503,Gonzalo Pizarro,10007,1,33,0.04700000000000000,-77.32280000000000,50
Sucumbíos,230503,Lago Agrio,119594,10,630,0.08472200000000002,-76.88277800000000,50
Sucumbíos,230503,Putumayo,16106,1,22,0.1000000000000000,-75.84999999999999,50
Sucumbíos,230503,Shushufindi,57949,2,158,-0.1871000000000000,-76.64500000000000,50
Sucumbíos,230503,Sucumbíos,3811,0,9,0.4592000000000000,-77.52300000000000,50
Tungurahua,590600,Ambato,387309,50,3069,-1.241667000000000,-78.61972200000000,50
Tungurahua,590600,Baños,25043,4,104,-1.396389000000000,-78.42472200000000,50
Tungurahua,590600,Cevallos,9936,0,39,-1.350000000000000,-78.61666700000001,50
Tungurahua,590600,Mocha,7336,0,32,-1.416667000000000,-78.66666700000000,50
Tungurahua,590600,Patate,15825,1,63,-1.316667000000000,-78.51666700000000,50
Tungurahua,590600,Pelileo,66836,4,298,-1.327500000000000,-78.54083300000001,50
Tungurahua,590600,Píllaro,43371,3,217,-1.175833000000000,-78.55527800000000,50
Tungurahua,590600,Quero,20627,1,75,-1.379300000000000,-78.60700000000000,50
Tungurahua,590600,Tisaleo,14317,0,50,-1.350000000000000,-78.66666700000000,50
Zamora Chinchipe,120416,Centinela del Cóndor,8313,0,21,-3.894910000000000,-78.78140999999999,50
Zamora Chinchipe,120416,Chinchipe,10679,0,24,-4.862800000000000,-79.13280000000000,50
Zamora Chinchipe,120416,El Pangui,10945,0,31,-3.624900000000000,-78.58710000000001,50
Zamora Chinchipe,120416,Nangaritza,8014,0,17,-4.048333000000000,-78.68222200000000,50
Zamora Chinchipe,120416,Palanda,10144,0,28,-4.649800000000000,-79.13209999999999,50
Zamora Chinchipe,120416,Paquisha,5992,0,13,-3.932750000000000,-78.67426000000000,50
Zamora Chinchipe,120416,Yacuambi,7121,0,26,-3.634440000000000,-78.92810000000000,50
Zamora Chinchipe,120416,Yantzaza,26447,1,92,-3.850000000000000,-78.75000000000000,50
Zamora Chinchipe,120416,Zamora,32761,1,109,-4.120000000000000,-78.80000000000000,50
Azuay,881394,Camilo Ponce Enríquez,36423,1,71,-3.050000000000000,-79.73333300000000,51
Azuay,881394,Chordeleg,15176,2,70,-2.933333000000000,-78.76666700000000,51
Azuay,881394,Cuenca,636996,80,3880,-2.897414000000000,-79.00448100000000,51
Azuay,881394,El Pan,3091,0,18,-2.786111000000000,-78.66500000000001,51
Azuay,881394,Girón,13037,1,91,-3.159028000000000,-79.14756800000001,51
Azuay,881394,Guachapala,3859,0,15,-2.769000000000000,-78.70900000000000,51
Azuay,881394,Gualaceo,49104,6,276,-2.900000000000000,-78.78333300000000,51
Azuay,881394,Nabón,17292,0,74,-3.336060000000000,-79.06368000000001,51
Azuay,881394,Oña,4128,0,33,-3.469640000000000,-79.15431000000000,51
Azuay,881394,Paute,29214,4,127,-2.781800000000000,-78.76000000000001,51
Azuay,881394,Pucará,10584,0,40,-3.233780000000000,-79.46120000000001,51
Azuay,881394,San Fernando,4156,1,24,-3.144500000000000,-79.25200000000000,51
Azuay,881394,Santa Isabel,20935,3,103,-3.274170000000000,-79.31560000000000,51
Azuay,881394,Sevilla de Oro,6890,0,26,-2.799833000000000,-78.65569400000000,51
Azuay,881394,Sígsig,30509,2,157,-3.089700000000000,-78.80320000000000,51
Bolívar,209933,Caluma,16429,3,86,-1.633330000000000,-79.25000000000000,51
Bolívar,209933,Chillanes,16850,1,87,-1.933333000000000,-79.06666700000000,51
Bolívar,209933,Chimbo,17378,1,71,-1.700000000000000,-79.01666700000000,51
Bolívar,209933,Echeandía,14081,0,63,-1.433330000000000,-79.26667000000000,51
Bolívar,209933,Guaranda,108763,9,575,-1.605556000000000,-79.00305600000000,51
Bolívar,209933,Las Naves,7428,1,24,-1.283330000000000,-79.30000000000000,51
Bolívar,209933,San Miguel,29004,3,160,-1.700000000000000,-79.03333300000000,51
Carchi,186869,Bolivar,15528,1,63,0.5070990000000000,-77.86245400000000,51
Carchi,186869,Espejo,13817,2,68,0.6210000000000000,-77.94000000000000,51
Carchi,186869,Mira,11969,1,67,0.5538999999999998,-78.04930000000000,51
Carchi,186869,Montúfar,34229,6,140,0.6100000000000000,-77.84000000000000,51
Carchi,186869,San Pedro de Huaca,8931,1,25,0.6311110000000000,-77.72527800000000,51
Carchi,186869,Tulcán,102395,15,571,0.8121800000000000,-77.71633000000000,51
Cañar,281396,Azogues,86276,14,676,-2.733333000000000,-78.83333300000000,51
Cañar,281396,Biblían,23741,4,113,-2.710000000000000,-78.88000000000000,51
Cañar,281396,Cañar,68747,4,279,-2.483700000000000,-78.97839999999999,51
Cañar,281396,Déleg,6782,0,25,-2.772600000000000,-78.91830000000000,51
Cañar,281396,El Tambo,12462,0,39,-2.508100000000000,-78.92489999999999,51
Cañar,281396,La Troncal,76872,4,322,-2.400000000000000,-79.33000000000000,51
Cañar,281396,Suscal,6516,0,20,-2.436400000000000,-79.05220000000000,51
Chimborazo,524004,Alausí,45054,5,216,-2.200000000000000,-78.84999999999999,51
Chimborazo,524004,Chambo,13378,1,58,-1.733333000000000,-78.58333300000000,51
Chimborazo,524004,Chunchi,12795,0,56,-2.283333000000000,-78.91666700000000,51
Chimborazo,524004,Colta,44838,7,310,-1.700000000000000,-78.75000000000000,51
Chimborazo,524004,Cumandá,17973,1,61,-2.200000000000000,-79.13333299999999,51
Chimborazo,524004,Guamote,58291,4,225,-1.933333000000000,-78.71666700000000,51
Chimborazo,524004,Guano,48395,6,199,-1.583333000000000,-78.63333299999999,51
Chimborazo,524004,Pallatanga,12277,1,56,-1.983333000000000,-78.95000000000000,51
Chimborazo,524004,Penipe,6955,0,45,-1.557300000000000,-78.53959999999999,51
Chimborazo,524004,Riobamba,264048,29,2095,-1.674347000000000,-78.64829400000001,51
Cotopaxi,488716,La Maná,56905,4,191,-0.9300000000000000,-79.22000000000000,51
Cotopaxi,488716,Latacunga,205624,28,1420,-0.9333330000000000,-78.61666700000001,51
Cotopaxi,488716,Pangua,24612,1,90,-1.133333000000000,-79.06666700000000,51
Cotopaxi,488716,Pujilí,79772,7,303,-0.9500000000000000,-78.69000000000000,51
Cotopaxi,488716,Salcedo,67100,12,267,-1.050000000000000,-78.58333300000000,51
Cotopaxi,488716,Saquisilí,31426,0,102,-0.8300000000000000,-78.67000000000000,51
Cotopaxi,488716,Sigchos,23277,3,102,-0.7000000000000000,-78.88333299999999,51
El Oro,715751,Arenillas,33473,0,124,-3.550000000000000,-80.06000000000000,51
El Oro,715751,Atahualpa,6436,0,22,-2.900000000000000,-78.93333300000000,51
El Oro,715751,Balsas,9233,1,24,-3.762600000000000,-79.82530000000000,51
El Oro,715751,Chilla,2379,0,12,-3.450000000000000,-79.58000000000000,51
El Oro,715751,El Guabo,63645,3,318,-3.238800000000000,-79.82920000000000,51
El Oro,715751,Huaquillas,60440,5,291,-3.481380000000000,-80.24320700000000,51
El Oro,715751,Las Lajas,4963,1,20,-3.785000000000000,-80.06166700000000,51
El Oro,715751,Machala,289141,51,2760,-3.266667000000000,-79.96666700000000,51
El Oro,715751,Marcabelí,6259,0,23,-3.786000000000001,-79.89780000000000,51
El Oro,715751,Pasaje,87723,4,505,-3.326900000000000,-79.80490000000000,51
El Oro,715751,Piñas,30206,3,204,-3.666667000000000,-79.65000000000001,51
El Oro,715751,Portovelo,14028,0,66,-3.720000000000000,-79.62000000000000,51
El Oro,715751,Santa Rosa,82171,7,393,-3.452222000000000,-79.96166700000001,51
El Oro,715751,Zaruma,25654,1,124,-3.433333000000000,-79.59999999999999,51
Esmeraldas,591083,Atacames,55495,1,109,0.8666670000000000,-79.83333300000000,51
Esmeraldas,591083,Eloy Alfaro,45629,1,70,1.250000000000000,-79,51
Esmeraldas,591083,Esmeraldas,218727,22,1379,1.050000000000000,-79.20000000000000,51
Esmeraldas,591083,Muisne,31106,3,62,0.6067000000000000,-80.01830000000000,51
Esmeraldas,591083,Quinindé,145879,10,360,0.3300000000000000,-79.48000000000000,51
Esmeraldas,591083,Rioverde,31475,2,64,1.060200000000000,-79.40440000000000,51
Esmeraldas,591083,San Lorenzo,62772,1,124,1.265800000000000,-78.84139999999999,51
Galápagos,33042,Isabela,3073,0,4,-0.4724000000000000,-90.68110000000000,51
Galápagos,33042,San Cristóbal,9667,0,27,-0.7999999999999999,-89.40000000000001,51
Galápagos,33042,Santa Cruz,20302,1,20,-0.6333330000000000,-90.36666700000001,51
Guayas,4387434,Alfredo Baquerizo Moreno,32110,0,115,-1.916667000000000,-79.51666700000000,51
Guayas,4387434,Balao,26348,0,106,-2.910000000000000,-79.81000000000000,51
Guayas,4387434,Balzar,60260,3,336,-1.360000000000000,-79.90000000000001,51
Guayas,4387434,Colimes,26169,3,120,-1.550000000000000,-80.01666700000000,51
Guayas,4387434,Coronel Marcelino Maridueña,13132,2,53,-2.200000000000000,-79.42000000000000,51
Guayas,4387434,Daule,173684,15,1122,-1.866667000000000,-79.98333300000000,51
Guayas,4387434,Durán,315724,8,1286,-2.166667000000000,-79.83333300000000,51
Guayas,4387434,El Triunfo,59636,2,250,-2.330000000000000,-79.40000000000001,51
Guayas,4387434,Empalme,86073,8,389,-1.046111000000000,-79.63361100000000,51
Guayas,4387434,General Antonio Elizalde,13156,0,61,-2.200000000000000,-79.17000000000000,51
Guayas,4387434,Guayaquil,2723665,362,28782,-2.183333000000000,-79.88333299999999,51
Guayas,4387434,Isidro Ayora,14582,1,87,-1.883333000000000,-80.16666700000000,51
Guayas,4387434,Lomas de Sargentillo,24220,2,181,-1.883333000000000,-80.08333300000000,51
Guayas,4387434,Milagro,199835,27,1728,-2.126944000000000,-79.59916699999999,51
Guayas,4387434,Naranjal,95052,0,326,-2.672800000000000,-79.61499999999999,51
Guayas,4387434,Naranjito,43862,3,253,-2.173000000000000,-79.46710000000000,51
Guayas,4387434,Nobol,26444,1,141,-1.916671000000000,-80.01153900000000,51
Guayas,4387434,Palestina,18451,3,83,-1.626300000000000,-79.97700000000000,51
Guayas,4387434,Pedro Carbo,51802,5,401,-1.833333000000000,-80.23333300000000,51
Guayas,4387434,Playas,59628,5,368,-2.623330000000000,-80.38750000000000,51
Guayas,4387434,Salitre,65765,6,364,-1.829444000000000,-79.81555600000000,51
Guayas,4387434,Samborondón,102404,4,421,-2.183333000000000,-79.88333299999999,51
Guayas,4387434,San Jacinto De Yaguachi,78204,11,295,-2.120000000000000,-79.69000000000000,51
Guayas,4387434,Santa Lucía,45004,2,390,-1.713889000000000,-79.98500000000000,51
Guayas,4387434,Simón Bolivar,32224,2,109,-2.156667000000000,-79.88750000000000,51
Imbabura,476257,Antonio Ante,54311,3,179,0.3200000000000000,-78.20999999999999,51
Imbabura,476257,Cotacachi,44203,5,178,0.3000000000000000,-78.26666700000000,51
Imbabura,476257,Ibarra,221149,27,1546,0.3626780000000000,-78.13066700000000,51
Imbabura,476257,Otavalo,125785,7,571,0.2333330000000000,-78.26666700000000,51
Imbabura,476257,Pimampiro,13269,2,78,0.4000000000000000,-77.97000000000000,51
Imbabura,476257,San Miguel de Urcuquí,17540,2,60,0.5200000000000000,-78.20000000000000,51
Loja,521154,Calvas,29565,2,179,-4.320000000000000,-79.56000000000000,51
Loja,521154,Catamayo,35961,4,150,-3.980000000000000,-79.34999999999999,51
Loja,521154,Celica,16160,1,51,-4.102500000000000,-79.95444400000000,51
Loja,521154,Chaguarpamba,6620,0,44,-3.850000000000000,-79.65000000000001,51
Loja,521154,Espíndola,14209,2,64,-4.583056000000000,-79.42694400000001,51
Loja,521154,Gonzanamá,10953,0,74,-4.231389000000000,-79.43527800000000,51
Loja,521154,Loja,274112,30,1654,-3.983333000000001,-79.20000000000000,51
Loja,521154,Macará,20269,1,93,-4.383333000000000,-79.95000000000000,51
Loja,521154,Olmedo,4220,1,27,-3.934000000000000,-79.64800000000000,51
Loja,521154,Paltas,23471,0,145,-4.050000000000002,-79.65000000000001,51
Loja,521154,Pindal,10540,1,39,-4.116100000000000,-80.10760000000001,51
Loja,521154,Puyango,15925,1,83,-3.870000000000000,-80.09000000000000,51
Loja,521154,Quilanga,4197,1,17,-4.298000000000000,-79.39860000000000,51
Loja,521154,Saraguro,33506,5,146,-3.625300000000000,-79.24110000000000,51
Loja,521154,Sozoranga,7121,0,18,-4.327778000000000,-79.78972200000000,51
Loja,521154,Zapotillo,14325,0,53,-4.386360000000002,-80.24360000000000,51
Los Ríos,921763,Baba,43429,1,170,-1.784167000000000,-79.67666699999999,51
Los Ríos,921763,Babahoyo,175281,16,1382,-1.800000000000000,-79.53333300000000,51
Los Ríos,921763,Buena Fe,83654,8,293,-0.8985719999999999,-79.48891600000000,51
Los Ríos,921763,Mocache,43316,1,132,-1.183850000000000,-79.50552999999999,51
Los Ríos,921763,Montalvo,28720,2,113,-1.793800000000000,-79.28570000000001,51
Los Ríos,921763,Palenque,23638,0,75,-1.432800000000000,-79.74950000000000,51
