provincia,poblacion,total,acumuladas,lat,lng,created_at
Tungurahua,590600,10,816,-1.241667000000000,-78.61972200000000,02/03/2021
Zamora Chinchipe,120416,0,70,-4.120000000000000,-78.80000000000000,02/03/2021
Azuay,881394,15,1033,-2.897414000000000,-79.00448100000000,03/03/2021
Bolívar,209933,5,213,-1.605556000000000,-79.00305600000000,03/03/2021
Carchi,186869,1,228,0.8121800000000000,-77.71633000000000,03/03/2021
Cañar,281396,6,284,-2.733333000000000,-78.83333300000000,03/03/2021
Chimborazo,524004,12,616,-1.674347000000000,-78.64829400000001,03/03/2021
Cotopaxi,488716,6,572,-0.9333330000000000,-78.61666700000001,03/03/2021
El Oro,715751,12,945,-3.266667000000000,-79.96666700000000,03/03/2021
Esmeraldas,591083,7,391,1.050000000000000,-79.20000000000000,03/03/2021
Galápagos,33042,1,20,-0.7999999999999999,-89.40000000000001,03/03/2021
Guayas,4387434,90,5415,-2.183333000000000,-79.88333299999999,03/03/2021
Imbabura,476257,6,537,0.3626780000000000,-78.13066700000000,03/03/2021
Loja,521154,8,567,-3.983333000000000,-79.20000000000000,03/03/2021
Los Ríos,921763,18,966,-1.800000000000000,-79.53333300000000,03/03/2021
Manabí,1562079,33,1723,-1.056181000000000,-80.45521700000000,03/03/2021
Morona Santiago,196535,2,110,-2.300000000000000,-78.11666700000001,03/03/2021
Napo,133705,1,103,-0.9890000000000000,-77.81590000000000,03/03/2021
Orellana,161338,1,94,-0.4666670000000000,-76.96666700000000,03/03/2021
Pastaza,114202,1,72,-1.066667000000000,-78.00111099999999,03/03/2021
Pichincha,3228233,47,3624,-0.2186110000000000,-78.50972200000000,03/03/2021
Santa Elena,401178,4,330,-2.226700000000000,-80.85830000000000,03/03/2021
Sto. Domingo Tsáchilas,511151,9,546,-0.2541670000000000,-79.17194400000000,03/03/2021
Sucumbíos,230503,3,169,0.08472200000000002,-76.88277800000000,03/03/2021
Tungurahua,590600,11,827,-1.241667000000000,-78.61972200000000,03/03/2021
Zamora Chinchipe,120416,1,71,-4.120000000000000,-78.80000000000000,03/03/2021
Azuay,881394,13,1046,-2.897414000000000,-79.00448100000000,04/03/2021
Bolívar,209933,4,217,-1.605556000000000,-79.00305600000000,04/03/2021
Carchi,186869,2,230,0.8121800000000000,-77.71633000000000,04/03/2021
Cañar,281396,4,288,-2.733333000000000,-78.83333300000000,04/03/2021
Chimborazo,524004,6,622,-1.674347000000000,-78.64829400000001,04/03/2021
Cotopaxi,488716,13,585,-0.9333330000000000,-78.61666700000001,04/03/2021
El Oro,715751,9,954,-3.266667000000000,-79.96666700000000,04/03/2021
Esmeraldas,591083,6,397,1.050000000000000,-79.20000000000000,04/03/2021
Galápagos,33042,0,20,-0.7999999999999999,-89.40000000000001,04/03/2021
Guayas,4387434,85,5500,-2.183333000000000,-79.88333299999999,04/03/2021
Imbabura,476257,5,542,0.3626780000000000,-78.13066700000000,04/03/2021
Loja,521154,11,578,-3.983333000000000,-79.20000000000000,04/03/2021
Los Ríos,921763,19,985,-1.800000000000000,-79.53333300000000,04/03/2021
Manabí,1562079,34,1757,-1.056181000000000,-80.45521700000000,04/03/2021
Morona Santiago,196535,5,115,-2.300000000000000,-78.11666700000001,04/03/2021
Napo,133705,0,103,-0.9890000000000000,-77.81590000000000,04/03/2021
Orellana,161338,3,97,-0.4666670000000000,-76.96666700000000,04/03/2021
Pastaza,114202,3,75,-1.066667000000000,-78.00111099999999,04/03/2021
Pichincha,3228233,62,3686,-0.2186110000000000,-78.50972200000000,04/03/2021
Santa Elena,401178,1,331,-2.226700000000000,-80.85830000000000,04/03/2021
Sto. Domingo Tsáchilas,511151,14,560,-0.2541670000000000,-79.17194400000000,04/03/2021
Sucumbíos,230503,3,172,0.08472200000000002,-76.88277800000000,04/03/2021
Tungurahua,590600,12,839,-1.241667000000000,-78.61972200000000,04/03/2021
Zamora Chinchipe,120416,0,71,-4.120000000000000,-78.80000000000000,04/03/2021
Azuay,881394,13,1059,-2.897414000000000,-79.00448100000000,05/03/2021
Bolívar,209933,4,221,-1.605556000000000,-79.00305600000000,05/03/2021
Carchi,186869,1,231,0.8121800000000000,-77.71633000000000,05/03/2021
Cañar,281396,10,298,-2.733333000000000,-78.83333300000000,05/03/2021
Chimborazo,524004,14,636,-1.674347000000000,-78.64829400000001,05/03/2021
Cotopaxi,488716,11,596,-0.9333330000000000,-78.61666700000001,05/03/2021
El Oro,715751,17,971,-3.266667000000000,-79.96666700000000,05/03/2021
Esmeraldas,591083,11,408,1.050000000000000,-79.20000000000000,05/03/2021
Galápagos,33042,0,20,-0.7999999999999999,-89.40000000000001,05/03/2021
Guayas,4387434,83,5583,-2.183333000000000,-79.88333299999999,05/03/2021
Imbabura,476257,4,546,0.3626780000000000,-78.13066700000000,05/03/2021
Loja,521154,8,586,-3.983333000000000,-79.20000000000000,05/03/2021
Los Ríos,921763,17,1002,-1.800000000000000,-79.53333300000000,05/03/2021
Manabí,1562079,22,1779,-1.056181000000000,-80.45521700000000,05/03/2021
Morona Santiago,196535,0,115,-2.300000000000000,-78.11666700000001,05/03/2021
Napo,133705,1,104,-0.9890000000000000,-77.81590000000000,05/03/2021
Orellana,161338,1,98,-0.4666670000000000,-76.96666700000000,05/03/2021
Pastaza,114202,3,78,-1.066667000000000,-78.00111099999999,05/03/2021
Pichincha,3228233,53,3739,-0.2186110000000000,-78.50972200000000,05/03/2021
Santa Elena,401178,9,340,-2.226700000000000,-80.85830000000000,05/03/2021
Sto. Domingo Tsáchilas,511151,10,570,-0.2541670000000000,-79.17194400000000,05/03/2021
Sucumbíos,230503,1,173,0.08472200000000002,-76.88277800000000,05/03/2021
Tungurahua,590600,7,846,-1.241667000000000,-78.61972200000000,05/03/2021
Zamora Chinchipe,120416,0,71,-4.120000000000000,-78.80000000000000,05/03/2021
Azuay,881394,22,1081,-2.897414000000000,-79.00448100000000,06/03/2021
Bolívar,209933,1,222,-1.605556000000000,-79.00305600000000,06/03/2021
Carchi,186869,1,232,0.8121800000000000,-77.71633000000000,06/03/2021
Cañar,281396,1,299,-2.733333000000000,-78.83333300000000,06/03/2021
Chimborazo,524004,17,653,-1.674347000000000,-78.64829400000001,06/03/2021
Cotopaxi,488716,6,602,-0.9333330000000000,-78.61666700000001,06/03/2021
El Oro,715751,18,989,-3.266667000000000,-79.96666700000000,06/03/2021
Esmeraldas,591083,11,419,1.050000000000000,-79.20000000000000,06/03/2021
Galápagos,33042,0,20,-0.7999999999999999,-89.40000000000001,06/03/2021
Guayas,4387434,91,5674,-2.183333000000000,-79.88333299999999,06/03/2021
Imbabura,476257,8,554,0.3626780000000000,-78.13066700000000,06/03/2021
Loja,521154,14,600,-3.983333000000000,-79.20000000000000,06/03/2021
Los Ríos,921763,16,1018,-1.800000000000000,-79.53333300000000,06/03/2021
Manabí,1562079,36,1815,-1.056181000000000,-80.45521700000000,06/03/2021
Morona Santiago,196535,2,117,-2.300000000000000,-78.11666700000001,06/03/2021
Napo,133705,2,106,-0.9890000000000000,-77.81590000000000,06/03/2021
Orellana,161338,0,98,-0.4666670000000000,-76.96666700000000,06/03/2021
Pastaza,114202,1,79,-1.066667000000000,-78.00111099999999,06/03/2021
Pichincha,3228233,74,3813,-0.2186110000000000,-78.50972200000000,06/03/2021
Santa Elena,401178,12,352,-2.226700000000000,-80.85830000000000,06/03/2021
Sto. Domingo Tsáchilas,511151,10,580,-0.2541670000000000,-79.17194400000000,06/03/2021
Sucumbíos,230503,1,174,0.08472200000000002,-76.88277800000000,06/03/2021
Tungurahua,590600,15,861,-1.241667000000000,-78.61972200000000,06/03/2021
Zamora Chinchipe,120416,0,71,-4.120000000000000,-78.80000000000000,06/03/2021
Azuay,881394,10,1091,-2.897414000000000,-79.00448100000000,07/03/2021
Bolívar,209933,6,228,-1.605556000000000,-79.00305600000000,07/03/2021
Carchi,186869,4,236,0.8121800000000000,-77.71633000000000,07/03/2021
Cañar,281396,6,305,-2.733333000000000,-78.83333300000000,07/03/2021
Chimborazo,524004,6,659,-1.674347000000000,-78.64829400000001,07/03/2021
Cotopaxi,488716,8,610,-0.9333330000000000,-78.61666700000001,07/03/2021
El Oro,715751,20,1009,-3.266667000000000,-79.96666700000000,07/03/2021
Esmeraldas,591083,10,429,1.050000000000000,-79.20000000000000,07/03/2021
Galápagos,33042,2,22,-0.7999999999999999,-89.40000000000001,07/03/2021
Guayas,4387434,84,5758,-2.183333000000000,-79.88333299999999,07/03/2021
Imbabura,476257,4,558,0.3626780000000000,-78.13066700000000,07/03/2021
Loja,521154,16,616,-3.983333000000000,-79.20000000000000,07/03/2021
Los Ríos,921763,23,1041,-1.800000000000000,-79.53333300000000,07/03/2021
Manabí,1562079,40,1855,-1.056181000000000,-80.45521700000000,07/03/2021
Morona Santiago,196535,1,118,-2.300000000000000,-78.11666700000001,07/03/2021
Napo,133705,3,109,-0.9890000000000000,-77.81590000000000,07/03/2021
Orellana,161338,2,100,-0.4666670000000000,-76.96666700000000,07/03/2021
Pastaza,114202,0,79,-1.066667000000000,-78.00111099999999,07/03/2021
Pichincha,3228233,55,3868,-0.2186110000000000,-78.50972200000000,07/03/2021
Santa Elena,401178,4,356,-2.226700000000000,-80.85830000000000,07/03/2021
Sto. Domingo Tsáchilas,511151,7,587,-0.2541670000000000,-79.17194400000000,07/03/2021
Sucumbíos,230503,2,176,0.08472200000000002,-76.88277800000000,07/03/2021
Tungurahua,590600,7,868,-1.241667000000000,-78.61972200000000,07/03/2021
Zamora Chinchipe,120416,2,73,-4.120000000000000,-78.80000000000000,07/03/2021
Azuay,881394,13,1104,-2.897414000000000,-79.00448100000000,08/03/2021
Bolívar,209933,6,234,-1.605556000000000,-79.00305600000000,08/03/2021
Carchi,186869,2,238,0.8121800000000000,-77.71633000000000,08/03/2021
Cañar,281396,3,308,-2.733333000000000,-78.83333300000000,08/03/2021
Chimborazo,524004,17,676,-1.674347000000000,-78.64829400000001,08/03/2021
Cotopaxi,488716,7,617,-0.9333330000000000,-78.61666700000001,08/03/2021
El Oro,715751,13,1022,-3.266667000000000,-79.96666700000000,08/03/2021
Esmeraldas,591083,9,438,1.050000000000000,-79.20000000000000,08/03/2021
Galápagos,33042,0,22,-0.7999999999999999,-89.40000000000001,08/03/2021
Guayas,4387434,100,5858,-2.183333000000000,-79.88333299999999,08/03/2021
Imbabura,476257,8,566,0.3626780000000000,-78.13066700000000,08/03/2021
Loja,521154,9,625,-3.983333000000000,-79.20000000000000,08/03/2021
Los Ríos,921763,24,1065,-1.800000000000000,-79.53333300000000,08/03/2021
Manabí,1562079,37,1892,-1.056181000000000,-80.45521700000000,08/03/2021
Morona Santiago,196535,3,121,-2.300000000000000,-78.11666700000001,08/03/2021
Napo,133705,3,112,-0.9890000000000000,-77.81590000000000,08/03/2021
Orellana,161338,2,102,-0.4666670000000000,-76.96666700000000,08/03/2021
Pastaza,114202,1,80,-1.066667000000000,-78.00111099999999,08/03/2021
Pichincha,3228233,53,3921,-0.2186110000000000,-78.50972200000000,08/03/2021
Santa Elena,401178,5,361,-2.226700000000000,-80.85830000000000,08/03/2021
Sto. Domingo Tsáchilas,511151,9,596,-0.2541670000000000,-79.17194400000000,08/03/2021
Sucumbíos,230503,3,179,0.08472200000000002,-76.88277800000000,08/03/2021
Tungurahua,590600,10,878,-1.241667000000000,-78.61972200000000,08/03/2021
Zamora Chinchipe,120416,0,73,-4.120000000000000,-78.80000000000000,08/03/2021
Azuay,881394,19,1123,-2.897414000000000,-79.00448100000000,09/03/2021
Bolívar,209933,4,238,-1.605556000000000,-79.00305600000000,09/03/2021
Carchi,186869,4,242,0.8121800000000000,-77.71633000000000,09/03/2021
Cañar,281396,9,317,-2.733333000000000,-78.83333300000000,09/03/2021
Chimborazo,524004,8,684,-1.674347000000000,-78.64829400000001,09/03/2021
Cotopaxi,488716,3,620,-0.9333330000000000,-78.61666700000001,09/03/2021
El Oro,715751,16,1038,-3.266667000000000,-79.96666700000000,09/03/2021
Esmeraldas,591083,7,445,1.050000000000000,-79.20000000000000,09/03/2021
Galápagos,33042,1,23,-0.7999999999999999,-89.40000000000001,09/03/2021
Guayas,4387434,112,5970,-2.183333000000000,-79.88333299999999,09/03/2021
Imbabura,476257,4,570,0.3626780000000000,-78.13066700000000,09/03/2021
Loja,521154,16,641,-3.983333000000000,-79.20000000000000,09/03/2021
Los Ríos,921763,19,1084,-1.800000000000000,-79.53333300000000,09/03/2021
Manabí,1562079,34,1926,-1.056181000000000,-80.45521700000000,09/03/2021
Morona Santiago,196535,2,123,-2.300000000000000,-78.11666700000001,09/03/2021
Napo,133705,1,113,-0.9890000000000000,-77.81590000000000,09/03/2021
Orellana,161338,2,104,-0.4666670000000000,-76.96666700000000,09/03/2021
Pastaza,114202,3,83,-1.066667000000000,-78.00111099999999,09/03/2021
Pichincha,3228233,69,3990,-0.2186110000000000,-78.50972200000000,09/03/2021
Santa Elena,401178,5,366,-2.226700000000000,-80.85830000000000,09/03/2021
Sto. Domingo Tsáchilas,511151,15,611,-0.2541670000000000,-79.17194400000000,09/03/2021
Sucumbíos,230503,2,181,0.08472200000000002,-76.88277800000000,09/03/2021
Tungurahua,590600,15,893,-1.241667000000000,-78.61972200000000,09/03/2021
Zamora Chinchipe,120416,0,73,-4.120000000000000,-78.80000000000000,09/03/2021
Azuay,881394,18,1141,-2.897414000000000,-79.00448100000000,10/03/2021
Bolívar,209933,3,241,-1.605556000000000,-79.00305600000000,10/03/2021
Carchi,186869,2,244,0.8121800000000000,-77.71633000000000,10/03/2021
Cañar,281396,5,322,-2.733333000000000,-78.83333300000000,10/03/2021
Chimborazo,524004,12,696,-1.674347000000000,-78.64829400000001,10/03/2021
Cotopaxi,488716,10,630,-0.9333330000000000,-78.61666700000001,10/03/2021
El Oro,715751,13,1051,-3.266667000000000,-79.96666700000000,10/03/2021
Esmeraldas,591083,6,451,1.050000000000000,-79.20000000000000,10/03/2021
Galápagos,33042,1,24,-0.7999999999999999,-89.40000000000001,10/03/2021
Guayas,4387434,85,6055,-2.183333000000000,-79.88333299999999,10/03/2021
Imbabura,476257,9,579,0.3626780000000000,-78.13066700000000,10/03/2021
Loja,521154,15,656,-3.983333000000000,-79.20000000000000,10/03/2021
Los Ríos,921763,16,1100,-1.800000000000000,-79.53333300000000,10/03/2021
Manabí,1562079,33,1959,-1.056181000000000,-80.45521700000000,10/03/2021
Morona Santiago,196535,1,124,-2.300000000000000,-78.11666700000001,10/03/2021
Napo,133705,4,117,-0.9890000000000000,-77.81590000000000,10/03/2021
Orellana,161338,0,104,-0.4666670000000000,-76.96666700000000,10/03/2021
Pastaza,114202,1,84,-1.066667000000000,-78.00111099999999,10/03/2021
Pichincha,3228233,52,4042,-0.2186110000000000,-78.50972200000000,10/03/2021
Santa Elena,401178,5,371,-2.226700000000000,-80.85830000000000,10/03/2021
Sto. Domingo Tsáchilas,511151,13,624,-0.2541670000000000,-79.17194400000000,10/03/2021
Sucumbíos,230503,2,183,0.08472200000000002,-76.88277800000000,10/03/2021
Tungurahua,590600,14,907,-1.241667000000000,-78.61972200000000,10/03/2021
Zamora Chinchipe,120416,4,77,-4.120000000000000,-78.80000000000000,10/03/2021
Azuay,881394,11,1152,-2.897414000000000,-79.00448100000000,11/03/2021
Bolívar,209933,7,248,-1.605556000000000,-79.00305600000000,11/03/2021
Carchi,186869,2,246,0.8121800000000000,-77.71633000000000,11/03/2021
Cañar,281396,11,333,-2.733333000000000,-78.83333300000000,11/03/2021
Chimborazo,524004,7,703,-1.674347000000000,-78.64829400000001,11/03/2021
Cotopaxi,488716,5,635,-0.9333330000000000,-78.61666700000001,11/03/2021
El Oro,715751,15,1066,-3.266667000000000,-79.96666700000000,11/03/2021
Esmeraldas,591083,5,456,1.050000000000000,-79.20000000000000,11/03/2021
Galápagos,33042,0,24,-0.7999999999999999,-89.40000000000001,11/03/2021
Guayas,4387434,102,6157,-2.183333000000000,-79.88333299999999,11/03/2021
Imbabura,476257,6,585,0.3626780000000000,-78.13066700000000,11/03/2021
Loja,521154,10,666,-3.983333000000000,-79.20000000000000,11/03/2021
Los Ríos,921763,18,1118,-1.800000000000000,-79.53333300000000,11/03/2021
Manabí,1562079,34,1993,-1.056181000000000,-80.45521700000000,11/03/2021
Morona Santiago,196535,3,127,-2.300000000000000,-78.11666700000001,11/03/2021
Napo,133705,2,119,-0.9890000000000000,-77.81590000000000,11/03/2021
Orellana,161338,1,105,-0.4666670000000000,-76.96666700000000,11/03/2021
Pastaza,114202,2,86,-1.066667000000000,-78.00111099999999,11/03/2021
Pichincha,3228233,63,4105,-0.2186110000000000,-78.50972200000000,11/03/2021
Santa Elena,401178,2,373,-2.226700000000000,-80.85830000000000,11/03/2021
Sto. Domingo Tsáchilas,511151,19,643,-0.2541670000000000,-79.17194400000000,11/03/2021
Sucumbíos,230503,4,187,0.08472200000000002,-76.88277800000000,11/03/2021
Tungurahua,590600,8,915,-1.241667000000000,-78.61972200000000,11/03/2021
Zamora Chinchipe,120416,1,78,-4.120000000000000,-78.80000000000000,11/03/2021
Azuay,881394,15,1167,-2.897414000000000,-79.00448100000000,12/03/2021
Bolívar,209933,1,249,-1.605556000000000,-79.00305600000000,12/03/2021
Carchi,186869,3,249,0.8121800000000000,-77.71633000000000,12/03/2021
Cañar,281396,9,342,-2.733333000000000,-78.83333300000000,12/03/2021
Chimborazo,524004,6,709,-1.674347000000000,-78.64829400000001,12/03/2021
Cotopaxi,488716,8,643,-0.9333330000000000,-78.61666700000001,12/03/2021
El Oro,715751,9,1075,-3.266667000000000,-79.96666700000000,12/03/2021
Esmeraldas,591083,12,468,1.050000000000000,-79.20000000000000,12/03/2021
Galápagos,33042,0,24,-0.7999999999999999,-89.40000000000001,12/03/2021
Guayas,4387434,85,6242,-2.183333000000000,-79.88333299999999,12/03/2021
Imbabura,476257,6,591,0.3626780000000000,-78.13066700000000,12/03/2021
Loja,521154,15,681,-3.983333000000000,-79.20000000000000,12/03/2021
Los Ríos,921763,24,1142,-1.800000000000000,-79.53333300000000,12/03/2021
Manabí,1562079,35,2028,-1.056181000000000,-80.45521700000000,12/03/2021
Morona Santiago,196535,2,129,-2.300000000000000,-78.11666700000001,12/03/2021
Napo,133705,0,119,-0.9890000000000000,-77.81590000000000,12/03/2021
Orellana,161338,1,106,-0.4666670000000000,-76.96666700000000,12/03/2021
Pastaza,114202,0,86,-1.066667000000000,-78.00111099999999,12/03/2021
Pichincha,3228233,62,4167,-0.2186110000000000,-78.50972200000000,12/03/2021
Santa Elena,401178,5,378,-2.226700000000000,-80.85830000000000,12/03/2021
Sto. Domingo Tsáchilas,511151,9,652,-0.2541670000000000,-79.17194400000000,12/03/2021
Sucumbíos,230503,4,191,0.08472200000000002,-76.88277800000000,12/03/2021
Tungurahua,590600,10,925,-1.241667000000000,-78.61972200000000,12/03/2021
Zamora Chinchipe,120416,0,78,-4.120000000000000,-78.80000000000000,12/03/2021
Azuay,881394,15,1182,-2.897414000000000,-79.00448100000000,13/03/2021
Bolívar,209933,6,255,-1.605556000000000,-79.00305600000000,13/03/2021
Carchi,186869,6,255,0.8121800000000000,-77.71633000000000,13/03/2021
Cañar,281396,5,347,-2.733333000000000,-78.83333300000000,13/03/2021
Chimborazo,524004,11,720,-1.674347000000000,-78.64829400000001,13/03/2021
Cotopaxi,488716,8,651,-0.9333330000000000,-78.61666700000001,13/03/2021
El Oro,715751,18,1093,-3.266667000000000,-79.96666700000000,13/03/2021
Esmeraldas,591083,12,480,1.050000000000000,-79.20000000000000,13/03/2021
Galápagos,33042,0,24,-0.7999999999999999,-89.40000000000001,13/03/2021
Guayas,4387434,96,6338,-2.183333000000000,-79.88333299999999,13/03/2021
Imbabura,476257,9,600,0.3626780000000000,-78.13066700000000,13/03/2021
Loja,521154,12,693,-3.983333000000000,-79.20000000000000,13/03/2021
Los Ríos,921763,20,1162,-1.800000000000000,-79.53333300000000,13/03/2021
Manabí,1562079,36,2064,-1.056181000000000,-80.45521700000000,13/03/2021
Morona Santiago,196535,0,129,-2.300000000000000,-78.11666700000001,13/03/2021
Napo,133705,1,120,-0.9890000000000000,-77.81590000000000,13/03/2021
Orellana,161338,3,109,-0.4666670000000000,-76.96666700000000,13/03/2021
Pastaza,114202,4,90,-1.066667000000000,-78.00111099999999,13/03/2021
Pichincha,3228233,56,4223,-0.2186110000000000,-78.50972200000000,13/03/2021
Santa Elena,401178,6,384,-2.226700000000000,-80.85830000000000,13/03/2021
Sto. Domingo Tsáchilas,511151,14,666,-0.2541670000000000,-79.17194400000000,13/03/2021
