provincia,total,acumuladas,lat,lng,created_at
Cotopaxi,3,531,-0.9333330000000000,-78.61666700000001,26/04/2016
El Oro,7,874,-3.266667000000000,-79.96666700000000,26/04/2016
Esmeraldas,3,500,1.050000000000000,-79.20000000000000,26/04/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,26/04/2016
Guayas,56,6840,-2.183333000000000,-79.88333299999999,26/04/2016
Imbabura,7,590,0.3626780000000000,-78.13066700000000,26/04/2016
Loja,3,716,-3.983333000000000,-79.20000000000000,26/04/2016
Los Ríos,6,1111,-1.800000000000000,-79.53333300000000,26/04/2016
Manabí,11,2612,-1.056181000000000,-80.45521700000000,26/04/2016
Morona Santiago,3,145,-2.300000000000000,-78.11666700000001,26/04/2016
Napo,3,112,-0.9890000000000000,-77.81590000000000,26/04/2016
Orellana,5,132,-0.4666670000000000,-76.96666700000000,26/04/2016
Otro,0,1,0,0,26/04/2016
Pastaza,1,107,-1.066667000000000,-78.00111099999999,26/04/2016
Pichincha,46,3823,-0.2186110000000000,-78.50972200000000,26/04/2016
Santa Elena,4,392,-2.226700000000000,-80.85830000000000,26/04/2016
Sto. Domingo Tsáchilas,8,633,-0.2541670000000000,-79.17194400000000,26/04/2016
Sucumbíos,2,185,0.08472200000000002,-76.88277800000000,26/04/2016
Tungurahua,7,882,-1.241667000000000,-78.61972200000000,26/04/2016
Zamora Chinchipe,0,64,-4.120000000000000,-78.80000000000000,26/04/2016
Azuay,8,1233,-2.897414000000000,-79.00448100000000,27/04/2016
Bolívar,3,265,-1.605556000000000,-79.00305600000000,27/04/2016
Carchi,3,213,0.8121800000000000,-77.71633000000000,27/04/2016
Cañar,4,323,-2.733333000000000,-78.83333300000000,27/04/2016
Chimborazo,8,718,-1.674347000000000,-78.64829400000001,27/04/2016
Cotopaxi,7,538,-0.9333330000000000,-78.61666700000001,27/04/2016
El Oro,7,881,-3.266667000000000,-79.96666700000000,27/04/2016
Esmeraldas,4,504,1.050000000000000,-79.20000000000000,27/04/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,27/04/2016
Guayas,49,6889,-2.183333000000000,-79.88333299999999,27/04/2016
Imbabura,8,598,0.3626780000000000,-78.13066700000000,27/04/2016
Loja,7,723,-3.983333000000000,-79.20000000000000,27/04/2016
Los Ríos,8,1119,-1.800000000000000,-79.53333300000000,27/04/2016
Manabí,13,2625,-1.056181000000000,-80.45521700000000,27/04/2016
Morona Santiago,3,148,-2.300000000000000,-78.11666700000001,27/04/2016
Napo,0,112,-0.9890000000000000,-77.81590000000000,27/04/2016
Orellana,1,133,-0.4666670000000000,-76.96666700000000,27/04/2016
Otro,0,1,0,0,27/04/2016
Pastaza,0,107,-1.066667000000000,-78.00111099999999,27/04/2016
Pichincha,29,3852,-0.2186110000000000,-78.50972200000000,27/04/2016
Santa Elena,1,393,-2.226700000000000,-80.85830000000000,27/04/2016
Sto. Domingo Tsáchilas,0,633,-0.2541670000000000,-79.17194400000000,27/04/2016
Sucumbíos,1,186,0.08472200000000002,-76.88277800000000,27/04/2016
Tungurahua,12,894,-1.241667000000000,-78.61972200000000,27/04/2016
Zamora Chinchipe,0,64,-4.120000000000000,-78.80000000000000,27/04/2016
Azuay,10,1243,-2.897414000000000,-79.00448100000000,28/04/2016
Bolívar,4,269,-1.605556000000000,-79.00305600000000,28/04/2016
Carchi,4,217,0.8121800000000000,-77.71633000000000,28/04/2016
Cañar,2,325,-2.733333000000000,-78.83333300000000,28/04/2016
Chimborazo,7,725,-1.674347000000000,-78.64829400000001,28/04/2016
Cotopaxi,1,539,-0.9333330000000000,-78.61666700000001,28/04/2016
El Oro,2,883,-3.266667000000000,-79.96666700000000,28/04/2016
Esmeraldas,3,507,1.050000000000000,-79.20000000000000,28/04/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,28/04/2016
Guayas,50,6939,-2.183333000000000,-79.88333299999999,28/04/2016
Imbabura,7,605,0.3626780000000000,-78.13066700000000,28/04/2016
Loja,4,727,-3.983333000000000,-79.20000000000000,28/04/2016
Los Ríos,6,1125,-1.800000000000000,-79.53333300000000,28/04/2016
Manabí,14,2639,-1.056181000000000,-80.45521700000000,28/04/2016
Morona Santiago,6,154,-2.300000000000000,-78.11666700000001,28/04/2016
Napo,0,112,-0.9890000000000000,-77.81590000000000,28/04/2016
Orellana,4,137,-0.4666670000000000,-76.96666700000000,28/04/2016
Otro,0,1,0,0,28/04/2016
Pastaza,1,108,-1.066667000000000,-78.00111099999999,28/04/2016
Pichincha,39,3891,-0.2186110000000000,-78.50972200000000,28/04/2016
Santa Elena,2,395,-2.226700000000000,-80.85830000000000,28/04/2016
Sto. Domingo Tsáchilas,6,639,-0.2541670000000000,-79.17194400000000,28/04/2016
Sucumbíos,2,188,0.08472200000000002,-76.88277800000000,28/04/2016
Tungurahua,12,906,-1.241667000000000,-78.61972200000000,28/04/2016
Zamora Chinchipe,1,65,-4.120000000000000,-78.80000000000000,28/04/2016
Azuay,5,1248,-2.897414000000000,-79.00448100000000,29/04/2016
Bolívar,1,270,-1.605556000000000,-79.00305600000000,29/04/2016
Carchi,2,219,0.8121800000000000,-77.71633000000000,29/04/2016
Cañar,0,325,-2.733333000000000,-78.83333300000000,29/04/2016
Chimborazo,7,732,-1.674347000000000,-78.64829400000001,29/04/2016
Cotopaxi,7,546,-0.9333330000000000,-78.61666700000001,29/04/2016
El Oro,5,888,-3.266667000000000,-79.96666700000000,29/04/2016
Esmeraldas,5,512,1.050000000000000,-79.20000000000000,29/04/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,29/04/2016
Guayas,35,6974,-2.183333000000000,-79.88333299999999,29/04/2016
Imbabura,4,609,0.3626780000000000,-78.13066700000000,29/04/2016
Loja,6,733,-3.983333000000000,-79.20000000000000,29/04/2016
Los Ríos,7,1132,-1.800000000000000,-79.53333300000000,29/04/2016
Manabí,12,2651,-1.056181000000000,-80.45521700000000,29/04/2016
Morona Santiago,3,157,-2.300000000000000,-78.11666700000001,29/04/2016
Napo,1,113,-0.9890000000000000,-77.81590000000000,29/04/2016
Orellana,1,138,-0.4666670000000000,-76.96666700000000,29/04/2016
Otro,0,1,0,0,29/04/2016
Pastaza,1,109,-1.066667000000000,-78.00111099999999,29/04/2016
Pichincha,40,3931,-0.2186110000000000,-78.50972200000000,29/04/2016
Santa Elena,3,398,-2.226700000000000,-80.85830000000000,29/04/2016
Sto. Domingo Tsáchilas,2,641,-0.2541670000000000,-79.17194400000000,29/04/2016
Sucumbíos,1,189,0.08472200000000002,-76.88277800000000,29/04/2016
Tungurahua,5,911,-1.241667000000000,-78.61972200000000,29/04/2016
Zamora Chinchipe,1,66,-4.120000000000000,-78.80000000000000,29/04/2016
Azuay,7,1255,-2.897414000000000,-79.00448100000000,30/04/2016
Bolívar,1,271,-1.605556000000000,-79.00305600000000,30/04/2016
Carchi,0,219,0.8121800000000000,-77.71633000000000,30/04/2016
Cañar,2,327,-2.733333000000000,-78.83333300000000,30/04/2016
Chimborazo,1,733,-1.674347000000000,-78.64829400000001,30/04/2016
Cotopaxi,7,553,-0.9333330000000000,-78.61666700000001,30/04/2016
El Oro,5,893,-3.266667000000000,-79.96666700000000,30/04/2016
Esmeraldas,4,516,1.050000000000000,-79.20000000000000,30/04/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,30/04/2016
Guayas,46,7020,-2.183333000000000,-79.88333299999999,30/04/2016
Imbabura,8,617,0.3626780000000000,-78.13066700000000,30/04/2016
Loja,9,742,-3.983333000000000,-79.20000000000000,30/04/2016
Los Ríos,10,1142,-1.800000000000000,-79.53333300000000,30/04/2016
Manabí,17,2668,-1.056181000000000,-80.45521700000000,30/04/2016
Morona Santiago,1,158,-2.300000000000000,-78.11666700000001,30/04/2016
Napo,0,113,-0.9890000000000000,-77.81590000000000,30/04/2016
Orellana,0,138,-0.4666670000000000,-76.96666700000000,30/04/2016
Otro,0,1,0,0,30/04/2016
Pastaza,0,109,-1.066667000000000,-78.00111099999999,30/04/2016
Pichincha,32,3963,-0.2186110000000000,-78.50972200000000,30/04/2016
Santa Elena,4,402,-2.226700000000000,-80.85830000000000,30/04/2016
Sto. Domingo Tsáchilas,5,646,-0.2541670000000000,-79.17194400000000,30/04/2016
Sucumbíos,2,191,0.08472200000000002,-76.88277800000000,30/04/2016
Tungurahua,6,917,-1.241667000000000,-78.61972200000000,30/04/2016
Zamora Chinchipe,0,66,-4.120000000000000,-78.80000000000000,30/04/2016
Azuay,7,1262,-2.897414000000000,-79.00448100000000,01/05/2016
Bolívar,0,271,-1.605556000000000,-79.00305600000000,01/05/2016
Carchi,3,222,0.8121800000000000,-77.71633000000000,01/05/2016
Cañar,2,329,-2.733333000000000,-78.83333300000000,01/05/2016
Chimborazo,3,736,-1.674347000000000,-78.64829400000001,01/05/2016
Cotopaxi,6,559,-0.9333330000000000,-78.61666700000001,01/05/2016
El Oro,6,899,-3.266667000000000,-79.96666700000000,01/05/2016
Esmeraldas,5,521,1.050000000000000,-79.20000000000000,01/05/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,01/05/2016
Guayas,51,7071,-2.183333000000000,-79.88333299999999,01/05/2016
Imbabura,7,624,0.3626780000000000,-78.13066700000000,01/05/2016
Loja,7,749,-3.983333000000000,-79.20000000000000,01/05/2016
Los Ríos,11,1153,-1.800000000000000,-79.53333300000000,01/05/2016
Manabí,8,2676,-1.056181000000000,-80.45521700000000,01/05/2016
Morona Santiago,2,160,-2.300000000000000,-78.11666700000001,01/05/2016
Napo,0,113,-0.9890000000000000,-77.81590000000000,01/05/2016
Orellana,0,138,-0.4666670000000000,-76.96666700000000,01/05/2016
Otro,0,1,0,0,01/05/2016
Pastaza,3,112,-1.066667000000000,-78.00111099999999,01/05/2016
Pichincha,29,3992,-0.2186110000000000,-78.50972200000000,01/05/2016
Santa Elena,4,406,-2.226700000000000,-80.85830000000000,01/05/2016
Sto. Domingo Tsáchilas,8,654,-0.2541670000000000,-79.17194400000000,01/05/2016
Sucumbíos,0,191,0.08472200000000002,-76.88277800000000,01/05/2016
Tungurahua,8,925,-1.241667000000000,-78.61972200000000,01/05/2016
Zamora Chinchipe,1,67,-4.120000000000000,-78.80000000000000,01/05/2016
Azuay,15,1277,-2.897414000000000,-79.00448100000000,02/05/2016
Bolívar,1,272,-1.605556000000000,-79.00305600000000,02/05/2016
Carchi,1,223,0.8121800000000000,-77.71633000000000,02/05/2016
Cañar,1,330,-2.733333000000000,-78.83333300000000,02/05/2016
Chimborazo,6,742,-1.674347000000000,-78.64829400000001,02/05/2016
Cotopaxi,1,560,-0.9333330000000000,-78.61666700000001,02/05/2016
El Oro,8,907,-3.266667000000000,-79.96666700000000,02/05/2016
Esmeraldas,4,525,1.050000000000000,-79.20000000000000,02/05/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,02/05/2016
Guayas,58,7129,-2.183333000000000,-79.88333299999999,02/05/2016
Imbabura,7,631,0.3626780000000000,-78.13066700000000,02/05/2016
Loja,5,754,-3.983333000000000,-79.20000000000000,02/05/2016
Los Ríos,13,1166,-1.800000000000000,-79.53333300000000,02/05/2016
Manabí,25,2701,-1.056181000000000,-80.45521700000000,02/05/2016
Morona Santiago,1,161,-2.300000000000000,-78.11666700000001,02/05/2016
Napo,1,114,-0.9890000000000000,-77.81590000000000,02/05/2016
Orellana,2,140,-0.4666670000000000,-76.96666700000000,02/05/2016
Otro,0,1,0,0,02/05/2016
Pastaza,0,112,-1.066667000000000,-78.00111099999999,02/05/2016
Pichincha,43,4035,-0.2186110000000000,-78.50972200000000,02/05/2016
Santa Elena,1,407,-2.226700000000000,-80.85830000000000,02/05/2016
Sto. Domingo Tsáchilas,4,658,-0.2541670000000000,-79.17194400000000,02/05/2016
Sucumbíos,1,192,0.08472200000000002,-76.88277800000000,02/05/2016
Tungurahua,8,933,-1.241667000000000,-78.61972200000000,02/05/2016
Zamora Chinchipe,2,69,-4.120000000000000,-78.80000000000000,02/05/2016
Azuay,9,1286,-2.897414000000000,-79.00448100000000,03/05/2016
Bolívar,3,275,-1.605556000000000,-79.00305600000000,03/05/2016
Carchi,1,224,0.8121800000000000,-77.71633000000000,03/05/2016
Cañar,2,332,-2.733333000000000,-78.83333300000000,03/05/2016
Chimborazo,7,749,-1.674347000000000,-78.64829400000001,03/05/2016
Cotopaxi,6,566,-0.9333330000000000,-78.61666700000001,03/05/2016
El Oro,6,913,-3.266667000000000,-79.96666700000000,03/05/2016
Esmeraldas,7,532,1.050000000000000,-79.20000000000000,03/05/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,03/05/2016
Guayas,56,7185,-2.183333000000000,-79.88333299999999,03/05/2016
Imbabura,3,634,0.3626780000000000,-78.13066700000000,03/05/2016
Loja,6,760,-3.983333000000000,-79.20000000000000,03/05/2016
Los Ríos,13,1179,-1.800000000000000,-79.53333300000000,03/05/2016
Manabí,11,2712,-1.056181000000000,-80.45521700000000,03/05/2016
Morona Santiago,1,162,-2.300000000000000,-78.11666700000001,03/05/2016
Napo,0,114,-0.9890000000000000,-77.81590000000000,03/05/2016
Orellana,1,141,-0.4666670000000000,-76.96666700000000,03/05/2016
Otro,0,1,0,0,03/05/2016
Pastaza,0,112,-1.066667000000000,-78.00111099999999,03/05/2016
Pichincha,43,4078,-0.2186110000000000,-78.50972200000000,03/05/2016
Santa Elena,5,412,-2.226700000000000,-80.85830000000000,03/05/2016
Sto. Domingo Tsáchilas,9,667,-0.2541670000000000,-79.17194400000000,03/05/2016
Sucumbíos,4,196,0.08472200000000002,-76.88277800000000,03/05/2016
Tungurahua,15,948,-1.241667000000000,-78.61972200000000,03/05/2016
Zamora Chinchipe,0,69,-4.120000000000000,-78.80000000000000,03/05/2016
Azuay,8,1294,-2.897414000000000,-79.00448100000000,04/05/2016
Bolívar,1,276,-1.605556000000000,-79.00305600000000,04/05/2016
Carchi,1,225,0.8121800000000000,-77.71633000000000,04/05/2016
Cañar,1,333,-2.733333000000000,-78.83333300000000,04/05/2016
Chimborazo,4,753,-1.674347000000000,-78.64829400000001,04/05/2016
Cotopaxi,3,569,-0.9333330000000000,-78.61666700000001,04/05/2016
El Oro,5,918,-3.266667000000000,-79.96666700000000,04/05/2016
Esmeraldas,10,542,1.050000000000000,-79.20000000000000,04/05/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,04/05/2016
Guayas,36,7221,-2.183333000000000,-79.88333299999999,04/05/2016
Imbabura,3,637,0.3626780000000000,-78.13066700000000,04/05/2016
Loja,8,768,-3.983333000000000,-79.20000000000000,04/05/2016
Los Ríos,13,1192,-1.800000000000000,-79.53333300000000,04/05/2016
Manabí,7,2719,-1.056181000000000,-80.45521700000000,04/05/2016
Morona Santiago,0,162,-2.300000000000000,-78.11666700000001,04/05/2016
Napo,0,114,-0.9890000000000000,-77.81590000000000,04/05/2016
Orellana,1,142,-0.4666670000000000,-76.96666700000000,04/05/2016
Otro,0,1,0,0,04/05/2016
Pastaza,0,112,-1.066667000000000,-78.00111099999999,04/05/2016
Pichincha,29,4107,-0.2186110000000000,-78.50972200000000,04/05/2016
Santa Elena,3,415,-2.226700000000000,-80.85830000000000,04/05/2016
Sto. Domingo Tsáchilas,5,672,-0.2541670000000000,-79.17194400000000,04/05/2016
Sucumbíos,1,197,0.08472200000000002,-76.88277800000000,04/05/2016
Tungurahua,10,958,-1.241667000000000,-78.61972200000000,04/05/2016
Zamora Chinchipe,0,69,-4.120000000000000,-78.80000000000000,04/05/2016
Azuay,14,1308,-2.897414000000000,-79.00448100000000,05/05/2016
Bolívar,5,281,-1.605556000000000,-79.00305600000000,05/05/2016
Carchi,2,227,0.8121800000000000,-77.71633000000000,05/05/2016
Cañar,3,336,-2.733333000000000,-78.83333300000000,05/05/2016
Chimborazo,9,762,-1.674347000000000,-78.64829400000001,05/05/2016
Cotopaxi,2,571,-0.9333330000000000,-78.61666700000001,05/05/2016
El Oro,8,926,-3.266667000000000,-79.96666700000000,05/05/2016
Esmeraldas,3,545,1.050000000000000,-79.20000000000000,05/05/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,05/05/2016
Guayas,72,7293,-2.183333000000000,-79.88333299999999,05/05/2016
Imbabura,1,638,0.3626780000000000,-78.13066700000000,05/05/2016
Loja,7,775,-3.983333000000000,-79.20000000000000,05/05/2016
Los Ríos,6,1198,-1.800000000000000,-79.53333300000000,05/05/2016
Manabí,15,2734,-1.056181000000000,-80.45521700000000,05/05/2016
Morona Santiago,0,162,-2.300000000000000,-78.11666700000001,05/05/2016
Napo,2,116,-0.9890000000000000,-77.81590000000000,05/05/2016
Orellana,0,142,-0.4666670000000000,-76.96666700000000,05/05/2016
Otro,0,1,0,0,05/05/2016
Pastaza,1,113,-1.066667000000000,-78.00111099999999,05/05/2016
Pichincha,40,4147,-0.2186110000000000,-78.50972200000000,05/05/2016
Santa Elena,2,417,-2.226700000000000,-80.85830000000000,05/05/2016
Sto. Domingo Tsáchilas,3,675,-0.2541670000000000,-79.17194400000000,05/05/2016
Sucumbíos,2,199,0.08472200000000002,-76.88277800000000,05/05/2016
Tungurahua,2,960,-1.241667000000000,-78.61972200000000,05/05/2016
Zamora Chinchipe,0,69,-4.120000000000000,-78.80000000000000,05/05/2016
Azuay,7,1315,-2.897414000000000,-79.00448100000000,06/05/2016
Bolívar,1,282,-1.605556000000000,-79.00305600000000,06/05/2016
Carchi,3,230,0.8121800000000000,-77.71633000000000,06/05/2016
Cañar,5,341,-2.733333000000000,-78.83333300000000,06/05/2016
Chimborazo,2,764,-1.674347000000000,-78.64829400000001,06/05/2016
Cotopaxi,9,580,-0.9333330000000000,-78.61666700000001,06/05/2016
El Oro,7,933,-3.266667000000000,-79.96666700000000,06/05/2016
Esmeraldas,6,551,1.050000000000000,-79.20000000000000,06/05/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,06/05/2016
Guayas,59,7352,-2.183333000000000,-79.88333299999999,06/05/2016
Imbabura,5,643,0.3626780000000000,-78.13066700000000,06/05/2016
Loja,4,779,-3.983333000000000,-79.20000000000000,06/05/2016
Los Ríos,13,1211,-1.800000000000000,-79.53333300000000,06/05/2016
Manabí,16,2750,-1.056181000000000,-80.45521700000000,06/05/2016
Morona Santiago,0,162,-2.300000000000000,-78.11666700000001,06/05/2016
Napo,0,116,-0.9890000000000000,-77.81590000000000,06/05/2016
Orellana,1,143,-0.4666670000000000,-76.96666700000000,06/05/2016
Otro,0,1,0,0,06/05/2016
Pastaza,0,113,-1.066667000000000,-78.00111099999999,06/05/2016
Pichincha,36,4183,-0.2186110000000000,-78.50972200000000,06/05/2016
Santa Elena,2,419,-2.226700000000000,-80.85830000000000,06/05/2016
Sto. Domingo Tsáchilas,5,680,-0.2541670000000000,-79.17194400000000,06/05/2016
Sucumbíos,3,202,0.08472200000000002,-76.88277800000000,06/05/2016
Tungurahua,5,965,-1.241667000000000,-78.61972200000000,06/05/2016
Zamora Chinchipe,1,70,-4.120000000000000,-78.80000000000000,06/05/2016
Azuay,19,1334,-2.897414000000000,-79.00448100000000,07/05/2016
Bolívar,2,284,-1.605556000000000,-79.00305600000000,07/05/2016
Carchi,1,231,0.8121800000000000,-77.71633000000000,07/05/2016
Cañar,2,343,-2.733333000000000,-78.83333300000000,07/05/2016
Chimborazo,6,770,-1.674347000000000,-78.64829400000001,07/05/2016
Cotopaxi,4,584,-0.9333330000000000,-78.61666700000001,07/05/2016
El Oro,10,943,-3.266667000000000,-79.96666700000000,07/05/2016
Esmeraldas,0,551,1.050000000000000,-79.20000000000000,07/05/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,07/05/2016
Guayas,59,7411,-2.183333000000000,-79.88333299999999,07/05/2016
Imbabura,6,649,0.3626780000000000,-78.13066700000000,07/05/2016
Loja,2,781,-3.983333000000000,-79.20000000000000,07/05/2016
Los Ríos,4,1215,-1.800000000000000,-79.53333300000000,07/05/2016
Manabí,15,2765,-1.056181000000000,-80.45521700000000,07/05/2016
Morona Santiago,3,165,-2.300000000000000,-78.11666700000001,07/05/2016
Napo,1,117,-0.9890000000000000,-77.81590000000000,07/05/2016
Orellana,0,143,-0.4666670000000000,-76.96666700000000,07/05/2016
Otro,0,1,0,0,07/05/2016
Pastaza,0,113,-1.066667000000000,-78.00111099999999,07/05/2016
Pichincha,32,4215,-0.2186110000000000,-78.50972200000000,07/05/2016
Santa Elena,3,422,-2.226700000000000,-80.85830000000000,07/05/2016
Sto. Domingo Tsáchilas,6,686,-0.2541670000000000,-79.17194400000000,07/05/2016
Sucumbíos,3,205,0.08472200000000002,-76.88277800000000,07/05/2016
Tungurahua,3,968,-1.241667000000000,-78.61972200000000,07/05/2016
Zamora Chinchipe,0,70,-4.120000000000000,-78.80000000000000,07/05/2016
Azuay,20,1354,-2.897414000000000,-79.00448100000000,08/05/2016
Bolívar,3,287,-1.605556000000000,-79.00305600000000,08/05/2016
Carchi,3,234,0.8121800000000000,-77.71633000000000,08/05/2016
Cañar,11,354,-2.733333000000000,-78.83333300000000,08/05/2016
Chimborazo,6,776,-1.674347000000000,-78.64829400000001,08/05/2016
Cotopaxi,11,595,-0.9333330000000000,-78.61666700000001,08/05/2016
El Oro,6,949,-3.266667000000000,-79.96666700000000,08/05/2016
Esmeraldas,4,555,1.050000000000000,-79.20000000000000,08/05/2016
Galápagos,0,13,-0.7999999999999999,-89.40000000000001,08/05/2016
Guayas,50,7461,-2.183333000000000,-79.88333299999999,08/05/2016
Imbabura,5,654,0.3626780000000000,-78.13066700000000,08/05/2016
Loja,4,785,-3.983333000000000,-79.20000000000000,08/05/2016
Los Ríos,11,1226,-1.800000000000000,-79.53333300000000,08/05/2016
Manabí,18,2783,-1.056181000000000,-80.45521700000000,08/05/2016
Morona Santiago,3,168,-2.300000000000000,-78.11666700000001,08/05/2016
Napo,0,117,-0.9890000000000000,-77.81590000000000,08/05/2016
