inec_provincia_id,provincia,poblacion,total,nuevas,lat,lng,created_at
19,Zamora Chinchipe,120416,4790,26,-4.120000000000000,-78.80000000000000,08/02/2022
01,Azuay,881394,37001,301,-2.897414000000000,-79.00448100000000,09/02/2022
02,Bolívar,209933,10922,48,-1.605556000000000,-79.00305600000000,09/02/2022
04,Carchi,186869,12310,37,0.8121800000000000,-77.71633000000000,09/02/2022
03,Cañar,281396,12783,125,-2.733333000000000,-78.83333300000000,09/02/2022
06,Chimborazo,524004,14749,57,-1.674347000000000,-78.64829400000001,09/02/2022
05,Cotopaxi,488716,16966,50,-0.9333330000000000,-78.61666700000001,09/02/2022
07,El Oro,715751,46719,75,-3.266667000000000,-79.96666700000000,09/02/2022
08,Esmeraldas,591083,13461,19,1.050000000000000,-79.20000000000000,09/02/2022
20,Galápagos,33042,2919,17,-0.7999999999999999,-89.40000000000001,09/02/2022
09,Guayas,4387434,127657,459,-2.183333000000000,-79.88333299999999,09/02/2022
10,Imbabura,476257,26020,163,0.3626780000000000,-78.13066700000000,09/02/2022
11,Loja,521154,29575,274,-3.983333000000000,-79.20000000000000,09/02/2022
12,Los Ríos,921763,16940,27,-1.800000000000000,-79.53333300000000,09/02/2022
13,Manabí,1562079,52317,185,-1.056181000000000,-80.45521700000000,09/02/2022
14,Morona Santiago,196535,9848,76,-2.300000000000000,-78.11666700000001,09/02/2022
15,Napo,133705,6531,13,-0.9890000000000000,-77.81590000000000,09/02/2022
22,Orellana,161338,5478,52,-0.4666670000000000,-76.96666700000000,09/02/2022
16,Pastaza,114202,4862,30,-1.066667000000000,-78.00111099999999,09/02/2022
17,Pichincha,3228233,274456,1681,-0.2186110000000000,-78.50972200000000,09/02/2022
24,Santa Elena,401178,6314,17,-2.226700000000000,-80.85830000000000,09/02/2022
23,Sto. Domingo Tsáchilas,511151,15969,32,-0.2541670000000000,-79.17194400000000,09/02/2022
21,Sucumbíos,230503,8519,19,0.08472200000000002,-76.88277800000000,09/02/2022
18,Tungurahua,590600,24345,95,-1.241667000000000,-78.61972200000000,09/02/2022
19,Zamora Chinchipe,120416,4809,19,-4.120000000000000,-78.80000000000000,09/02/2022
01,Azuay,881394,37505,504,-2.897414000000000,-79.00448100000000,10/02/2022
02,Bolívar,209933,10994,72,-1.605556000000000,-79.00305600000000,10/02/2022
04,Carchi,186869,12349,39,0.8121800000000000,-77.71633000000000,10/02/2022
03,Cañar,281396,12997,214,-2.733333000000000,-78.83333300000000,10/02/2022
06,Chimborazo,524004,14835,86,-1.674347000000000,-78.64829400000001,10/02/2022
05,Cotopaxi,488716,17055,89,-0.9333330000000000,-78.61666700000001,10/02/2022
07,El Oro,715751,46973,254,-3.266667000000000,-79.96666700000000,10/02/2022
08,Esmeraldas,591083,13510,49,1.050000000000000,-79.20000000000000,10/02/2022
20,Galápagos,33042,2935,16,-0.7999999999999999,-89.40000000000001,10/02/2022
09,Guayas,4387434,128250,593,-2.183333000000000,-79.88333299999999,10/02/2022
10,Imbabura,476257,26220,200,0.3626780000000000,-78.13066700000000,10/02/2022
11,Loja,521154,30166,591,-3.983333000000000,-79.20000000000000,10/02/2022
12,Los Ríos,921763,16964,24,-1.800000000000000,-79.53333300000000,10/02/2022
13,Manabí,1562079,52590,273,-1.056181000000000,-80.45521700000000,10/02/2022
14,Morona Santiago,196535,9894,46,-2.300000000000000,-78.11666700000001,10/02/2022
15,Napo,133705,6557,26,-0.9890000000000000,-77.81590000000000,10/02/2022
22,Orellana,161338,5513,35,-0.4666670000000000,-76.96666700000000,10/02/2022
16,Pastaza,114202,4911,49,-1.066667000000000,-78.00111099999999,10/02/2022
17,Pichincha,3228233,278375,3919,-0.2186110000000000,-78.50972200000000,10/02/2022
24,Santa Elena,401178,6319,5,-2.226700000000000,-80.85830000000000,10/02/2022
23,Sto. Domingo Tsáchilas,511151,16060,91,-0.2541670000000000,-79.17194400000000,10/02/2022
21,Sucumbíos,230503,8537,18,0.08472200000000002,-76.88277800000000,10/02/2022
18,Tungurahua,590600,24534,189,-1.241667000000000,-78.61972200000000,10/02/2022
19,Zamora Chinchipe,120416,4845,36,-4.120000000000000,-78.80000000000000,10/02/2022
01,Azuay,881394,37903,398,-2.897414000000000,-79.00448100000000,11/02/2022
02,Bolívar,209933,11046,52,-1.605556000000000,-79.00305600000000,11/02/2022
04,Carchi,186869,12507,158,0.8121800000000000,-77.71633000000000,11/02/2022
03,Cañar,281396,13074,77,-2.733333000000000,-78.83333300000000,11/02/2022
06,Chimborazo,524004,14909,74,-1.674347000000000,-78.64829400000001,11/02/2022
05,Cotopaxi,488716,17127,72,-0.9333330000000000,-78.61666700000001,11/02/2022
07,El Oro,715751,47083,110,-3.266667000000000,-79.96666700000000,11/02/2022
08,Esmeraldas,591083,13539,29,1.050000000000000,-79.20000000000000,11/02/2022
20,Galápagos,33042,2946,11,-0.7999999999999999,-89.40000000000001,11/02/2022
09,Guayas,4387434,128758,508,-2.183333000000000,-79.88333299999999,11/02/2022
10,Imbabura,476257,26374,154,0.3626780000000000,-78.13066700000000,11/02/2022
11,Loja,521154,30459,293,-3.983333000000000,-79.20000000000000,11/02/2022
12,Los Ríos,921763,16985,21,-1.800000000000000,-79.53333300000000,11/02/2022
13,Manabí,1562079,52918,328,-1.056181000000000,-80.45521700000000,11/02/2022
14,Morona Santiago,196535,9921,27,-2.300000000000000,-78.11666700000001,11/02/2022
15,Napo,133705,6572,15,-0.9890000000000000,-77.81590000000000,11/02/2022
22,Orellana,161338,5545,32,-0.4666670000000000,-76.96666700000000,11/02/2022
16,Pastaza,114202,4968,57,-1.066667000000000,-78.00111099999999,11/02/2022
17,Pichincha,3228233,280600,2225,-0.2186110000000000,-78.50972200000000,11/02/2022
24,Santa Elena,401178,6377,58,-2.226700000000000,-80.85830000000000,11/02/2022
23,Sto. Domingo Tsáchilas,511151,16144,84,-0.2541670000000000,-79.17194400000000,11/02/2022
21,Sucumbíos,230503,8565,28,0.08472200000000002,-76.88277800000000,11/02/2022
18,Tungurahua,590600,24632,98,-1.241667000000000,-78.61972200000000,11/02/2022
19,Zamora Chinchipe,120416,4868,23,-4.120000000000000,-78.80000000000000,11/02/2022
01,Azuay,881394,38076,173,-2.897414000000000,-79.00448100000000,12/02/2022
02,Bolívar,209933,11074,28,-1.605556000000000,-79.00305600000000,12/02/2022
04,Carchi,186869,12560,53,0.8121800000000000,-77.71633000000000,12/02/2022
03,Cañar,281396,13120,46,-2.733333000000000,-78.83333300000000,12/02/2022
06,Chimborazo,524004,14976,67,-1.674347000000000,-78.64829400000001,12/02/2022
05,Cotopaxi,488716,17181,54,-0.9333330000000000,-78.61666700000001,12/02/2022
07,El Oro,715751,47196,113,-3.266667000000000,-79.96666700000000,12/02/2022
08,Esmeraldas,591083,13603,64,1.050000000000000,-79.20000000000000,12/02/2022
20,Galápagos,33042,2949,3,-0.7999999999999999,-89.40000000000001,12/02/2022
09,Guayas,4387434,129065,307,-2.183333000000000,-79.88333299999999,12/02/2022
10,Imbabura,476257,26564,190,0.3626780000000000,-78.13066700000000,12/02/2022
11,Loja,521154,30719,260,-3.983333000000000,-79.20000000000000,12/02/2022
12,Los Ríos,921763,17000,15,-1.800000000000000,-79.53333300000000,12/02/2022
13,Manabí,1562079,53013,95,-1.056181000000000,-80.45521700000000,12/02/2022
14,Morona Santiago,196535,9938,17,-2.300000000000000,-78.11666700000001,12/02/2022
15,Napo,133705,6586,14,-0.9890000000000000,-77.81590000000000,12/02/2022
22,Orellana,161338,5604,59,-0.4666670000000000,-76.96666700000000,12/02/2022
16,Pastaza,114202,4977,9,-1.066667000000000,-78.00111099999999,12/02/2022
17,Pichincha,3228233,282232,1632,-0.2186110000000000,-78.50972200000000,12/02/2022
24,Santa Elena,401178,6383,6,-2.226700000000000,-80.85830000000000,12/02/2022
23,Sto. Domingo Tsáchilas,511151,16214,70,-0.2541670000000000,-79.17194400000000,12/02/2022
21,Sucumbíos,230503,8576,11,0.08472200000000002,-76.88277800000000,12/02/2022
18,Tungurahua,590600,24740,108,-1.241667000000000,-78.61972200000000,12/02/2022
19,Zamora Chinchipe,120416,4884,16,-4.120000000000000,-78.80000000000000,12/02/2022
01,Azuay,881394,38130,54,-2.897414000000000,-79.00448100000000,13/02/2022
02,Bolívar,209933,11081,7,-1.605556000000000,-79.00305600000000,13/02/2022
04,Carchi,186869,12568,8,0.8121800000000000,-77.71633000000000,13/02/2022
03,Cañar,281396,13211,91,-2.733333000000000,-78.83333300000000,13/02/2022
06,Chimborazo,524004,14993,17,-1.674347000000000,-78.64829400000001,13/02/2022
05,Cotopaxi,488716,17192,11,-0.9333330000000000,-78.61666700000001,13/02/2022
07,El Oro,715751,47321,125,-3.266667000000000,-79.96666700000000,13/02/2022
08,Esmeraldas,591083,13610,7,1.050000000000000,-79.20000000000000,13/02/2022
20,Galápagos,33042,2952,3,-0.7999999999999999,-89.40000000000001,13/02/2022
09,Guayas,4387434,129396,331,-2.183333000000000,-79.88333299999999,13/02/2022
10,Imbabura,476257,26620,56,0.3626780000000000,-78.13066700000000,13/02/2022
11,Loja,521154,30770,51,-3.983333000000000,-79.20000000000000,13/02/2022
12,Los Ríos,921763,17015,15,-1.800000000000000,-79.53333300000000,13/02/2022
13,Manabí,1562079,53089,76,-1.056181000000000,-80.45521700000000,13/02/2022
14,Morona Santiago,196535,9944,6,-2.300000000000000,-78.11666700000001,13/02/2022
15,Napo,133705,6591,5,-0.9890000000000000,-77.81590000000000,13/02/2022
22,Orellana,161338,5610,6,-0.4666670000000000,-76.96666700000000,13/02/2022
16,Pastaza,114202,4977,0,-1.066667000000000,-78.00111099999999,13/02/2022
17,Pichincha,3228233,283165,933,-0.2186110000000000,-78.50972200000000,13/02/2022
24,Santa Elena,401178,6385,2,-2.226700000000000,-80.85830000000000,13/02/2022
23,Sto. Domingo Tsáchilas,511151,16281,67,-0.2541670000000000,-79.17194400000000,13/02/2022
21,Sucumbíos,230503,8579,3,0.08472200000000002,-76.88277800000000,13/02/2022
18,Tungurahua,590600,24770,30,-1.241667000000000,-78.61972200000000,13/02/2022
19,Zamora Chinchipe,120416,4890,6,-4.120000000000000,-78.80000000000000,13/02/2022
01,Azuay,881394,38283,153,-2.897414000000000,-79.00448100000000,14/02/2022
02,Bolívar,209933,11086,5,-1.605556000000000,-79.00305600000000,14/02/2022
04,Carchi,186869,12573,5,0.8121800000000000,-77.71633000000000,14/02/2022
03,Cañar,281396,13225,14,-2.733333000000000,-78.83333300000000,14/02/2022
06,Chimborazo,524004,15027,34,-1.674347000000000,-78.64829400000001,14/02/2022
05,Cotopaxi,488716,17203,11,-0.9333330000000000,-78.61666700000001,14/02/2022
07,El Oro,715751,47340,19,-3.266667000000000,-79.96666700000000,14/02/2022
08,Esmeraldas,591083,13616,6,1.050000000000000,-79.20000000000000,14/02/2022
20,Galápagos,33042,2954,2,-0.7999999999999999,-89.40000000000001,14/02/2022
09,Guayas,4387434,129648,252,-2.183333000000000,-79.88333299999999,14/02/2022
10,Imbabura,476257,26675,55,0.3626780000000000,-78.13066700000000,14/02/2022
11,Loja,521154,30815,45,-3.983333000000000,-79.20000000000000,14/02/2022
12,Los Ríos,921763,17023,8,-1.800000000000000,-79.53333300000000,14/02/2022
13,Manabí,1562079,53096,7,-1.056181000000000,-80.45521700000000,14/02/2022
14,Morona Santiago,196535,9947,3,-2.300000000000000,-78.11666700000001,14/02/2022
15,Napo,133705,6595,4,-0.9890000000000000,-77.81590000000000,14/02/2022
22,Orellana,161338,5612,2,-0.4666670000000000,-76.96666700000000,14/02/2022
16,Pastaza,114202,4984,7,-1.066667000000000,-78.00111099999999,14/02/2022
17,Pichincha,3228233,283634,469,-0.2186110000000000,-78.50972200000000,14/02/2022
24,Santa Elena,401178,6388,3,-2.226700000000000,-80.85830000000000,14/02/2022
23,Sto. Domingo Tsáchilas,511151,16342,61,-0.2541670000000000,-79.17194400000000,14/02/2022
21,Sucumbíos,230503,8584,5,0.08472200000000002,-76.88277800000000,14/02/2022
18,Tungurahua,590600,24778,8,-1.241667000000000,-78.61972200000000,14/02/2022
19,Zamora Chinchipe,120416,4892,2,-4.120000000000000,-78.80000000000000,14/02/2022
01,Azuay,881394,38478,195,-2.897414000000000,-79.00448100000000,15/02/2022
02,Bolívar,209933,11146,60,-1.605556000000000,-79.00305600000000,15/02/2022
04,Carchi,186869,12632,59,0.8121800000000000,-77.71633000000000,15/02/2022
03,Cañar,281396,13283,58,-2.733333000000000,-78.83333300000000,15/02/2022
06,Chimborazo,524004,15064,37,-1.674347000000000,-78.64829400000001,15/02/2022
05,Cotopaxi,488716,17287,84,-0.9333330000000000,-78.61666700000001,15/02/2022
07,El Oro,715751,47378,38,-3.266667000000000,-79.96666700000000,15/02/2022
08,Esmeraldas,591083,13648,32,1.050000000000000,-79.20000000000000,15/02/2022
20,Galápagos,33042,2956,2,-0.7999999999999999,-89.40000000000001,15/02/2022
09,Guayas,4387434,129935,287,-2.183333000000000,-79.88333299999999,15/02/2022
10,Imbabura,476257,26806,131,0.3626780000000000,-78.13066700000000,15/02/2022
11,Loja,521154,30969,154,-3.983333000000000,-79.20000000000000,15/02/2022
12,Los Ríos,921763,17039,16,-1.800000000000000,-79.53333300000000,15/02/2022
13,Manabí,1562079,53201,105,-1.056181000000000,-80.45521700000000,15/02/2022
14,Morona Santiago,196535,9987,40,-2.300000000000000,-78.11666700000001,15/02/2022
15,Napo,133705,6610,15,-0.9890000000000000,-77.81590000000000,15/02/2022
22,Orellana,161338,5632,20,-0.4666670000000000,-76.96666700000000,15/02/2022
16,Pastaza,114202,4987,3,-1.066667000000000,-78.00111099999999,15/02/2022
17,Pichincha,3228233,285873,2239,-0.2186110000000000,-78.50972200000000,15/02/2022
24,Santa Elena,401178,6400,12,-2.226700000000000,-80.85830000000000,15/02/2022
23,Sto. Domingo Tsáchilas,511151,16439,97,-0.2541670000000000,-79.17194400000000,15/02/2022
21,Sucumbíos,230503,8591,7,0.08472200000000002,-76.88277800000000,15/02/2022
18,Tungurahua,590600,25101,323,-1.241667000000000,-78.61972200000000,15/02/2022
19,Zamora Chinchipe,120416,4906,14,-4.120000000000000,-78.80000000000000,15/02/2022
