provincia,provincia_poblacion,canton,canton_poblacion,total,nuevas,lat,lng,semana
Bolívar,209933,San Miguel,29004,166,4,-1.700000000000000,-79.03333300000000,50
Carchi,186869,Bolivar,15528,209,2,0.5070990000000000,-77.86245400000000,50
Carchi,186869,Espejo,13817,290,3,0.6210000000000000,-77.94000000000000,50
Carchi,186869,Mira,11969,304,3,0.5538999999999998,-78.04930000000000,50
Carchi,186869,Montúfar,34229,458,3,0.6100000000000000,-77.84000000000000,50
Carchi,186869,San Pedro de Huaca,8931,179,5,0.6311110000000000,-77.72527800000000,50
Carchi,186869,Tulcán,102395,1958,36,0.8121800000000000,-77.71633000000000,50
Cañar,281396,Azogues,86276,1287,29,-2.733333000000000,-78.83333300000000,50
Cañar,281396,Biblían,23741,152,1,-2.710000000000000,-78.88000000000000,50
Cañar,281396,Cañar,68747,484,11,-2.483700000000000,-78.97839999999999,50
Cañar,281396,Déleg,6782,27,0,-2.772600000000000,-78.91830000000000,50
Cañar,281396,El Tambo,12462,145,6,-2.508100000000000,-78.92489999999999,50
Cañar,281396,La Troncal,76872,456,8,-2.400000000000000,-79.33000000000000,50
Cañar,281396,Suscal,6516,25,1,-2.436400000000000,-79.05220000000000,50
Chimborazo,524004,Alausí,45054,219,16,-2.200000000000000,-78.84999999999999,50
Chimborazo,524004,Chambo,13378,41,0,-1.733333000000000,-78.58333300000000,50
Chimborazo,524004,Chunchi,12795,105,5,-2.283333000000000,-78.91666700000000,50
Chimborazo,524004,Colta,44838,129,3,-1.700000000000000,-78.75000000000000,50
Chimborazo,524004,Cumandá,17973,97,0,-2.200000000000000,-79.13333299999999,50
Chimborazo,524004,Guamote,58291,80,2,-1.933333000000000,-78.71666700000000,50
Chimborazo,524004,Guano,48395,188,1,-1.583333000000000,-78.63333299999999,50
Chimborazo,524004,Pallatanga,12277,37,1,-1.983333000000000,-78.95000000000000,50
Chimborazo,524004,Penipe,6955,79,0,-1.557300000000000,-78.53959999999999,50
Chimborazo,524004,Riobamba,264048,2003,31,-1.674347000000000,-78.64829400000001,50
Cotopaxi,488716,La Maná,56905,212,13,-0.9300000000000000,-79.22000000000000,50
Cotopaxi,488716,Latacunga,205624,2491,27,-0.9333330000000000,-78.61666700000001,50
Cotopaxi,488716,Pangua,24612,129,1,-1.133333000000000,-79.06666700000000,50
Cotopaxi,488716,Pujilí,79772,558,7,-0.9500000000000000,-78.69000000000000,50
Cotopaxi,488716,Salcedo,67100,1174,27,-1.050000000000000,-78.58333300000000,50
Cotopaxi,488716,Saquisilí,31426,553,0,-0.8300000000000000,-78.67000000000000,50
Cotopaxi,488716,Sigchos,23277,157,0,-0.7000000000000000,-78.88333299999999,50
El Oro,715751,Arenillas,33473,440,10,-3.550000000000000,-80.06000000000000,50
El Oro,715751,Atahualpa,6436,81,0,-2.900000000000000,-78.93333300000000,50
El Oro,715751,Balsas,9233,53,1,-3.762600000000000,-79.82530000000000,50
El Oro,715751,Chilla,2379,9,0,-3.450000000000000,-79.58000000000000,50
El Oro,715751,El Guabo,63645,176,3,-3.238800000000000,-79.82920000000000,50
El Oro,715751,Huaquillas,60440,446,5,-3.481380000000000,-80.24320700000000,50
El Oro,715751,Las Lajas,4963,15,1,-3.785000000000000,-80.06166700000000,50
El Oro,715751,Machala,289141,4029,117,-3.266667000000000,-79.96666700000000,50
El Oro,715751,Marcabelí,6259,15,0,-3.786000000000001,-79.89780000000000,50
El Oro,715751,Pasaje,87723,341,12,-3.326900000000000,-79.80490000000000,50
El Oro,715751,Piñas,30206,416,4,-3.666667000000000,-79.65000000000001,50
El Oro,715751,Portovelo,14028,492,3,-3.720000000000000,-79.62000000000000,50
El Oro,715751,Santa Rosa,82171,867,22,-3.452222000000000,-79.96166700000001,50
El Oro,715751,Zaruma,25654,350,11,-3.433333000000000,-79.59999999999999,50
Esmeraldas,591083,Atacames,55495,387,4,0.8666670000000000,-79.83333300000000,50
Esmeraldas,591083,Eloy Alfaro,45629,328,2,1.250000000000000,-79,50
Esmeraldas,591083,Esmeraldas,218727,2349,45,1.050000000000000,-79.20000000000000,50
Esmeraldas,591083,Muisne,31106,182,3,0.6067000000000000,-80.01830000000000,50
Esmeraldas,591083,Quinindé,145879,1343,7,0.3300000000000000,-79.48000000000000,50
Esmeraldas,591083,Rioverde,31475,240,1,1.060200000000000,-79.40440000000000,50
Esmeraldas,591083,San Lorenzo,62772,106,0,1.265800000000000,-78.84139999999999,50
Galápagos,33042,Isabela,3073,262,0,-0.4724000000000000,-90.68110000000000,50
Galápagos,33042,San Cristóbal,9667,137,1,-0.7999999999999999,-89.40000000000001,50
Galápagos,33042,Santa Cruz,20302,462,13,-0.6333330000000000,-90.36666700000001,50
Guayas,4387434,Alfredo Baquerizo Moreno,32110,40,0,-1.916667000000000,-79.51666700000000,50
Guayas,4387434,Balao,26348,81,1,-2.910000000000000,-79.81000000000000,50
Guayas,4387434,Balzar,60260,272,6,-1.360000000000000,-79.90000000000001,50
Guayas,4387434,Colimes,26169,59,0,-1.550000000000000,-80.01666700000000,50
Guayas,4387434,Coronel Marcelino Maridueña,13132,20,0,-2.200000000000000,-79.42000000000000,50
Guayas,4387434,Daule,173684,1046,10,-1.866667000000000,-79.98333300000000,50
Guayas,4387434,Durán,315724,1520,38,-2.166667000000000,-79.83333300000000,50
Guayas,4387434,El Triunfo,59636,282,5,-2.330000000000000,-79.40000000000001,50
Guayas,4387434,Empalme,86073,444,1,-1.046111000000000,-79.63361100000000,50
Guayas,4387434,General Antonio Elizalde,13156,164,1,-2.200000000000000,-79.17000000000000,50
Guayas,4387434,Guayaquil,2723665,18166,477,-2.183333000000000,-79.88333299999999,50
Guayas,4387434,Isidro Ayora,14582,34,0,-1.883333000000000,-80.16666700000000,50
Guayas,4387434,Lomas de Sargentillo,24220,65,0,-1.883333000000000,-80.08333300000000,50
Guayas,4387434,Milagro,199835,1058,33,-2.126944000000000,-79.59916699999999,50
Guayas,4387434,Naranjal,95052,360,5,-2.672800000000000,-79.61499999999999,50
Guayas,4387434,Naranjito,43862,185,2,-2.173000000000000,-79.46710000000000,50
Guayas,4387434,Nobol,26444,35,1,-1.916671000000000,-80.01153900000000,50
Guayas,4387434,Palestina,18451,54,1,-1.626300000000000,-79.97700000000000,50
Guayas,4387434,Pedro Carbo,51802,253,12,-1.833333000000000,-80.23333300000000,50
Guayas,4387434,Playas,59628,235,2,-2.623330000000000,-80.38750000000000,50
Guayas,4387434,Salitre,65765,231,1,-1.829444000000000,-79.81555600000000,50
Guayas,4387434,Samborondón,102404,1075,22,-2.183333000000000,-79.88333299999999,50
Guayas,4387434,San Jacinto De Yaguachi,78204,275,6,-2.120000000000000,-79.69000000000000,50
Guayas,4387434,Santa Lucía,45004,98,1,-1.713889000000000,-79.98500000000000,50
Guayas,4387434,Simón Bolivar,32224,26,1,-2.156667000000000,-79.88750000000000,50
Imbabura,476257,Antonio Ante,54311,603,7,0.3200000000000000,-78.20999999999999,50
Imbabura,476257,Cotacachi,44203,730,1,0.3000000000000000,-78.26666700000000,50
Imbabura,476257,Ibarra,221149,2878,53,0.3626780000000000,-78.13066700000000,50
Imbabura,476257,Otavalo,125785,1066,19,0.2333330000000000,-78.26666700000000,50
Imbabura,476257,Pimampiro,13269,188,0,0.4000000000000000,-77.97000000000000,50
Imbabura,476257,San Miguel de Urcuquí,17540,221,4,0.5200000000000000,-78.20000000000000,50
Loja,521154,Calvas,29565,155,3,-4.320000000000000,-79.56000000000000,50
Loja,521154,Catamayo,35961,264,0,-3.980000000000000,-79.34999999999999,50
Loja,521154,Celica,16160,120,1,-4.102500000000000,-79.95444400000000,50
Loja,521154,Chaguarpamba,6620,33,0,-3.850000000000000,-79.65000000000001,50
Loja,521154,Espíndola,14209,33,1,-4.583056000000000,-79.42694400000001,50
Loja,521154,Gonzanamá,10953,56,1,-4.231389000000000,-79.43527800000000,50
Loja,521154,Loja,274112,5482,53,-3.983333000000001,-79.20000000000000,50
Loja,521154,Macará,20269,491,3,-4.383333000000000,-79.95000000000000,50
Loja,521154,Olmedo,4220,15,0,-3.934000000000000,-79.64800000000000,50
Loja,521154,Paltas,23471,159,1,-4.050000000000002,-79.65000000000001,50
Loja,521154,Pindal,10540,103,0,-4.116100000000000,-80.10760000000001,50
Loja,521154,Puyango,15925,70,10,-3.870000000000000,-80.09000000000000,50
Loja,521154,Quilanga,4197,7,0,-4.298000000000000,-79.39860000000000,50
Loja,521154,Saraguro,33506,143,14,-3.625300000000000,-79.24110000000000,50
Loja,521154,Sozoranga,7121,55,5,-4.327778000000000,-79.78972200000000,50
Loja,521154,Zapotillo,14325,56,0,-4.386360000000002,-80.24360000000000,50
Los Ríos,921763,Baba,43429,93,9,-1.784167000000000,-79.67666699999999,50
Los Ríos,921763,Babahoyo,175281,1690,46,-1.800000000000000,-79.53333300000000,50
Los Ríos,921763,Buena Fe,83654,319,0,-0.8985719999999999,-79.48891600000000,50
Los Ríos,921763,Mocache,43316,56,1,-1.183850000000000,-79.50552999999999,50
Los Ríos,921763,Montalvo,28720,104,3,-1.793800000000000,-79.28570000000001,50
Los Ríos,921763,Palenque,23638,71,1,-1.432800000000000,-79.74950000000000,50
Los Ríos,921763,Puebloviejo,44725,109,3,-1.550000000000000,-79.53388900000000,50
Los Ríos,921763,Quevedo,213842,1095,31,-1.033333000000000,-79.45000000000000,50
Los Ríos,921763,Quinsaloma,20428,150,0,-1.206200000000000,-79.31450000000000,50
Los Ríos,921763,Urdaneta,32618,140,2,-1.570556000000000,-79.47111099999999,50
Los Ríos,921763,Valencia,54637,89,1,-0.9525000000000000,-79.35310000000000,50
Los Ríos,921763,Ventanas,75146,542,6,-1.450000000000000,-79.47000000000000,50
Los Ríos,921763,Vinces,82329,249,4,-1.558333000000000,-79.75000000000000,50
Manabí,1562079,Bolívar,45493,313,7,-0.8419440000000000,-80.16194400000001,50
Manabí,1562079,Chone,131002,1445,17,-0.6833330000000000,-80.09999999999999,50
Manabí,1562079,El Carmen,111344,552,2,-1.314700000000000,-80.01690000000001,50
Manabí,1562079,Flavio Alfaro,23822,228,1,-0.4054000000000000,-79.90580000000000,50
Manabí,1562079,Jama,26116,94,1,-0.2014000000000000,-80.26590000000000,50
Manabí,1562079,Jaramijó,28439,97,0,-0.9487300000000000,-80.63630000000001,50
Manabí,1562079,Jipijapa,74645,640,9,-1.333330000000000,-80.58329999999999,50
Manabí,1562079,Junín,18820,256,7,-0.9291600000000000,-80.20569000000000,50
Manabí,1562079,Manta,264281,2016,108,-0.9500220000000000,-80.71620000000000,50
Manabí,1562079,Montecristi,107785,436,8,-1.033330000000000,-80.65000000000001,50
Manabí,1562079,Olmedo,10194,128,3,-1.396111000000000,-80.20611100000001,50
Manabí,1562079,Paján,37093,206,0,-1.570000000000000,-80.42000000000000,50
Manabí,1562079,Pedernales,63441,362,5,0.07010000000000001,-80.05360000000000,50
Manabí,1562079,Pichincha,29599,158,0,-1.047300000000000,-79.81860000000000,50
Manabí,1562079,Portoviejo,321800,4565,212,-1.056181000000000,-80.45521700000000,50
Manabí,1562079,Puerto López,24688,317,10,-1.566667000000000,-80.81666700000000,50
Manabí,1562079,Rocafuerte,37312,546,45,-0.9200000000000000,-80.45999999999999,50
Manabí,1562079,San Vicente,24799,136,1,-0.5892999999999999,-80.40880000000000,50
Manabí,1562079,Santa Ana,48152,400,15,-1.206900000000000,-80.37090000000001,50
Manabí,1562079,Sucre,62443,610,10,-0.6000000000000000,-80.41666700000000,50
Manabí,1562079,Tosagua,42297,289,4,-0.7800000000000000,-80.26000000000001,50
Manabí,1562079,Veinticuatro de Mayo,28514,265,8,-1.278889000000000,-80.42000000000000,50
Morona Santiago,196535,Gualaquiza,19555,481,16,-3.380000000000000,-78.58000000000000,50
Morona Santiago,196535,Huamboya,12382,72,1,-1.785000000000000,-78.23194400000000,50
Morona Santiago,196535,Limón Indanza,10349,186,11,-2.966250000000000,-78.43052800000000,50
Morona Santiago,196535,Logroño,7643,111,1,-2.624800000000000,-78.18960000000000,50
Morona Santiago,196535,Morona,58281,1317,37,-2.300000000000000,-78.11666700000001,50
Morona Santiago,196535,Pablo Sexto,2897,56,0,-1.803056000000000,-77.92111100000000,50
Morona Santiago,196535,Palora,7719,245,5,-1.700000000000000,-77.94000000000000,50
Morona Santiago,196535,San Juan Bosco,4985,32,0,-3.092300000000000,-78.51320000000000,50
Morona Santiago,196535,Santiago,11087,210,2,-3.429800000000000,-78.56560000000000,50
Morona Santiago,196535,Sucúa,23823,458,0,-2.460000000000000,-78.17000000000000,50
Morona Santiago,196535,Taisha,26773,200,0,-2.339950000000000,-77.45808000000000,50
Morona Santiago,196535,Tiwintza,11041,54,1,-2.917670000000000,-77.80170000000000,50
Napo,133705,Archidona,33068,221,2,-0.9166670000000000,-77.78333300000000,50
Napo,133705,Carlos Julio Arosemena Tola,4466,23,2,-1.166667000000000,-77.84999999999999,50
Napo,133705,El Chaco,10142,230,2,-0.3402780000000000,-77.80888899999999,50
Napo,133705,Quijos,6847,172,1,-0.4636110000000000,-77.89277800000001,50
Napo,133705,Tena,79182,958,23,-0.9890000000000000,-77.81590000000000,50
Orellana,161338,Aguarico,3629,344,0,-0.9211110000000000,-75.39916700000001,50
Orellana,161338,La Joya de los Sachas,39352,338,1,-0.3000000000000000,-76.84999999999999,50
Orellana,161338,Loreto,24579,71,1,-0.6904000000000000,-77.30830000000000,50
Orellana,161338,Orellana,93778,1347,2,-0.4666670000000000,-76.96666700000000,50
Pastaza,114202,Arajuno,8128,115,0,-1.234370000000000,-77.68750000000000,50
Pastaza,114202,Mera,17547,587,1,-1.460000000000000,-78.09000000000000,50
Pastaza,114202,Pastaza,84377,1534,12,-1.066667000000000,-78.00111099999999,50
Pastaza,114202,Santa Clara,4150,124,0,-1.267100000000000,-77.88820000000000,50
Pichincha,3228233,Cayambe,107660,823,6,0.04388900000000000,-78.15610000000000,50
Pichincha,3228233,Mejía,108167,1439,23,-0.5101000000000000,-78.56980000000000,50
Pichincha,3228233,Pedro Moncayo,43281,201,2,0.04369700000000000,-78.34923999999999,50
Pichincha,3228233,Pedro Vicente Maldonado,17171,161,5,0.1666670000000000,-79,50
Pichincha,3228233,Puerto Quito,24911,168,0,0.1170000000000000,-79.26400000000000,50
Pichincha,3228233,Quito,2781641,66610,1254,-0.2186110000000000,-78.50972200000000,50
Pichincha,3228233,Rumiñahui,115433,2696,35,-0.3345000000000000,-78.44750000000001,50
Pichincha,3228233,San Miguel de Los Bancos,29969,192,7,0.02300000000000000,-78.89200000000000,50
Santa Elena,401178,La Libertad,117767,814,70,-2.233333000000000,-80.90000000000001,50
Santa Elena,401178,Salinas,94590,523,26,-2.216667000000000,-80.95000000000000,50
Santa Elena,401178,Santa Elena,188821,1079,89,-2.226700000000000,-80.85830000000000,50
Sto. Domingo Tsáchilas,511151,La Concordia,52571,821,4,0.002300000000000000,-79.38460000000001,50
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,4922,50,-0.2541670000000000,-79.17194400000000,50
Sucumbíos,230503,Cascales,15882,124,1,-0.06750000000000000,-77.21694400000000,50
Sucumbíos,230503,Cuyabeno,7154,147,0,-0.1288890000000000,-76.41388900000000,50
Sucumbíos,230503,Gonzalo Pizarro,10007,179,0,0.04700000000000000,-77.32280000000000,50
Sucumbíos,230503,Lago Agrio,119594,1715,7,0.08472200000000002,-76.88277800000000,50
Sucumbíos,230503,Putumayo,16106,118,1,0.1000000000000000,-75.84999999999999,50
Sucumbíos,230503,Shushufindi,57949,611,15,-0.1871000000000000,-76.64500000000000,50
Sucumbíos,230503,Sucumbíos,3811,40,1,0.4592000000000000,-77.52300000000000,50
Tungurahua,590600,Ambato,387309,4717,57,-1.241667000000000,-78.61972200000000,50
Tungurahua,590600,Baños,25043,968,3,-1.396389000000000,-78.42472200000000,50
Tungurahua,590600,Cevallos,9936,33,2,-1.350000000000000,-78.61666700000001,50
Tungurahua,590600,Mocha,7336,27,0,-1.416667000000000,-78.66666700000000,50
Tungurahua,590600,Patate,15825,200,0,-1.316667000000000,-78.51666700000000,50
Tungurahua,590600,Pelileo,66836,749,12,-1.327500000000000,-78.54083300000001,50
Tungurahua,590600,Píllaro,43371,169,1,-1.175833000000000,-78.55527800000000,50
Tungurahua,590600,Quero,20627,65,3,-1.379300000000000,-78.60700000000000,50
Tungurahua,590600,Tisaleo,14317,43,1,-1.350000000000000,-78.66666700000000,50
Zamora Chinchipe,120416,Centinela del Cóndor,8313,125,0,-3.894910000000000,-78.78140999999999,50
Zamora Chinchipe,120416,Chinchipe,10679,99,0,-4.862800000000000,-79.13280000000000,50
Zamora Chinchipe,120416,El Pangui,10945,151,1,-3.624900000000000,-78.58710000000001,50
Zamora Chinchipe,120416,Nangaritza,8014,49,0,-4.048333000000000,-78.68222200000000,50
Zamora Chinchipe,120416,Palanda,10144,22,1,-4.649800000000000,-79.13209999999999,50
Zamora Chinchipe,120416,Paquisha,5992,72,0,-3.932750000000000,-78.67426000000000,50
Zamora Chinchipe,120416,Yacuambi,7121,85,0,-3.634440000000000,-78.92810000000000,50
Zamora Chinchipe,120416,Yantzaza,26447,463,2,-3.850000000000000,-78.75000000000000,50
Zamora Chinchipe,120416,Zamora,32761,562,3,-4.120000000000000,-78.80000000000000,50
Azuay,881394,Camilo Ponce Enríquez,36423,192,1,-3.050000000000000,-79.73333300000000,51
Azuay,881394,Chordeleg,15176,102,1,-2.933333000000000,-78.76666700000000,51
Azuay,881394,Cuenca,636996,10484,396,-2.897414000000000,-79.00448100000000,51
Azuay,881394,El Pan,3091,89,1,-2.786111000000000,-78.66500000000001,51
Azuay,881394,Girón,13037,128,3,-3.159028000000000,-79.14756800000001,51
Azuay,881394,Guachapala,3859,99,0,-2.769000000000000,-78.70900000000000,51
Azuay,881394,Gualaceo,49104,606,15,-2.900000000000000,-78.78333300000000,51
Azuay,881394,Nabón,17292,64,5,-3.336060000000000,-79.06368000000001,51
Azuay,881394,Oña,4128,15,0,-3.469640000000000,-79.15431000000000,51
Azuay,881394,Paute,29214,666,15,-2.781800000000000,-78.76000000000001,51
Azuay,881394,Pucará,10584,20,0,-3.233780000000000,-79.46120000000001,51
Azuay,881394,San Fernando,4156,20,0,-3.144500000000000,-79.25200000000000,51
Azuay,881394,Santa Isabel,20935,298,6,-3.274170000000000,-79.31560000000000,51
Azuay,881394,Sevilla de Oro,6890,150,2,-2.799833000000000,-78.65569400000000,51
Azuay,881394,Sígsig,30509,173,6,-3.089700000000000,-78.80320000000000,51
Bolívar,209933,Caluma,16429,265,0,-1.633330000000000,-79.25000000000000,51
Bolívar,209933,Chillanes,16850,86,3,-1.933333000000000,-79.06666700000000,51
Bolívar,209933,Chimbo,17378,160,1,-1.700000000000000,-79.01666700000000,51
Bolívar,209933,Echeandía,14081,275,1,-1.433330000000000,-79.26667000000000,51
Bolívar,209933,Guaranda,108763,1380,20,-1.605556000000000,-79.00305600000000,51
Bolívar,209933,Las Naves,7428,158,2,-1.283330000000000,-79.30000000000000,51
Bolívar,209933,San Miguel,29004,167,1,-1.700000000000000,-79.03333300000000,51
Carchi,186869,Bolivar,15528,218,9,0.5070990000000000,-77.86245400000000,51
Carchi,186869,Espejo,13817,300,10,0.6210000000000000,-77.94000000000000,51
Carchi,186869,Mira,11969,315,11,0.5538999999999998,-78.04930000000000,51
Carchi,186869,Montúfar,34229,467,9,0.6100000000000000,-77.84000000000000,51
Carchi,186869,San Pedro de Huaca,8931,190,11,0.6311110000000000,-77.72527800000000,51
Carchi,186869,Tulcán,102395,1979,21,0.8121800000000000,-77.71633000000000,51
Cañar,281396,Azogues,86276,1353,66,-2.733333000000000,-78.83333300000000,51
Cañar,281396,Biblían,23741,154,2,-2.710000000000000,-78.88000000000000,51
Cañar,281396,Cañar,68747,500,16,-2.483700000000000,-78.97839999999999,51
Cañar,281396,Déleg,6782,27,0,-2.772600000000000,-78.91830000000000,51
Cañar,281396,El Tambo,12462,149,4,-2.508100000000000,-78.92489999999999,51
Cañar,281396,La Troncal,76872,464,8,-2.400000000000000,-79.33000000000000,51
Cañar,281396,Suscal,6516,25,0,-2.436400000000000,-79.05220000000000,51
Chimborazo,524004,Alausí,45054,222,3,-2.200000000000000,-78.84999999999999,51
Chimborazo,524004,Chambo,13378,42,1,-1.733333000000000,-78.58333300000000,51
Chimborazo,524004,Chunchi,12795,105,0,-2.283333000000000,-78.91666700000000,51
Chimborazo,524004,Colta,44838,131,2,-1.700000000000000,-78.75000000000000,51
Chimborazo,524004,Cumandá,17973,99,2,-2.200000000000000,-79.13333299999999,51
Chimborazo,524004,Guamote,58291,80,0,-1.933333000000000,-78.71666700000000,51
Chimborazo,524004,Guano,48395,192,4,-1.583333000000000,-78.63333299999999,51
Chimborazo,524004,Pallatanga,12277,37,0,-1.983333000000000,-78.95000000000000,51
Chimborazo,524004,Penipe,6955,82,3,-1.557300000000000,-78.53959999999999,51
Chimborazo,524004,Riobamba,264048,2090,87,-1.674347000000000,-78.64829400000001,51
Cotopaxi,488716,La Maná,56905,214,2,-0.9300000000000000,-79.22000000000000,51
Cotopaxi,488716,Latacunga,205624,2553,62,-0.9333330000000000,-78.61666700000001,51
Cotopaxi,488716,Pangua,24612,133,4,-1.133333000000000,-79.06666700000000,51
Cotopaxi,488716,Pujilí,79772,572,14,-0.9500000000000000,-78.69000000000000,51
Cotopaxi,488716,Salcedo,67100,1225,51,-1.050000000000000,-78.58333300000000,51
Cotopaxi,488716,Saquisilí,31426,556,3,-0.8300000000000000,-78.67000000000000,51
Cotopaxi,488716,Sigchos,23277,159,2,-0.7000000000000000,-78.88333299999999,51
El Oro,715751,Arenillas,33473,456,16,-3.550000000000000,-80.06000000000000,51
El Oro,715751,Atahualpa,6436,83,2,-2.900000000000000,-78.93333300000000,51
El Oro,715751,Balsas,9233,56,3,-3.762600000000000,-79.82530000000000,51
El Oro,715751,Chilla,2379,9,0,-3.450000000000000,-79.58000000000000,51
El Oro,715751,El Guabo,63645,179,3,-3.238800000000000,-79.82920000000000,51
El Oro,715751,Huaquillas,60440,462,16,-3.481380000000000,-80.24320700000000,51
El Oro,715751,Las Lajas,4963,15,0,-3.785000000000000,-80.06166700000000,51
El Oro,715751,Machala,289141,4173,144,-3.266667000000000,-79.96666700000000,51
El Oro,715751,Marcabelí,6259,15,0,-3.786000000000001,-79.89780000000000,51
El Oro,715751,Pasaje,87723,358,17,-3.326900000000000,-79.80490000000000,51
El Oro,715751,Piñas,30206,426,10,-3.666667000000000,-79.65000000000001,51
El Oro,715751,Portovelo,14028,493,1,-3.720000000000000,-79.62000000000000,51
El Oro,715751,Santa Rosa,82171,895,28,-3.452222000000000,-79.96166700000001,51
El Oro,715751,Zaruma,25654,365,15,-3.433333000000000,-79.59999999999999,51
Esmeraldas,591083,Atacames,55495,392,5,0.8666670000000000,-79.83333300000000,51
Esmeraldas,591083,Eloy Alfaro,45629,330,2,1.250000000000000,-79,51
Esmeraldas,591083,Esmeraldas,218727,2398,49,1.050000000000000,-79.20000000000000,51
Esmeraldas,591083,Muisne,31106,182,0,0.6067000000000000,-80.01830000000000,51
Esmeraldas,591083,Quinindé,145879,1351,8,0.3300000000000000,-79.48000000000000,51
Esmeraldas,591083,Rioverde,31475,240,0,1.060200000000000,-79.40440000000000,51
Esmeraldas,591083,San Lorenzo,62772,107,1,1.265800000000000,-78.84139999999999,51
Galápagos,33042,Isabela,3073,262,0,-0.4724000000000000,-90.68110000000000,51
Galápagos,33042,San Cristóbal,9667,138,1,-0.7999999999999999,-89.40000000000001,51
Galápagos,33042,Santa Cruz,20302,493,31,-0.6333330000000000,-90.36666700000001,51
Guayas,4387434,Alfredo Baquerizo Moreno,32110,41,1,-1.916667000000000,-79.51666700000000,51
Guayas,4387434,Balao,26348,81,0,-2.910000000000000,-79.81000000000000,51
Guayas,4387434,Balzar,60260,274,2,-1.360000000000000,-79.90000000000001,51
Guayas,4387434,Colimes,26169,60,1,-1.550000000000000,-80.01666700000000,51
Guayas,4387434,Coronel Marcelino Maridueña,13132,20,0,-2.200000000000000,-79.42000000000000,51
Guayas,4387434,Daule,173684,1057,11,-1.866667000000000,-79.98333300000000,51
Guayas,4387434,Durán,315724,1544,24,-2.166667000000000,-79.83333300000000,51
Guayas,4387434,El Triunfo,59636,283,1,-2.330000000000000,-79.40000000000001,51
Guayas,4387434,Empalme,86073,445,1,-1.046111000000000,-79.63361100000000,51
Guayas,4387434,General Antonio Elizalde,13156,167,3,-2.200000000000000,-79.17000000000000,51
Guayas,4387434,Guayaquil,2723665,18537,371,-2.183333000000000,-79.88333299999999,51
Guayas,4387434,Isidro Ayora,14582,35,1,-1.883333000000000,-80.16666700000000,51
Guayas,4387434,Lomas de Sargentillo,24220,66,1,-1.883333000000000,-80.08333300000000,51
Guayas,4387434,Milagro,199835,1093,35,-2.126944000000000,-79.59916699999999,51
Guayas,4387434,Naranjal,95052,371,11,-2.672800000000000,-79.61499999999999,51
Guayas,4387434,Naranjito,43862,186,1,-2.173000000000000,-79.46710000000000,51
Guayas,4387434,Nobol,26444,35,0,-1.916671000000000,-80.01153900000000,51
Guayas,4387434,Palestina,18451,56,2,-1.626300000000000,-79.97700000000000,51
Guayas,4387434,Pedro Carbo,51802,259,6,-1.833333000000000,-80.23333300000000,51
Guayas,4387434,Playas,59628,238,3,-2.623330000000000,-80.38750000000000,51
Guayas,4387434,Salitre,65765,234,3,-1.829444000000000,-79.81555600000000,51
Guayas,4387434,Samborondón,102404,1079,4,-2.183333000000000,-79.88333299999999,51
Guayas,4387434,San Jacinto De Yaguachi,78204,277,2,-2.120000000000000,-79.69000000000000,51
Guayas,4387434,Santa Lucía,45004,99,1,-1.713889000000000,-79.98500000000000,51
Guayas,4387434,Simón Bolivar,32224,27,1,-2.156667000000000,-79.88750000000000,51
Imbabura,476257,Antonio Ante,54311,619,16,0.3200000000000000,-78.20999999999999,51
Imbabura,476257,Cotacachi,44203,738,8,0.3000000000000000,-78.26666700000000,51
Imbabura,476257,Ibarra,221149,2951,73,0.3626780000000000,-78.13066700000000,51
Imbabura,476257,Otavalo,125785,1092,26,0.2333330000000000,-78.26666700000000,51
Imbabura,476257,Pimampiro,13269,191,3,0.4000000000000000,-77.97000000000000,51
Imbabura,476257,San Miguel de Urcuquí,17540,225,4,0.5200000000000000,-78.20000000000000,51
Loja,521154,Calvas,29565,160,5,-4.320000000000000,-79.56000000000000,51
Loja,521154,Catamayo,35961,270,6,-3.980000000000000,-79.34999999999999,51
Loja,521154,Celica,16160,120,0,-4.102500000000000,-79.95444400000000,51
Loja,521154,Chaguarpamba,6620,34,1,-3.850000000000000,-79.65000000000001,51
Loja,521154,Espíndola,14209,34,1,-4.583056000000000,-79.42694400000001,51
Loja,521154,Gonzanamá,10953,56,0,-4.231389000000000,-79.43527800000000,51
Loja,521154,Loja,274112,5543,61,-3.983333000000001,-79.20000000000000,51
Loja,521154,Macará,20269,501,10,-4.383333000000000,-79.95000000000000,51
Loja,521154,Olmedo,4220,15,0,-3.934000000000000,-79.64800000000000,51
Loja,521154,Paltas,23471,172,13,-4.050000000000002,-79.65000000000001,51
Loja,521154,Pindal,10540,103,0,-4.116100000000000,-80.10760000000001,51
Loja,521154,Puyango,15925,77,7,-3.870000000000000,-80.09000000000000,51
Loja,521154,Quilanga,4197,8,1,-4.298000000000000,-79.39860000000000,51
Loja,521154,Saraguro,33506,158,15,-3.625300000000000,-79.24110000000000,51
Loja,521154,Sozoranga,7121,55,0,-4.327778000000000,-79.78972200000000,51
Loja,521154,Zapotillo,14325,56,0,-4.386360000000002,-80.24360000000000,51
Los Ríos,921763,Baba,43429,96,3,-1.784167000000000,-79.67666699999999,51
Los Ríos,921763,Babahoyo,175281,1733,43,-1.800000000000000,-79.53333300000000,51
