provincia,poblacion,total,acumuladas,lat,lng,semana
Manabí,1562079,155,10060,-1.056181000000000,-80.45521700000000,51
Morona Santiago,196535,14,626,-2.300000000000000,-78.11666700000001,51
Napo,133705,9,528,-0.9890000000000000,-77.81590000000000,51
Orellana,161338,4,543,-0.4666670000000000,-76.96666700000000,51
Pastaza,114202,7,400,-1.066667000000000,-78.00111099999999,51
Pichincha,3228233,366,19066,-0.2186110000000000,-78.50972200000000,51
Santa Elena,401178,39,2895,-2.226700000000000,-80.85830000000000,51
Sto. Domingo Tsáchilas,511151,38,3059,-0.2541670000000000,-79.17194400000000,51
Sucumbíos,230503,13,902,0.08472200000000002,-76.88277800000000,51
Tungurahua,590600,60,3989,-1.241667000000000,-78.61972200000000,51
Zamora Chinchipe,120416,4,357,-4.120000000000000,-78.80000000000000,51
Azuay,881394,81,5051,-2.897414000000000,-79.00448100000000,52
Bolívar,209933,24,1085,-1.605556000000000,-79.00305600000000,52
Carchi,186869,21,951,0.8121800000000000,-77.71633000000000,52
Cañar,281396,16,1479,-2.733333000000000,-78.83333300000000,52
Chimborazo,524004,41,3333,-1.674347000000000,-78.64829400000001,52
Cotopaxi,488716,40,2505,-0.9333330000000000,-78.61666700000001,52
El Oro,715751,52,4899,-3.266667000000000,-79.96666700000000,52
Esmeraldas,591083,21,2133,1.050000000000000,-79.20000000000000,52
Galápagos,33042,0,49,-0.7999999999999999,-89.40000000000001,52
Guayas,4387434,466,38089,-2.183333000000000,-79.88333299999999,52
Imbabura,476257,42,2628,0.3626780000000000,-78.13066700000000,52
Loja,521154,27,2822,-3.983333000000000,-79.20000000000000,52
Los Ríos,921763,64,4990,-1.800000000000000,-79.53333300000000,52
Manabí,1562079,132,10192,-1.056181000000000,-80.45521700000000,52
Morona Santiago,196535,4,630,-2.300000000000000,-78.11666700000001,52
Napo,133705,8,536,-0.9890000000000000,-77.81590000000000,52
Orellana,161338,8,551,-0.4666670000000000,-76.96666700000000,52
Pastaza,114202,4,404,-1.066667000000000,-78.00111099999999,52
Pichincha,3228233,328,19394,-0.2186110000000000,-78.50972200000000,52
Santa Elena,401178,20,2915,-2.226700000000000,-80.85830000000000,52
Sto. Domingo Tsáchilas,511151,46,3105,-0.2541670000000000,-79.17194400000000,52
Sucumbíos,230503,9,911,0.08472200000000002,-76.88277800000000,52
Tungurahua,590600,71,4060,-1.241667000000000,-78.61972200000000,52
Zamora Chinchipe,120416,1,358,-4.120000000000000,-78.80000000000000,52
Azuay,881394,12,5063,-2.897414000000000,-79.00448100000000,53
Bolívar,209933,3,1088,-1.605556000000000,-79.00305600000000,53
Carchi,186869,2,953,0.8121800000000000,-77.71633000000000,53
Cañar,281396,2,1481,-2.733333000000000,-78.83333300000000,53
Chimborazo,524004,11,3344,-1.674347000000000,-78.64829400000001,53
Cotopaxi,488716,6,2511,-0.9333330000000000,-78.61666700000001,53
El Oro,715751,9,4908,-3.266667000000000,-79.96666700000000,53
Esmeraldas,591083,5,2138,1.050000000000000,-79.20000000000000,53
Galápagos,33042,0,49,-0.7999999999999999,-89.40000000000001,53
Guayas,4387434,100,38189,-2.183333000000000,-79.88333299999999,53
Imbabura,476257,4,2632,0.3626780000000000,-78.13066700000000,53
Loja,521154,6,2828,-3.983333000000000,-79.20000000000000,53
Los Ríos,921763,10,5000,-1.800000000000000,-79.53333300000000,53
Manabí,1562079,29,10221,-1.056181000000000,-80.45521700000000,53
Morona Santiago,196535,1,631,-2.300000000000000,-78.11666700000001,53
Napo,133705,2,538,-0.9890000000000000,-77.81590000000000,53
Orellana,161338,0,551,-0.4666670000000000,-76.96666700000000,53
Pastaza,114202,0,404,-1.066667000000000,-78.00111099999999,53
Pichincha,3228233,57,19451,-0.2186110000000000,-78.50972200000000,53
Santa Elena,401178,2,2917,-2.226700000000000,-80.85830000000000,53
Sto. Domingo Tsáchilas,511151,16,3121,-0.2541670000000000,-79.17194400000000,53
Sucumbíos,230503,4,915,0.08472200000000002,-76.88277800000000,53
Tungurahua,590600,13,4073,-1.241667000000000,-78.61972200000000,53
Zamora Chinchipe,120416,0,358,-4.120000000000000,-78.80000000000000,53
