provincia,provincia_poblacion,canton,canton_poblacion,total,acumuladas,lat,lng,mes
El Oro,715751,Arenillas,33473,10,94,-3.550000000000000,-80.06000000000000,8
El Oro,715751,Atahualpa,6436,3,22,-2.900000000000000,-78.93333300000000,8
El Oro,715751,Balsas,9233,2,14,-3.762600000000000,-79.82530000000000,8
El Oro,715751,Chilla,2379,0,11,-3.450000000000000,-79.58000000000000,8
El Oro,715751,El Guabo,63645,21,197,-3.238800000000000,-79.82920000000000,8
El Oro,715751,Huaquillas,60440,14,193,-3.481380000000000,-80.24320700000000,8
El Oro,715751,Las Lajas,4963,2,17,-3.785000000000000,-80.06166700000000,8
El Oro,715751,Machala,289141,205,2240,-3.266667000000000,-79.96666700000000,8
El Oro,715751,Marcabelí,6259,2,19,-3.786000000000001,-79.89780000000000,8
El Oro,715751,Pasaje,87723,29,315,-3.326900000000000,-79.80490000000000,8
El Oro,715751,Piñas,30206,13,195,-3.666667000000000,-79.65000000000001,8
El Oro,715751,Portovelo,14028,3,35,-3.720000000000000,-79.62000000000000,8
El Oro,715751,Santa Rosa,82171,26,258,-3.452222000000000,-79.96166700000001,8
El Oro,715751,Zaruma,25654,12,94,-3.433333000000000,-79.59999999999999,8
Esmeraldas,591083,Atacames,55495,7,104,0.8666670000000000,-79.83333300000000,8
Esmeraldas,591083,Eloy Alfaro,45629,9,46,1.250000000000000,-79,8
Esmeraldas,591083,Esmeraldas,218727,94,1057,1.050000000000000,-79.20000000000000,8
Esmeraldas,591083,Muisne,31106,10,53,0.6067000000000000,-80.01830000000000,8
Esmeraldas,591083,Quinindé,145879,25,312,0.3300000000000000,-79.48000000000000,8
Esmeraldas,591083,Rioverde,31475,5,56,1.060200000000000,-79.40440000000000,8
Esmeraldas,591083,San Lorenzo,62772,14,101,1.265800000000000,-78.84139999999999,8
Galápagos,33042,Isabela,3073,1,3,-0.4724000000000000,-90.68110000000000,8
Galápagos,33042,San Cristóbal,9667,4,37,-0.7999999999999999,-89.40000000000001,8
Galápagos,33042,Santa Cruz,20302,2,20,-0.6333330000000000,-90.36666700000001,8
Guayas,4387434,Alfredo Baquerizo Moreno,32110,5,62,-1.916667000000000,-79.51666700000000,8
Guayas,4387434,Balao,26348,5,63,-2.910000000000000,-79.81000000000000,8
Guayas,4387434,Balzar,60260,20,240,-1.360000000000000,-79.90000000000001,8
Guayas,4387434,Colimes,26169,8,75,-1.550000000000000,-80.01666700000000,8
Guayas,4387434,Coronel Marcelino Maridueña,13132,3,24,-2.200000000000000,-79.42000000000000,8
Guayas,4387434,Daule,173684,49,572,-1.866667000000000,-79.98333300000000,8
Guayas,4387434,Durán,315724,54,552,-2.166667000000000,-79.83333300000000,8
Guayas,4387434,El Triunfo,59636,21,161,-2.330000000000000,-79.40000000000001,8
Guayas,4387434,Empalme,86073,25,284,-1.046111000000000,-79.63361100000000,8
Guayas,4387434,General Antonio Elizalde,13156,0,43,-2.200000000000000,-79.17000000000000,8
Guayas,4387434,Guayaquil,2723665,1452,16066,-2.183333000000000,-79.88333299999999,8
Guayas,4387434,Isidro Ayora,14582,2,23,-1.883333000000000,-80.16666700000000,8
Guayas,4387434,Lomas de Sargentillo,24220,9,56,-1.883333000000000,-80.08333300000000,8
Guayas,4387434,Milagro,199835,89,1173,-2.126944000000000,-79.59916699999999,8
Guayas,4387434,Naranjal,95052,19,238,-2.672800000000000,-79.61499999999999,8
Guayas,4387434,Naranjito,43862,6,141,-2.173000000000000,-79.46710000000000,8
Guayas,4387434,Nobol,26444,8,81,-1.916671000000000,-80.01153900000000,8
Guayas,4387434,Palestina,18451,6,58,-1.626300000000000,-79.97700000000000,8
Guayas,4387434,Pedro Carbo,51802,21,213,-1.833333000000000,-80.23333300000000,8
Guayas,4387434,Playas,59628,19,199,-2.623330000000000,-80.38750000000000,8
Guayas,4387434,Salitre,65765,29,206,-1.829444000000000,-79.81555600000000,8
Guayas,4387434,Samborondón,102404,18,251,-2.183333000000000,-79.88333299999999,8
Guayas,4387434,San Jacinto De Yaguachi,78204,16,208,-2.120000000000000,-79.69000000000000,8
Guayas,4387434,Santa Lucía,45004,22,154,-1.713889000000000,-79.98500000000000,8
Guayas,4387434,Simón Bolivar,32224,7,62,-2.156667000000000,-79.88750000000000,8
Imbabura,476257,Antonio Ante,54311,15,145,0.3200000000000000,-78.20999999999999,8
Imbabura,476257,Cotacachi,44203,9,126,0.3000000000000000,-78.26666700000000,8
Imbabura,476257,Ibarra,221149,109,1348,0.3626780000000000,-78.13066700000000,8
Imbabura,476257,Otavalo,125785,44,389,0.2333330000000000,-78.26666700000000,8
Imbabura,476257,Pimampiro,13269,4,54,0.4000000000000000,-77.97000000000000,8
Imbabura,476257,San Miguel de Urcuquí,17540,7,46,0.5200000000000000,-78.20000000000000,8
Loja,521154,Calvas,29565,16,166,-4.320000000000000,-79.56000000000000,8
Loja,521154,Catamayo,35961,13,117,-3.980000000000000,-79.34999999999999,8
Loja,521154,Celica,16160,4,54,-4.102500000000000,-79.95444400000000,8
Loja,521154,Chaguarpamba,6620,1,24,-3.850000000000000,-79.65000000000001,8
Loja,521154,Espíndola,14209,7,56,-4.583056000000000,-79.42694400000001,8
Loja,521154,Gonzanamá,10953,4,56,-4.231389000000000,-79.43527800000000,8
Loja,521154,Loja,274112,138,1548,-3.983333000000001,-79.20000000000000,8
Loja,521154,Macará,20269,3,94,-4.383333000000000,-79.95000000000000,8
Loja,521154,Olmedo,4220,2,19,-3.934000000000000,-79.64800000000000,8
Loja,521154,Paltas,23471,7,133,-4.050000000000002,-79.65000000000001,8
Loja,521154,Pindal,10540,2,29,-4.116100000000000,-80.10760000000001,8
Loja,521154,Puyango,15925,8,67,-3.870000000000000,-80.09000000000000,8
Loja,521154,Quilanga,4197,2,19,-4.298000000000000,-79.39860000000000,8
Loja,521154,Saraguro,33506,18,140,-3.625300000000000,-79.24110000000000,8
Loja,521154,Sozoranga,7121,2,21,-4.327778000000000,-79.78972200000000,8
Loja,521154,Zapotillo,14325,3,34,-4.386360000000002,-80.24360000000000,8
Los Ríos,921763,Baba,43429,13,138,-1.784167000000000,-79.67666699999999,8
Los Ríos,921763,Babahoyo,175281,83,1034,-1.800000000000000,-79.53333300000000,8
Los Ríos,921763,Buena Fe,83654,24,264,-0.8985719999999999,-79.48891600000000,8
Los Ríos,921763,Mocache,43316,14,96,-1.183850000000000,-79.50552999999999,8
Los Ríos,921763,Montalvo,28720,4,87,-1.793800000000000,-79.28570000000001,8
Los Ríos,921763,Palenque,23638,6,65,-1.432800000000000,-79.74950000000000,8
Los Ríos,921763,Puebloviejo,44725,9,116,-1.550000000000000,-79.53388900000000,8
Los Ríos,921763,Quevedo,213842,118,1257,-1.033333000000000,-79.45000000000000,8
Los Ríos,921763,Quinsaloma,20428,4,41,-1.206200000000000,-79.31450000000000,8
Los Ríos,921763,Urdaneta,32618,15,129,-1.570556000000000,-79.47111099999999,8
Los Ríos,921763,Valencia,54637,11,96,-0.9525000000000000,-79.35310000000000,8
Los Ríos,921763,Ventanas,75146,40,254,-1.450000000000000,-79.47000000000000,8
Los Ríos,921763,Vinces,82329,28,272,-1.558333000000000,-79.75000000000000,8
Manabí,1562079,Bolívar,45493,9,157,-0.8419440000000000,-80.16194400000001,8
Manabí,1562079,Chone,131002,65,601,-0.6833330000000000,-80.09999999999999,8
Manabí,1562079,El Carmen,111344,36,326,-1.314700000000000,-80.01690000000001,8
Manabí,1562079,Flavio Alfaro,23822,4,87,-0.4054000000000000,-79.90580000000000,8
Manabí,1562079,Jama,26116,3,33,-0.2014000000000000,-80.26590000000000,8
Manabí,1562079,Jaramijó,28439,2,32,-0.9487300000000000,-80.63630000000001,8
Manabí,1562079,Jipijapa,74645,27,354,-1.333330000000000,-80.58329999999999,8
Manabí,1562079,Junín,18820,5,60,-0.9291600000000000,-80.20569000000000,8
Manabí,1562079,Manta,264281,138,1645,-0.9500220000000000,-80.71620000000000,8
Manabí,1562079,Montecristi,107785,13,180,-1.033330000000000,-80.65000000000001,8
Manabí,1562079,Olmedo,10194,4,33,-1.396111000000000,-80.20611100000001,8
Manabí,1562079,Paján,37093,16,131,-1.570000000000000,-80.42000000000000,8
Manabí,1562079,Pedernales,63441,16,150,0.07010000000000001,-80.05360000000000,8
Manabí,1562079,Pichincha,29599,13,71,-1.047300000000000,-79.81860000000000,8
Manabí,1562079,Portoviejo,321800,176,1949,-1.056181000000000,-80.45521700000000,8
Manabí,1562079,Puerto López,24688,5,67,-1.566667000000000,-80.81666700000000,8
Manabí,1562079,Rocafuerte,37312,13,129,-0.9200000000000000,-80.45999999999999,8
Manabí,1562079,San Vicente,24799,8,56,-0.5892999999999999,-80.40880000000000,8
Manabí,1562079,Santa Ana,48152,15,141,-1.206900000000000,-80.37090000000001,8
Manabí,1562079,Sucre,62443,30,290,-0.6000000000000000,-80.41666700000000,8
Manabí,1562079,Tosagua,42297,13,124,-0.7800000000000000,-80.26000000000001,8
Manabí,1562079,Veinticuatro de Mayo,28514,16,109,-1.278889000000000,-80.42000000000000,8
Morona Santiago,196535,Gualaquiza,19555,13,76,-3.380000000000000,-78.58000000000000,8
Morona Santiago,196535,Huamboya,12382,2,18,-1.785000000000000,-78.23194400000000,8
Morona Santiago,196535,Limón Indanza,10349,1,22,-2.966250000000000,-78.43052800000000,8
Morona Santiago,196535,Logroño,7643,0,9,-2.624800000000000,-78.18960000000000,8
Morona Santiago,196535,Morona,58281,27,170,-2.300000000000000,-78.11666700000001,8
Morona Santiago,196535,Pablo Sexto,2897,1,6,-1.803056000000000,-77.92111100000000,8
Morona Santiago,196535,Palora,7719,1,15,-1.700000000000000,-77.94000000000000,8
Morona Santiago,196535,San Juan Bosco,4985,1,14,-3.092300000000000,-78.51320000000000,8
Morona Santiago,196535,Santiago,11087,3,23,-3.429800000000000,-78.56560000000000,8
Morona Santiago,196535,Sucúa,23823,9,46,-2.460000000000000,-78.17000000000000,8
Morona Santiago,196535,Taisha,26773,7,33,-2.339950000000000,-77.45808000000000,8
Morona Santiago,196535,Tiwintza,11041,1,14,-2.917670000000000,-77.80170000000000,8
Napo,133705,Archidona,33068,3,63,-0.9166670000000000,-77.78333300000000,8
Napo,133705,Carlos Julio Arosemena Tola,4466,0,10,-1.166667000000000,-77.84999999999999,8
Napo,133705,El Chaco,10142,2,12,-0.3402780000000000,-77.80888899999999,8
Napo,133705,Quijos,6847,1,33,-0.4636110000000000,-77.89277800000001,8
Napo,133705,Tena,79182,25,268,-0.9890000000000000,-77.81590000000000,8
Orellana,161338,Aguarico,3629,2,19,-0.9211110000000000,-75.39916700000001,8
Orellana,161338,La Joya de los Sachas,39352,6,66,-0.3000000000000000,-76.84999999999999,8
Orellana,161338,Loreto,24579,13,66,-0.6904000000000000,-77.30830000000000,8
Orellana,161338,Orellana,93778,16,248,-0.4666670000000000,-76.96666700000000,8
Pastaza,114202,Arajuno,8128,1,14,-1.234370000000000,-77.68750000000000,8
Pastaza,114202,Mera,17547,3,29,-1.460000000000000,-78.09000000000000,8
Pastaza,114202,Pastaza,84377,27,278,-1.066667000000000,-78.00111099999999,8
Pastaza,114202,Santa Clara,4150,2,6,-1.267100000000000,-77.88820000000000,8
Pichincha,3228233,Cayambe,107660,22,272,0.04388900000000000,-78.15610000000000,8
Pichincha,3228233,Mejía,108167,19,269,-0.5101000000000000,-78.56980000000000,8
Pichincha,3228233,Pedro Moncayo,43281,11,90,0.04369700000000000,-78.34923999999999,8
Pichincha,3228233,Pedro Vicente Maldonado,17171,2,27,0.1666670000000000,-79,8
Pichincha,3228233,Puerto Quito,24911,5,63,0.1170000000000000,-79.26400000000000,8
Pichincha,3228233,Quito,2781641,1200,13623,-0.2186110000000000,-78.50972200000000,8
Pichincha,3228233,Rumiñahui,115433,43,407,-0.3345000000000000,-78.44750000000001,8
Pichincha,3228233,San Miguel de Los Bancos,29969,5,38,0.02300000000000000,-78.89200000000000,8
Santa Elena,401178,La Libertad,117767,26,264,-2.233333000000000,-80.90000000000001,8
Santa Elena,401178,Salinas,94590,23,293,-2.216667000000000,-80.95000000000000,8
Santa Elena,401178,Santa Elena,188821,72,796,-2.226700000000000,-80.85830000000000,8
Sto. Domingo Tsáchilas,511151,La Concordia,52571,11,112,0.002300000000000000,-79.38460000000001,8
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,186,2185,-0.2541670000000000,-79.17194400000000,8
Sucumbíos,230503,Cascales,15882,4,23,-0.06750000000000000,-77.21694400000000,8
Sucumbíos,230503,Cuyabeno,7154,4,20,-0.1288890000000000,-76.41388900000000,8
Sucumbíos,230503,Gonzalo Pizarro,10007,2,22,0.04700000000000000,-77.32280000000000,8
Sucumbíos,230503,Lago Agrio,119594,51,514,0.08472200000000002,-76.88277800000000,8
Sucumbíos,230503,Putumayo,16106,1,9,0.1000000000000000,-75.84999999999999,8
Sucumbíos,230503,Shushufindi,57949,15,103,-0.1871000000000000,-76.64500000000000,8
Sucumbíos,230503,Sucumbíos,3811,1,8,0.4592000000000000,-77.52300000000000,8
Tungurahua,590600,Ambato,387309,182,2438,-1.241667000000000,-78.61972200000000,8
Tungurahua,590600,Baños,25043,7,66,-1.396389000000000,-78.42472200000000,8
Tungurahua,590600,Cevallos,9936,5,40,-1.350000000000000,-78.61666700000001,8
Tungurahua,590600,Mocha,7336,3,33,-1.416667000000000,-78.66666700000000,8
Tungurahua,590600,Patate,15825,2,41,-1.316667000000000,-78.51666700000000,8
Tungurahua,590600,Pelileo,66836,21,205,-1.327500000000000,-78.54083300000001,8
Tungurahua,590600,Píllaro,43371,15,145,-1.175833000000000,-78.55527800000000,8
Tungurahua,590600,Quero,20627,5,78,-1.379300000000000,-78.60700000000000,8
Tungurahua,590600,Tisaleo,14317,4,32,-1.350000000000000,-78.66666700000000,8
Zamora Chinchipe,120416,Centinela del Cóndor,8313,1,15,-3.894910000000000,-78.78140999999999,8
Zamora Chinchipe,120416,Chinchipe,10679,1,38,-4.862800000000000,-79.13280000000000,8
Zamora Chinchipe,120416,El Pangui,10945,2,28,-3.624900000000000,-78.58710000000001,8
Zamora Chinchipe,120416,Nangaritza,8014,4,11,-4.048333000000000,-78.68222200000000,8
Zamora Chinchipe,120416,Palanda,10144,2,13,-4.649800000000000,-79.13209999999999,8
Zamora Chinchipe,120416,Paquisha,5992,2,16,-3.932750000000000,-78.67426000000000,8
Zamora Chinchipe,120416,Yacuambi,7121,0,14,-3.634440000000000,-78.92810000000000,8
Zamora Chinchipe,120416,Yantzaza,26447,10,90,-3.850000000000000,-78.75000000000000,8
Zamora Chinchipe,120416,Zamora,32761,9,96,-4.120000000000000,-78.80000000000000,8
Azuay,881394,Camilo Ponce Enríquez,36423,3,66,-3.050000000000000,-79.73333300000000,9
Azuay,881394,Chordeleg,15176,6,49,-2.933333000000000,-78.76666700000000,9
Azuay,881394,Cuenca,636996,241,3385,-2.897414000000000,-79.00448100000000,9
Azuay,881394,El Pan,3091,0,13,-2.786111000000000,-78.66500000000001,9
Azuay,881394,Girón,13037,9,103,-3.159028000000000,-79.14756800000001,9
Azuay,881394,Guachapala,3859,2,11,-2.769000000000000,-78.70900000000000,9
Azuay,881394,Gualaceo,49104,22,213,-2.900000000000000,-78.78333300000000,9
Azuay,881394,Nabón,17292,7,82,-3.336060000000000,-79.06368000000001,9
Azuay,881394,Oña,4128,3,20,-3.469640000000000,-79.15431000000000,9
Azuay,881394,Paute,29214,7,109,-2.781800000000000,-78.76000000000001,9
Azuay,881394,Pucará,10584,2,45,-3.233780000000000,-79.46120000000001,9
Azuay,881394,San Fernando,4156,0,19,-3.144500000000000,-79.25200000000000,9
Azuay,881394,Santa Isabel,20935,11,102,-3.274170000000000,-79.31560000000000,9
Azuay,881394,Sevilla de Oro,6890,1,20,-2.799833000000000,-78.65569400000000,9
Azuay,881394,Sígsig,30509,11,154,-3.089700000000000,-78.80320000000000,9
Bolívar,209933,Caluma,16429,6,59,-1.633330000000000,-79.25000000000000,9
Bolívar,209933,Chillanes,16850,7,90,-1.933333000000000,-79.06666700000000,9
Bolívar,209933,Chimbo,17378,7,62,-1.700000000000000,-79.01666700000000,9
Bolívar,209933,Echeandía,14081,0,52,-1.433330000000000,-79.26667000000000,9
Bolívar,209933,Guaranda,108763,40,491,-1.605556000000000,-79.00305600000000,9
Bolívar,209933,Las Naves,7428,1,22,-1.283330000000000,-79.30000000000000,9
Bolívar,209933,San Miguel,29004,18,159,-1.700000000000000,-79.03333300000000,9
Carchi,186869,Bolivar,15528,9,63,0.5070990000000000,-77.86245400000000,9
Carchi,186869,Espejo,13817,3,72,0.6210000000000000,-77.94000000000000,9
Carchi,186869,Mira,11969,6,54,0.5538999999999998,-78.04930000000000,9
Carchi,186869,Montúfar,34229,11,117,0.6100000000000000,-77.84000000000000,9
Carchi,186869,San Pedro de Huaca,8931,0,32,0.6311110000000000,-77.72527800000000,9
Carchi,186869,Tulcán,102395,38,547,0.8121800000000000,-77.71633000000000,9
Cañar,281396,Azogues,86276,33,538,-2.733333000000000,-78.83333300000000,9
Cañar,281396,Biblían,23741,11,80,-2.710000000000000,-78.88000000000000,9
Cañar,281396,Cañar,68747,18,217,-2.483700000000000,-78.97839999999999,9
Cañar,281396,Déleg,6782,3,34,-2.772600000000000,-78.91830000000000,9
Cañar,281396,El Tambo,12462,4,34,-2.508100000000000,-78.92489999999999,9
Cañar,281396,La Troncal,76872,28,284,-2.400000000000000,-79.33000000000000,9
Cañar,281396,Suscal,6516,0,19,-2.436400000000000,-79.05220000000000,9
Chimborazo,524004,Alausí,45054,18,169,-2.200000000000000,-78.84999999999999,9
Chimborazo,524004,Chambo,13378,7,59,-1.733333000000000,-78.58333300000000,9
Chimborazo,524004,Chunchi,12795,9,65,-2.283333000000000,-78.91666700000000,9
Chimborazo,524004,Colta,44838,14,190,-1.700000000000000,-78.75000000000000,9
Chimborazo,524004,Cumandá,17973,4,55,-2.200000000000000,-79.13333299999999,9
Chimborazo,524004,Guamote,58291,11,179,-1.933333000000000,-78.71666700000000,9
Chimborazo,524004,Guano,48395,8,152,-1.583333000000000,-78.63333299999999,9
Chimborazo,524004,Pallatanga,12277,4,45,-1.983333000000000,-78.95000000000000,9
Chimborazo,524004,Penipe,6955,3,31,-1.557300000000000,-78.53959999999999,9
Chimborazo,524004,Riobamba,264048,103,1687,-1.674347000000000,-78.64829400000001,9
Cotopaxi,488716,La Maná,56905,10,152,-0.9300000000000000,-79.22000000000000,9
Cotopaxi,488716,Latacunga,205624,86,1393,-0.9333330000000000,-78.61666700000001,9
Cotopaxi,488716,Pangua,24612,11,89,-1.133333000000000,-79.06666700000000,9
Cotopaxi,488716,Pujilí,79772,20,216,-0.9500000000000000,-78.69000000000000,9
Cotopaxi,488716,Salcedo,67100,18,235,-1.050000000000000,-78.58333300000000,9
Cotopaxi,488716,Saquisilí,31426,6,83,-0.8300000000000000,-78.67000000000000,9
Cotopaxi,488716,Sigchos,23277,4,60,-0.7000000000000000,-78.88333299999999,9
El Oro,715751,Arenillas,33473,6,100,-3.550000000000000,-80.06000000000000,9
El Oro,715751,Atahualpa,6436,2,24,-2.900000000000000,-78.93333300000000,9
El Oro,715751,Balsas,9233,1,15,-3.762600000000000,-79.82530000000000,9
El Oro,715751,Chilla,2379,0,11,-3.450000000000000,-79.58000000000000,9
El Oro,715751,El Guabo,63645,18,215,-3.238800000000000,-79.82920000000000,9
El Oro,715751,Huaquillas,60440,19,212,-3.481380000000000,-80.24320700000000,9
El Oro,715751,Las Lajas,4963,2,19,-3.785000000000000,-80.06166700000000,9
El Oro,715751,Machala,289141,165,2405,-3.266667000000000,-79.96666700000000,9
El Oro,715751,Marcabelí,6259,2,21,-3.786000000000001,-79.89780000000000,9
El Oro,715751,Pasaje,87723,27,342,-3.326900000000000,-79.80490000000000,9
El Oro,715751,Piñas,30206,26,221,-3.666667000000000,-79.65000000000001,9
El Oro,715751,Portovelo,14028,4,39,-3.720000000000000,-79.62000000000000,9
El Oro,715751,Santa Rosa,82171,29,287,-3.452222000000000,-79.96166700000001,9
El Oro,715751,Zaruma,25654,11,105,-3.433333000000000,-79.59999999999999,9
Esmeraldas,591083,Atacames,55495,10,114,0.8666670000000000,-79.83333300000000,9
Esmeraldas,591083,Eloy Alfaro,45629,11,57,1.250000000000000,-79,9
Esmeraldas,591083,Esmeraldas,218727,96,1153,1.050000000000000,-79.20000000000000,9
Esmeraldas,591083,Muisne,31106,2,55,0.6067000000000000,-80.01830000000000,9
Esmeraldas,591083,Quinindé,145879,40,352,0.3300000000000000,-79.48000000000000,9
Esmeraldas,591083,Rioverde,31475,3,59,1.060200000000000,-79.40440000000000,9
Esmeraldas,591083,San Lorenzo,62772,9,110,1.265800000000000,-78.84139999999999,9
Galápagos,33042,Isabela,3073,2,5,-0.4724000000000000,-90.68110000000000,9
Galápagos,33042,San Cristóbal,9667,0,37,-0.7999999999999999,-89.40000000000001,9
Galápagos,33042,Santa Cruz,20302,3,23,-0.6333330000000000,-90.36666700000001,9
Guayas,4387434,Alfredo Baquerizo Moreno,32110,5,67,-1.916667000000000,-79.51666700000000,9
Guayas,4387434,Balao,26348,4,67,-2.910000000000000,-79.81000000000000,9
Guayas,4387434,Balzar,60260,24,264,-1.360000000000000,-79.90000000000001,9
Guayas,4387434,Colimes,26169,6,81,-1.550000000000000,-80.01666700000000,9
Guayas,4387434,Coronel Marcelino Maridueña,13132,6,30,-2.200000000000000,-79.42000000000000,9
Guayas,4387434,Daule,173684,69,641,-1.866667000000000,-79.98333300000000,9
Guayas,4387434,Durán,315724,48,600,-2.166667000000000,-79.83333300000000,9
