provincia,total,acumuladas,lat,lng,created_at
Sto. Domingo Tsáchilas,3,95,-0.2541670000000000,-79.17194400000000,16/01/2017
Sucumbíos,2,29,0.08472200000000002,-76.88277800000000,16/01/2017
Tungurahua,5,117,-1.241667000000000,-78.61972200000000,16/01/2017
Zamora Chinchipe,0,3,-4.120000000000000,-78.80000000000000,16/01/2017
Azuay,10,167,-2.897414000000000,-79.00448100000000,17/01/2017
Bolívar,1,30,-1.605556000000000,-79.00305600000000,17/01/2017
Carchi,3,30,0.8121800000000000,-77.71633000000000,17/01/2017
Cañar,7,47,-2.733333000000000,-78.83333300000000,17/01/2017
Chimborazo,7,131,-1.674347000000000,-78.64829400000001,17/01/2017
Cotopaxi,5,88,-0.9333330000000000,-78.61666700000001,17/01/2017
El Oro,6,137,-3.266667000000000,-79.96666700000000,17/01/2017
Esmeraldas,3,65,1.050000000000000,-79.20000000000000,17/01/2017
Galápagos,1,3,-0.7999999999999999,-89.40000000000001,17/01/2017
Guayas,52,984,-2.183333000000000,-79.88333299999999,17/01/2017
Imbabura,7,102,0.3626780000000000,-78.13066700000000,17/01/2017
Loja,9,112,-3.983333000000000,-79.20000000000000,17/01/2017
Los Ríos,6,163,-1.800000000000000,-79.53333300000000,17/01/2017
Manabí,15,288,-1.056181000000000,-80.45521700000000,17/01/2017
Morona Santiago,0,23,-2.300000000000000,-78.11666700000001,17/01/2017
Napo,1,17,-0.9890000000000000,-77.81590000000000,17/01/2017
Orellana,1,19,-0.4666670000000000,-76.96666700000000,17/01/2017
Otro,0,0,0,0,17/01/2017
Pastaza,0,10,-1.066667000000000,-78.00111099999999,17/01/2017
Pichincha,35,636,-0.2186110000000000,-78.50972200000000,17/01/2017
Santa Elena,2,58,-2.226700000000000,-80.85830000000000,17/01/2017
Sto. Domingo Tsáchilas,6,101,-0.2541670000000000,-79.17194400000000,17/01/2017
Sucumbíos,3,32,0.08472200000000002,-76.88277800000000,17/01/2017
Tungurahua,10,127,-1.241667000000000,-78.61972200000000,17/01/2017
Zamora Chinchipe,0,3,-4.120000000000000,-78.80000000000000,17/01/2017
Azuay,11,178,-2.897414000000000,-79.00448100000000,18/01/2017
Bolívar,5,35,-1.605556000000000,-79.00305600000000,18/01/2017
Carchi,2,32,0.8121800000000000,-77.71633000000000,18/01/2017
Cañar,1,48,-2.733333000000000,-78.83333300000000,18/01/2017
Chimborazo,3,134,-1.674347000000000,-78.64829400000001,18/01/2017
Cotopaxi,6,94,-0.9333330000000000,-78.61666700000001,18/01/2017
El Oro,9,146,-3.266667000000000,-79.96666700000000,18/01/2017
Esmeraldas,3,68,1.050000000000000,-79.20000000000000,18/01/2017
Galápagos,0,3,-0.7999999999999999,-89.40000000000001,18/01/2017
Guayas,51,1035,-2.183333000000000,-79.88333299999999,18/01/2017
Imbabura,5,107,0.3626780000000000,-78.13066700000000,18/01/2017
Loja,1,113,-3.983333000000000,-79.20000000000000,18/01/2017
Los Ríos,7,170,-1.800000000000000,-79.53333300000000,18/01/2017
Manabí,20,308,-1.056181000000000,-80.45521700000000,18/01/2017
Morona Santiago,1,24,-2.300000000000000,-78.11666700000001,18/01/2017
Napo,4,21,-0.9890000000000000,-77.81590000000000,18/01/2017
Orellana,1,20,-0.4666670000000000,-76.96666700000000,18/01/2017
Otro,0,0,0,0,18/01/2017
Pastaza,1,11,-1.066667000000000,-78.00111099999999,18/01/2017
Pichincha,30,666,-0.2186110000000000,-78.50972200000000,18/01/2017
Santa Elena,5,63,-2.226700000000000,-80.85830000000000,18/01/2017
Sto. Domingo Tsáchilas,5,106,-0.2541670000000000,-79.17194400000000,18/01/2017
Sucumbíos,1,33,0.08472200000000002,-76.88277800000000,18/01/2017
Tungurahua,13,140,-1.241667000000000,-78.61972200000000,18/01/2017
Zamora Chinchipe,0,3,-4.120000000000000,-78.80000000000000,18/01/2017
Azuay,11,189,-2.897414000000000,-79.00448100000000,19/01/2017
Bolívar,2,37,-1.605556000000000,-79.00305600000000,19/01/2017
Carchi,1,33,0.8121800000000000,-77.71633000000000,19/01/2017
Cañar,1,49,-2.733333000000000,-78.83333300000000,19/01/2017
Chimborazo,8,142,-1.674347000000000,-78.64829400000001,19/01/2017
Cotopaxi,7,101,-0.9333330000000000,-78.61666700000001,19/01/2017
El Oro,6,152,-3.266667000000000,-79.96666700000000,19/01/2017
Esmeraldas,2,70,1.050000000000000,-79.20000000000000,19/01/2017
Galápagos,0,3,-0.7999999999999999,-89.40000000000001,19/01/2017
Guayas,48,1083,-2.183333000000000,-79.88333299999999,19/01/2017
Imbabura,8,115,0.3626780000000000,-78.13066700000000,19/01/2017
Loja,10,123,-3.983333000000000,-79.20000000000000,19/01/2017
Los Ríos,10,180,-1.800000000000000,-79.53333300000000,19/01/2017
Manabí,23,331,-1.056181000000000,-80.45521700000000,19/01/2017
Morona Santiago,1,25,-2.300000000000000,-78.11666700000001,19/01/2017
Napo,1,22,-0.9890000000000000,-77.81590000000000,19/01/2017
Orellana,0,20,-0.4666670000000000,-76.96666700000000,19/01/2017
Otro,0,0,0,0,19/01/2017
Pastaza,3,14,-1.066667000000000,-78.00111099999999,19/01/2017
Pichincha,34,700,-0.2186110000000000,-78.50972200000000,19/01/2017
Santa Elena,4,67,-2.226700000000000,-80.85830000000000,19/01/2017
Sto. Domingo Tsáchilas,5,111,-0.2541670000000000,-79.17194400000000,19/01/2017
Sucumbíos,2,35,0.08472200000000002,-76.88277800000000,19/01/2017
Tungurahua,8,148,-1.241667000000000,-78.61972200000000,19/01/2017
Zamora Chinchipe,0,3,-4.120000000000000,-78.80000000000000,19/01/2017
Azuay,10,199,-2.897414000000000,-79.00448100000000,20/01/2017
Bolívar,0,37,-1.605556000000000,-79.00305600000000,20/01/2017
Carchi,1,34,0.8121800000000000,-77.71633000000000,20/01/2017
Cañar,3,52,-2.733333000000000,-78.83333300000000,20/01/2017
Chimborazo,3,145,-1.674347000000000,-78.64829400000001,20/01/2017
Cotopaxi,6,107,-0.9333330000000000,-78.61666700000001,20/01/2017
El Oro,6,158,-3.266667000000000,-79.96666700000000,20/01/2017
Esmeraldas,5,75,1.050000000000000,-79.20000000000000,20/01/2017
Galápagos,0,3,-0.7999999999999999,-89.40000000000001,20/01/2017
Guayas,61,1144,-2.183333000000000,-79.88333299999999,20/01/2017
Imbabura,7,122,0.3626780000000000,-78.13066700000000,20/01/2017
Loja,4,127,-3.983333000000000,-79.20000000000000,20/01/2017
Los Ríos,16,196,-1.800000000000000,-79.53333300000000,20/01/2017
Manabí,13,344,-1.056181000000000,-80.45521700000000,20/01/2017
Morona Santiago,2,27,-2.300000000000000,-78.11666700000001,20/01/2017
Napo,3,25,-0.9890000000000000,-77.81590000000000,20/01/2017
Orellana,1,21,-0.4666670000000000,-76.96666700000000,20/01/2017
Otro,0,0,0,0,20/01/2017
Pastaza,1,15,-1.066667000000000,-78.00111099999999,20/01/2017
Pichincha,25,725,-0.2186110000000000,-78.50972200000000,20/01/2017
Santa Elena,2,69,-2.226700000000000,-80.85830000000000,20/01/2017
Sto. Domingo Tsáchilas,9,120,-0.2541670000000000,-79.17194400000000,20/01/2017
Sucumbíos,0,35,0.08472200000000002,-76.88277800000000,20/01/2017
Tungurahua,7,155,-1.241667000000000,-78.61972200000000,20/01/2017
Zamora Chinchipe,1,4,-4.120000000000000,-78.80000000000000,20/01/2017
Azuay,13,212,-2.897414000000000,-79.00448100000000,21/01/2017
Bolívar,3,40,-1.605556000000000,-79.00305600000000,21/01/2017
Carchi,1,35,0.8121800000000000,-77.71633000000000,21/01/2017
Cañar,3,55,-2.733333000000000,-78.83333300000000,21/01/2017
Chimborazo,8,153,-1.674347000000000,-78.64829400000001,21/01/2017
Cotopaxi,4,111,-0.9333330000000000,-78.61666700000001,21/01/2017
El Oro,6,164,-3.266667000000000,-79.96666700000000,21/01/2017
Esmeraldas,1,76,1.050000000000000,-79.20000000000000,21/01/2017
Galápagos,0,3,-0.7999999999999999,-89.40000000000001,21/01/2017
Guayas,49,1193,-2.183333000000000,-79.88333299999999,21/01/2017
Imbabura,4,126,0.3626780000000000,-78.13066700000000,21/01/2017
Loja,6,133,-3.983333000000000,-79.20000000000000,21/01/2017
Los Ríos,11,207,-1.800000000000000,-79.53333300000000,21/01/2017
Manabí,15,359,-1.056181000000000,-80.45521700000000,21/01/2017
Morona Santiago,0,27,-2.300000000000000,-78.11666700000001,21/01/2017
Napo,3,28,-0.9890000000000000,-77.81590000000000,21/01/2017
Orellana,0,21,-0.4666670000000000,-76.96666700000000,21/01/2017
Otro,0,0,0,0,21/01/2017
Pastaza,0,15,-1.066667000000000,-78.00111099999999,21/01/2017
Pichincha,29,754,-0.2186110000000000,-78.50972200000000,21/01/2017
Santa Elena,2,71,-2.226700000000000,-80.85830000000000,21/01/2017
Sto. Domingo Tsáchilas,9,129,-0.2541670000000000,-79.17194400000000,21/01/2017
Sucumbíos,3,38,0.08472200000000002,-76.88277800000000,21/01/2017
Tungurahua,3,158,-1.241667000000000,-78.61972200000000,21/01/2017
Zamora Chinchipe,0,4,-4.120000000000000,-78.80000000000000,21/01/2017
Azuay,15,227,-2.897414000000000,-79.00448100000000,22/01/2017
Bolívar,1,41,-1.605556000000000,-79.00305600000000,22/01/2017
Carchi,3,38,0.8121800000000000,-77.71633000000000,22/01/2017
Cañar,3,58,-2.733333000000000,-78.83333300000000,22/01/2017
Chimborazo,8,161,-1.674347000000000,-78.64829400000001,22/01/2017
Cotopaxi,6,117,-0.9333330000000000,-78.61666700000001,22/01/2017
El Oro,15,179,-3.266667000000000,-79.96666700000000,22/01/2017
Esmeraldas,4,80,1.050000000000000,-79.20000000000000,22/01/2017
Galápagos,0,3,-0.7999999999999999,-89.40000000000001,22/01/2017
Guayas,59,1252,-2.183333000000000,-79.88333299999999,22/01/2017
Imbabura,5,131,0.3626780000000000,-78.13066700000000,22/01/2017
Loja,5,138,-3.983333000000000,-79.20000000000000,22/01/2017
Los Ríos,8,215,-1.800000000000000,-79.53333300000000,22/01/2017
Manabí,23,382,-1.056181000000000,-80.45521700000000,22/01/2017
Morona Santiago,2,29,-2.300000000000000,-78.11666700000001,22/01/2017
Napo,1,29,-0.9890000000000000,-77.81590000000000,22/01/2017
Orellana,4,25,-0.4666670000000000,-76.96666700000000,22/01/2017
Otro,0,0,0,0,22/01/2017
Pastaza,1,16,-1.066667000000000,-78.00111099999999,22/01/2017
Pichincha,41,795,-0.2186110000000000,-78.50972200000000,22/01/2017
Santa Elena,4,75,-2.226700000000000,-80.85830000000000,22/01/2017
Sto. Domingo Tsáchilas,5,134,-0.2541670000000000,-79.17194400000000,22/01/2017
Sucumbíos,1,39,0.08472200000000002,-76.88277800000000,22/01/2017
Tungurahua,10,168,-1.241667000000000,-78.61972200000000,22/01/2017
Zamora Chinchipe,0,4,-4.120000000000000,-78.80000000000000,22/01/2017
Azuay,9,236,-2.897414000000000,-79.00448100000000,23/01/2017
Bolívar,1,42,-1.605556000000000,-79.00305600000000,23/01/2017
Carchi,2,40,0.8121800000000000,-77.71633000000000,23/01/2017
Cañar,1,59,-2.733333000000000,-78.83333300000000,23/01/2017
Chimborazo,7,168,-1.674347000000000,-78.64829400000001,23/01/2017
Cotopaxi,3,120,-0.9333330000000000,-78.61666700000001,23/01/2017
El Oro,9,188,-3.266667000000000,-79.96666700000000,23/01/2017
Esmeraldas,0,80,1.050000000000000,-79.20000000000000,23/01/2017
Galápagos,0,3,-0.7999999999999999,-89.40000000000001,23/01/2017
Guayas,48,1300,-2.183333000000000,-79.88333299999999,23/01/2017
Imbabura,3,134,0.3626780000000000,-78.13066700000000,23/01/2017
Loja,7,145,-3.983333000000000,-79.20000000000000,23/01/2017
Los Ríos,10,225,-1.800000000000000,-79.53333300000000,23/01/2017
Manabí,16,398,-1.056181000000000,-80.45521700000000,23/01/2017
Morona Santiago,2,31,-2.300000000000000,-78.11666700000001,23/01/2017
Napo,0,29,-0.9890000000000000,-77.81590000000000,23/01/2017
Orellana,0,25,-0.4666670000000000,-76.96666700000000,23/01/2017
Otro,0,0,0,0,23/01/2017
Pastaza,0,16,-1.066667000000000,-78.00111099999999,23/01/2017
Pichincha,46,841,-0.2186110000000000,-78.50972200000000,23/01/2017
Santa Elena,3,78,-2.226700000000000,-80.85830000000000,23/01/2017
Sto. Domingo Tsáchilas,7,141,-0.2541670000000000,-79.17194400000000,23/01/2017
Sucumbíos,0,39,0.08472200000000002,-76.88277800000000,23/01/2017
Tungurahua,13,181,-1.241667000000000,-78.61972200000000,23/01/2017
Zamora Chinchipe,0,4,-4.120000000000000,-78.80000000000000,23/01/2017
Azuay,6,242,-2.897414000000000,-79.00448100000000,24/01/2017
Bolívar,0,42,-1.605556000000000,-79.00305600000000,24/01/2017
Carchi,0,40,0.8121800000000000,-77.71633000000000,24/01/2017
Cañar,1,60,-2.733333000000000,-78.83333300000000,24/01/2017
Chimborazo,8,176,-1.674347000000000,-78.64829400000001,24/01/2017
Cotopaxi,5,125,-0.9333330000000000,-78.61666700000001,24/01/2017
El Oro,5,193,-3.266667000000000,-79.96666700000000,24/01/2017
Esmeraldas,5,85,1.050000000000000,-79.20000000000000,24/01/2017
Galápagos,1,4,-0.7999999999999999,-89.40000000000001,24/01/2017
Guayas,55,1355,-2.183333000000000,-79.88333299999999,24/01/2017
Imbabura,10,144,0.3626780000000000,-78.13066700000000,24/01/2017
Loja,6,151,-3.983333000000000,-79.20000000000000,24/01/2017
Los Ríos,13,238,-1.800000000000000,-79.53333300000000,24/01/2017
Manabí,21,419,-1.056181000000000,-80.45521700000000,24/01/2017
Morona Santiago,1,32,-2.300000000000000,-78.11666700000001,24/01/2017
Napo,0,29,-0.9890000000000000,-77.81590000000000,24/01/2017
Orellana,1,26,-0.4666670000000000,-76.96666700000000,24/01/2017
Otro,0,0,0,0,24/01/2017
Pastaza,1,17,-1.066667000000000,-78.00111099999999,24/01/2017
Pichincha,36,877,-0.2186110000000000,-78.50972200000000,24/01/2017
Santa Elena,13,91,-2.226700000000000,-80.85830000000000,24/01/2017
Sto. Domingo Tsáchilas,3,144,-0.2541670000000000,-79.17194400000000,24/01/2017
Sucumbíos,1,40,0.08472200000000002,-76.88277800000000,24/01/2017
Tungurahua,4,185,-1.241667000000000,-78.61972200000000,24/01/2017
Zamora Chinchipe,0,4,-4.120000000000000,-78.80000000000000,24/01/2017
Azuay,11,253,-2.897414000000000,-79.00448100000000,25/01/2017
Bolívar,0,42,-1.605556000000000,-79.00305600000000,25/01/2017
Carchi,2,42,0.8121800000000000,-77.71633000000000,25/01/2017
Cañar,3,63,-2.733333000000000,-78.83333300000000,25/01/2017
Chimborazo,4,180,-1.674347000000000,-78.64829400000001,25/01/2017
Cotopaxi,2,127,-0.9333330000000000,-78.61666700000001,25/01/2017
El Oro,5,198,-3.266667000000000,-79.96666700000000,25/01/2017
Esmeraldas,4,89,1.050000000000000,-79.20000000000000,25/01/2017
Galápagos,0,4,-0.7999999999999999,-89.40000000000001,25/01/2017
Guayas,55,1410,-2.183333000000000,-79.88333299999999,25/01/2017
Imbabura,6,150,0.3626780000000000,-78.13066700000000,25/01/2017
Loja,5,156,-3.983333000000000,-79.20000000000000,25/01/2017
Los Ríos,9,247,-1.800000000000000,-79.53333300000000,25/01/2017
Manabí,16,435,-1.056181000000000,-80.45521700000000,25/01/2017
Morona Santiago,2,34,-2.300000000000000,-78.11666700000001,25/01/2017
Napo,0,29,-0.9890000000000000,-77.81590000000000,25/01/2017
Orellana,3,29,-0.4666670000000000,-76.96666700000000,25/01/2017
Otro,0,0,0,0,25/01/2017
Pastaza,0,17,-1.066667000000000,-78.00111099999999,25/01/2017
Pichincha,37,914,-0.2186110000000000,-78.50972200000000,25/01/2017
Santa Elena,2,93,-2.226700000000000,-80.85830000000000,25/01/2017
Sto. Domingo Tsáchilas,3,147,-0.2541670000000000,-79.17194400000000,25/01/2017
Sucumbíos,1,41,0.08472200000000002,-76.88277800000000,25/01/2017
Tungurahua,9,194,-1.241667000000000,-78.61972200000000,25/01/2017
Zamora Chinchipe,0,4,-4.120000000000000,-78.80000000000000,25/01/2017
Azuay,11,264,-2.897414000000000,-79.00448100000000,26/01/2017
Bolívar,2,44,-1.605556000000000,-79.00305600000000,26/01/2017
Carchi,4,46,0.8121800000000000,-77.71633000000000,26/01/2017
Cañar,2,65,-2.733333000000000,-78.83333300000000,26/01/2017
Chimborazo,5,185,-1.674347000000000,-78.64829400000001,26/01/2017
Cotopaxi,6,133,-0.9333330000000000,-78.61666700000001,26/01/2017
El Oro,2,200,-3.266667000000000,-79.96666700000000,26/01/2017
Esmeraldas,5,94,1.050000000000000,-79.20000000000000,26/01/2017
Galápagos,0,4,-0.7999999999999999,-89.40000000000001,26/01/2017
Guayas,53,1463,-2.183333000000000,-79.88333299999999,26/01/2017
Imbabura,9,159,0.3626780000000000,-78.13066700000000,26/01/2017
Loja,6,162,-3.983333000000000,-79.20000000000000,26/01/2017
Los Ríos,8,255,-1.800000000000000,-79.53333300000000,26/01/2017
Manabí,14,449,-1.056181000000000,-80.45521700000000,26/01/2017
Morona Santiago,1,35,-2.300000000000000,-78.11666700000001,26/01/2017
Napo,0,29,-0.9890000000000000,-77.81590000000000,26/01/2017
Orellana,1,30,-0.4666670000000000,-76.96666700000000,26/01/2017
Otro,0,0,0,0,26/01/2017
Pastaza,0,17,-1.066667000000000,-78.00111099999999,26/01/2017
Pichincha,40,954,-0.2186110000000000,-78.50972200000000,26/01/2017
Santa Elena,8,101,-2.226700000000000,-80.85830000000000,26/01/2017
Sto. Domingo Tsáchilas,4,151,-0.2541670000000000,-79.17194400000000,26/01/2017
Sucumbíos,1,42,0.08472200000000002,-76.88277800000000,26/01/2017
Tungurahua,11,205,-1.241667000000000,-78.61972200000000,26/01/2017
Zamora Chinchipe,0,4,-4.120000000000000,-78.80000000000000,26/01/2017
Azuay,9,273,-2.897414000000000,-79.00448100000000,27/01/2017
Bolívar,0,44,-1.605556000000000,-79.00305600000000,27/01/2017
Carchi,1,47,0.8121800000000000,-77.71633000000000,27/01/2017
Cañar,1,66,-2.733333000000000,-78.83333300000000,27/01/2017
Chimborazo,3,188,-1.674347000000000,-78.64829400000001,27/01/2017
Cotopaxi,8,141,-0.9333330000000000,-78.61666700000001,27/01/2017
El Oro,4,204,-3.266667000000000,-79.96666700000000,27/01/2017
Esmeraldas,3,97,1.050000000000000,-79.20000000000000,27/01/2017
Galápagos,0,4,-0.7999999999999999,-89.40000000000001,27/01/2017
Guayas,45,1508,-2.183333000000000,-79.88333299999999,27/01/2017
Imbabura,6,165,0.3626780000000000,-78.13066700000000,27/01/2017
Loja,6,168,-3.983333000000000,-79.20000000000000,27/01/2017
Los Ríos,9,264,-1.800000000000000,-79.53333300000000,27/01/2017
Manabí,21,470,-1.056181000000000,-80.45521700000000,27/01/2017
Morona Santiago,1,36,-2.300000000000000,-78.11666700000001,27/01/2017
Napo,0,29,-0.9890000000000000,-77.81590000000000,27/01/2017
Orellana,0,30,-0.4666670000000000,-76.96666700000000,27/01/2017
Otro,0,0,0,0,27/01/2017
Pastaza,0,17,-1.066667000000000,-78.00111099999999,27/01/2017
Pichincha,32,986,-0.2186110000000000,-78.50972200000000,27/01/2017
Santa Elena,2,103,-2.226700000000000,-80.85830000000000,27/01/2017
Sto. Domingo Tsáchilas,6,157,-0.2541670000000000,-79.17194400000000,27/01/2017
Sucumbíos,1,43,0.08472200000000002,-76.88277800000000,27/01/2017
Tungurahua,7,212,-1.241667000000000,-78.61972200000000,27/01/2017
Zamora Chinchipe,0,4,-4.120000000000000,-78.80000000000000,27/01/2017
Azuay,14,287,-2.897414000000000,-79.00448100000000,28/01/2017
Bolívar,3,47,-1.605556000000000,-79.00305600000000,28/01/2017
Carchi,0,47,0.8121800000000000,-77.71633000000000,28/01/2017
Cañar,5,71,-2.733333000000000,-78.83333300000000,28/01/2017
Chimborazo,3,191,-1.674347000000000,-78.64829400000001,28/01/2017
Cotopaxi,2,143,-0.9333330000000000,-78.61666700000001,28/01/2017
El Oro,6,210,-3.266667000000000,-79.96666700000000,28/01/2017
Esmeraldas,3,100,1.050000000000000,-79.20000000000000,28/01/2017
Galápagos,0,4,-0.7999999999999999,-89.40000000000001,28/01/2017
Guayas,54,1562,-2.183333000000000,-79.88333299999999,28/01/2017
Imbabura,6,171,0.3626780000000000,-78.13066700000000,28/01/2017
Loja,3,171,-3.983333000000000,-79.20000000000000,28/01/2017
Los Ríos,3,267,-1.800000000000000,-79.53333300000000,28/01/2017
Manabí,21,491,-1.056181000000000,-80.45521700000000,28/01/2017
Morona Santiago,1,37,-2.300000000000000,-78.11666700000001,28/01/2017
Napo,2,31,-0.9890000000000000,-77.81590000000000,28/01/2017
Orellana,0,30,-0.4666670000000000,-76.96666700000000,28/01/2017
Otro,0,0,0,0,28/01/2017
Pastaza,1,18,-1.066667000000000,-78.00111099999999,28/01/2017
Pichincha,33,1019,-0.2186110000000000,-78.50972200000000,28/01/2017
Santa Elena,4,107,-2.226700000000000,-80.85830000000000,28/01/2017
Sto. Domingo Tsáchilas,2,159,-0.2541670000000000,-79.17194400000000,28/01/2017
Sucumbíos,2,45,0.08472200000000002,-76.88277800000000,28/01/2017
Tungurahua,7,219,-1.241667000000000,-78.61972200000000,28/01/2017
Zamora Chinchipe,0,4,-4.120000000000000,-78.80000000000000,28/01/2017
Azuay,10,297,-2.897414000000000,-79.00448100000000,29/01/2017
Bolívar,1,48,-1.605556000000000,-79.00305600000000,29/01/2017
Carchi,2,49,0.8121800000000000,-77.71633000000000,29/01/2017
Cañar,2,73,-2.733333000000000,-78.83333300000000,29/01/2017
Chimborazo,9,200,-1.674347000000000,-78.64829400000001,29/01/2017
Cotopaxi,10,153,-0.9333330000000000,-78.61666700000001,29/01/2017
El Oro,11,221,-3.266667000000000,-79.96666700000000,29/01/2017
Esmeraldas,9,109,1.050000000000000,-79.20000000000000,29/01/2017
Galápagos,0,4,-0.7999999999999999,-89.40000000000001,29/01/2017
Guayas,57,1619,-2.183333000000000,-79.88333299999999,29/01/2017
Imbabura,10,181,0.3626780000000000,-78.13066700000000,29/01/2017
Loja,3,174,-3.983333000000000,-79.20000000000000,29/01/2017
Los Ríos,11,278,-1.800000000000000,-79.53333300000000,29/01/2017
Manabí,15,506,-1.056181000000000,-80.45521700000000,29/01/2017
