inec_provincia_id,provincia,poblacion,total,nuevas,lat,lng,semana
05,Cotopaxi,488716,6638,59,-0.9333330000000000,-78.61666700000001,48
07,El Oro,715751,16192,206,-3.266667000000000,-79.96666700000000,48
08,Esmeraldas,591083,5009,46,1.050000000000000,-79.20000000000000,48
20,Galápagos,33042,592,2,-0.7999999999999999,-89.40000000000001,48
09,Guayas,4387434,45597,431,-2.183333000000000,-79.88333299999999,48
10,Imbabura,476257,11798,38,0.3626780000000000,-78.13066700000000,48
11,Loja,521154,10860,68,-3.983333000000000,-79.20000000000000,48
12,Los Ríos,921763,8441,74,-1.800000000000000,-79.53333300000000,48
13,Manabí,1562079,20077,238,-1.056181000000000,-80.45521700000000,48
14,Morona Santiago,196535,3428,81,-2.300000000000000,-78.11666700000001,48
15,Napo,133705,2653,42,-0.9890000000000000,-77.81590000000000,48
22,Orellana,161338,1976,52,-0.4666670000000000,-76.96666700000000,48
16,Pastaza,114202,1438,13,-1.066667000000000,-78.00111099999999,48
17,Pichincha,3228233,120858,620,-0.2186110000000000,-78.50972200000000,48
24,Santa Elena,401178,1933,7,-2.226700000000000,-80.85830000000000,48
23,Sto. Domingo Tsáchilas,511151,6755,75,-0.2541670000000000,-79.17194400000000,48
21,Sucumbíos,230503,3459,127,0.08472200000000002,-76.88277800000000,48
18,Tungurahua,590600,8640,62,-1.241667000000000,-78.61972200000000,48
19,Zamora Chinchipe,120416,1505,29,-4.120000000000000,-78.80000000000000,48
01,Azuay,881394,15814,149,-2.897414000000000,-79.00448100000000,49
02,Bolívar,209933,4962,62,-1.605556000000000,-79.00305600000000,49
04,Carchi,186869,6333,11,0.8121800000000000,-77.71633000000000,49
03,Cañar,281396,3878,40,-2.733333000000000,-78.83333300000000,49
06,Chimborazo,524004,6222,61,-1.674347000000000,-78.64829400000001,49
05,Cotopaxi,488716,6722,84,-0.9333330000000000,-78.61666700000001,49
07,El Oro,715751,16412,220,-3.266667000000000,-79.96666700000000,49
08,Esmeraldas,591083,5065,56,1.050000000000000,-79.20000000000000,49
20,Galápagos,33042,594,2,-0.7999999999999999,-89.40000000000001,49
09,Guayas,4387434,46246,649,-2.183333000000000,-79.88333299999999,49
10,Imbabura,476257,11841,43,0.3626780000000000,-78.13066700000000,49
11,Loja,521154,10945,85,-3.983333000000000,-79.20000000000000,49
12,Los Ríos,921763,8521,80,-1.800000000000000,-79.53333300000000,49
13,Manabí,1562079,20396,319,-1.056181000000000,-80.45521700000000,49
14,Morona Santiago,196535,3585,157,-2.300000000000000,-78.11666700000001,49
15,Napo,133705,2744,91,-0.9890000000000000,-77.81590000000000,49
22,Orellana,161338,2028,52,-0.4666670000000000,-76.96666700000000,49
16,Pastaza,114202,1452,14,-1.066667000000000,-78.00111099999999,49
17,Pichincha,3228233,122404,1546,-0.2186110000000000,-78.50972200000000,49
24,Santa Elena,401178,1963,30,-2.226700000000000,-80.85830000000000,49
23,Sto. Domingo Tsáchilas,511151,6895,140,-0.2541670000000000,-79.17194400000000,49
21,Sucumbíos,230503,3554,95,0.08472200000000002,-76.88277800000000,49
18,Tungurahua,590600,8735,95,-1.241667000000000,-78.61972200000000,49
19,Zamora Chinchipe,120416,1532,27,-4.120000000000000,-78.80000000000000,49
01,Azuay,881394,15947,133,-2.897414000000000,-79.00448100000000,50
02,Bolívar,209933,5016,54,-1.605556000000000,-79.00305600000000,50
04,Carchi,186869,6339,6,0.8121800000000000,-77.71633000000000,50
03,Cañar,281396,3930,52,-2.733333000000000,-78.83333300000000,50
06,Chimborazo,524004,6272,50,-1.674347000000000,-78.64829400000001,50
05,Cotopaxi,488716,6803,81,-0.9333330000000000,-78.61666700000001,50
07,El Oro,715751,16672,260,-3.266667000000000,-79.96666700000000,50
08,Esmeraldas,591083,5145,80,1.050000000000000,-79.20000000000000,50
20,Galápagos,33042,598,4,-0.7999999999999999,-89.40000000000001,50
09,Guayas,4387434,47029,783,-2.183333000000000,-79.88333299999999,50
10,Imbabura,476257,11896,55,0.3626780000000000,-78.13066700000000,50
11,Loja,521154,11021,76,-3.983333000000000,-79.20000000000000,50
12,Los Ríos,921763,8606,85,-1.800000000000000,-79.53333300000000,50
13,Manabí,1562079,20724,328,-1.056181000000000,-80.45521700000000,50
14,Morona Santiago,196535,3627,42,-2.300000000000000,-78.11666700000001,50
15,Napo,133705,2815,71,-0.9890000000000000,-77.81590000000000,50
22,Orellana,161338,2058,30,-0.4666670000000000,-76.96666700000000,50
16,Pastaza,114202,1465,13,-1.066667000000000,-78.00111099999999,50
17,Pichincha,3228233,123446,1042,-0.2186110000000000,-78.50972200000000,50
24,Santa Elena,401178,1982,19,-2.226700000000000,-80.85830000000000,50
23,Sto. Domingo Tsáchilas,511151,7012,117,-0.2541670000000000,-79.17194400000000,50
21,Sucumbíos,230503,3648,94,0.08472200000000002,-76.88277800000000,50
18,Tungurahua,590600,8805,70,-1.241667000000000,-78.61972200000000,50
19,Zamora Chinchipe,120416,1562,30,-4.120000000000000,-78.80000000000000,50
01,Azuay,881394,16051,104,-2.897414000000000,-79.00448100000000,51
02,Bolívar,209933,5063,47,-1.605556000000000,-79.00305600000000,51
04,Carchi,186869,6357,18,0.8121800000000000,-77.71633000000000,51
03,Cañar,281396,3987,57,-2.733333000000000,-78.83333300000000,51
06,Chimborazo,524004,6324,52,-1.674347000000000,-78.64829400000001,51
05,Cotopaxi,488716,6927,124,-0.9333330000000000,-78.61666700000001,51
07,El Oro,715751,16966,294,-3.266667000000000,-79.96666700000000,51
08,Esmeraldas,591083,5245,100,1.050000000000000,-79.20000000000000,51
20,Galápagos,33042,602,4,-0.7999999999999999,-89.40000000000001,51
09,Guayas,4387434,48727,1698,-2.183333000000000,-79.88333299999999,51
10,Imbabura,476257,11976,80,0.3626780000000000,-78.13066700000000,51
11,Loja,521154,11136,115,-3.983333000000000,-79.20000000000000,51
12,Los Ríos,921763,8719,113,-1.800000000000000,-79.53333300000000,51
13,Manabí,1562079,21311,587,-1.056181000000000,-80.45521700000000,51
14,Morona Santiago,196535,3686,59,-2.300000000000000,-78.11666700000001,51
15,Napo,133705,2868,53,-0.9890000000000000,-77.81590000000000,51
22,Orellana,161338,2085,27,-0.4666670000000000,-76.96666700000000,51
16,Pastaza,114202,1486,21,-1.066667000000000,-78.00111099999999,51
17,Pichincha,3228233,124846,1400,-0.2186110000000000,-78.50972200000000,51
24,Santa Elena,401178,2009,27,-2.226700000000000,-80.85830000000000,51
23,Sto. Domingo Tsáchilas,511151,7098,86,-0.2541670000000000,-79.17194400000000,51
21,Sucumbíos,230503,3733,85,0.08472200000000002,-76.88277800000000,51
18,Tungurahua,590600,8937,132,-1.241667000000000,-78.61972200000000,51
19,Zamora Chinchipe,120416,1588,26,-4.120000000000000,-78.80000000000000,51
01,Azuay,881394,16235,184,-2.897414000000000,-79.00448100000000,52
02,Bolívar,209933,5173,110,-1.605556000000000,-79.00305600000000,52
04,Carchi,186869,6390,33,0.8121800000000000,-77.71633000000000,52
03,Cañar,281396,4212,225,-2.733333000000000,-78.83333300000000,52
06,Chimborazo,524004,6481,157,-1.674347000000000,-78.64829400000001,52
05,Cotopaxi,488716,7200,273,-0.9333330000000000,-78.61666700000001,52
07,El Oro,715751,17510,544,-3.266667000000000,-79.96666700000000,52
08,Esmeraldas,591083,5348,103,1.050000000000000,-79.20000000000000,52
20,Galápagos,33042,633,31,-0.7999999999999999,-89.40000000000001,52
09,Guayas,4387434,51701,2974,-2.183333000000000,-79.88333299999999,52
10,Imbabura,476257,12141,165,0.3626780000000000,-78.13066700000000,52
11,Loja,521154,11408,272,-3.983333000000000,-79.20000000000000,52
12,Los Ríos,921763,8903,184,-1.800000000000000,-79.53333300000000,52
13,Manabí,1562079,22231,920,-1.056181000000000,-80.45521700000000,52
14,Morona Santiago,196535,3779,93,-2.300000000000000,-78.11666700000001,52
15,Napo,133705,2955,87,-0.9890000000000000,-77.81590000000000,52
22,Orellana,161338,2110,25,-0.4666670000000000,-76.96666700000000,52
16,Pastaza,114202,1524,38,-1.066667000000000,-78.00111099999999,52
17,Pichincha,3228233,127631,2785,-0.2186110000000000,-78.50972200000000,52
24,Santa Elena,401178,2059,50,-2.226700000000000,-80.85830000000000,52
23,Sto. Domingo Tsáchilas,511151,7363,265,-0.2541670000000000,-79.17194400000000,52
21,Sucumbíos,230503,3826,93,0.08472200000000002,-76.88277800000000,52
18,Tungurahua,590600,9315,378,-1.241667000000000,-78.61972200000000,52
19,Zamora Chinchipe,120416,1612,24,-4.120000000000000,-78.80000000000000,52
