inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,total,nuevas,lat,lng,semana
11,Loja,521154,1101,Loja,274112,,1,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,19,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,0,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,4,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,0,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,13,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,0,-3.983333000000000,-79.20000000000000,1
11,Loja,521154,1101,Loja,274112,,0,-3.983333000000000,-79.20000000000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,1,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,91,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,6,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,1,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,3,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,2,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,1,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,31,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,0,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,3,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,20,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,8,-1.800000000000000,-79.53333300000000,1
12,Los Ríos,921763,1201,Babahoyo,175281,,8,-1.800000000000000,-79.53333300000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,14,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,47,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,8,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,4,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,12,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,1,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,25,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,3,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,75,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,13,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,7,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,6,-1.056181000000000,-80.45521700000000,1
13,Manabí,1562079,1301,Portoviejo,321800,,5,-1.056181000000000,-80.45521700000000,1
