muestras,muestras_pcr,positivas_total,positivas_probables,muestras_pcr_nuevas,pruebas_rezagadas,muertes_confirmadas,muertes_probables,muertes,muertes_nuevas,positivas,positivas_pcr,positivas_pcr_nuevas,positivas_pcr_mujer,positivas_pcr_hombre,positivas_pcr_hombre_edades_meses,positivas_pcr_hombre_edades_0a4,positivas_pcr_hombre_edades_5a9,positivas_pcr_hombre_edades_10a14,positivas_pcr_hombre_edades_15a19,positivas_pcr_hombre_edades_20a49,positivas_pcr_hombre_edades_50a64,positivas_pcr_hombre_edades_65an,positivas_pcr_mujer_edades_meses,positivas_pcr_mujer_edades_0a4,positivas_pcr_mujer_edades_5a9,positivas_pcr_mujer_edades_10a14,positivas_pcr_mujer_edades_15a19,positivas_pcr_mujer_edades_20a49,positivas_pcr_mujer_edades_50a64,positivas_pcr_mujer_edades_65an,positivas_rapidas,negativas,negativas_pcr,negativas_pcr_nuevas,negativas_rapidas,hospitalizadas_altas,hospitalizadas_estables,hospitalizadas_pronostico_reservadas,msp_hospitalizacion_camas_porcentaje_ocupadas,msp_hospitalizacion_lista_espera,msp_hospitalizacion_camas_asignadas,msp_hospitalizacion_camas_ocupadas,msp_cuidado_intermedio_camas_porcentaje_ocupadas,msp_cuidado_intermedio_lista_espera,msp_cuidado_intermedio_camas_asignadas,msp_cuidado_intermedio_camas_ocupadas,msp_uci_camas_porcentaje_ocupadas,msp_uci_lista_espera,msp_uci_camas_asignadas,msp_uci_camas_ocupadas,rpis_hospitalizacion_camas_porcentaje_ocupadas,rpis_hospitalizacion_lista_espera,rpis_hospitalizacion_camas_asignadas,rpis_hospitalizacion_camas_ocupadas,rpis_cuidado_intermedio_camas_porcentaje_ocupadas,rpis_cuidado_intermedio_lista_espera,rpis_cuidado_intermedio_camas_asignadas,rpis_cuidado_intermedio_camas_ocupadas,rpis_uci_camas_porcentaje_ocupadas,rpis_uci_lista_espera,rpis_uci_camas_asignadas,rpis_uci_camas_ocupadas,rpc_hospitalizacion_camas_porcentaje_ocupadas,rpc_hospitalizacion_lista_espera,rpc_hospitalizacion_camas_asignadas,rpc_hospitalizacion_camas_ocupadas,rpc_cuidado_intermedio_camas_porcentaje_ocupadas,rpc_cuidado_intermedio_lista_espera,rpc_cuidado_intermedio_camas_asignadas,rpc_cuidado_intermedio_camas_ocupadas,rpc_uci_camas_porcentaje_ocupadas,rpc_uci_lista_espera,rpc_uci_camas_asignadas,rpc_uci_camas_ocupadas,created_at
1709889,1689317,577157,89455,851,89455,22227,9417,31644,10,496658,487702,104,237743,249959,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1123776,1112160,612,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/08/2021
1714424,1693852,578254,89165,4535,89165,22272,9422,31694,50,498045,489089,1387,238407,250682,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1127214,1115598,3438,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/08/2021
1716380,1695808,578808,89311,1956,89311,22297,9424,31721,27,498453,489497,408,238609,250888,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1128616,1117000,1402,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/08/2021
1720110,1699538,579558,89202,3730,89202,22327,9427,31754,33,499312,490356,859,239073,251283,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1131596,1119980,2980,11616,48969,650,427,36,6,1341,486,32,3,113,36,78,35,324,252,43,0,819,354,66,19,29,19,84,46,268,224,41,1,454,184,50,0,16,8,55,4,177,98,05/08/2021
1724103,1703531,580511,89326,3993,89326,22348,9426,31774,20,500141,491185,829,239489,251696,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1134636,1123020,3040,11616,48969,650,427,33,7,1329,444,35,3,114,40,77,37,323,250,47,0,819,385,66,18,29,19,81,36,268,218,35,1,493,173,44,0,16,7,52,4,178,92,06/08/2021
1728305,1707733,581379,89548,4202,89548,22362,9426,31788,14,500787,491831,646,239829,252002,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1137970,1126354,3334,11616,48969,650,427,33,12,1295,428,33,3,121,40,76,32,326,247,46,5,805,369,69,8,29,20,79,29,268,213,32,0,444,144,65,0,20,13,52,3,174,91,07/08/2021
1730358,1709786,581761,89577,2053,89577,22365,9430,31795,7,501140,492184,353,240024,252160,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1139641,1128025,1671,11616,48969,650,427,33,5,1304,434,33,1,121,40,73,34,325,236,42,4,819,348,69,9,29,20,78,27,268,210,35,0,483,168,60,0,15,9,47,3,179,85,08/08/2021
1731212,1710640,581906,89641,854,89641,22385,9431,31816,21,501221,492265,81,240067,252198,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1140350,1128734,709,11616,48969,650,427,32,5,1317,417,29,4,121,35,76,25,325,246,43,13,813,353,68,13,28,19,80,33,268,214,32,0,476,151,38,0,21,8,45,3,165,75,09/08/2021
1732022,1711450,582091,89728,810,89728,22388,9431,31819,3,501319,492363,98,240113,252250,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1140975,1129359,625,11616,48969,650,427,29,9,1323,380,30,1,121,36,76,31,327,249,44,13,797,350,68,4,28,19,79,31,268,213,32,0,476,151,44,0,16,7,44,3,169,74,10/08/2021
1735502,1714930,583188,90040,3480,90040,22406,9431,31837,18,502104,493148,785,240467,252681,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1143358,1131742,2383,11616,48969,650,427,29,6,1314,380,30,1,121,36,75,31,326,243,43,13,756,325,68,8,31,21,80,27,268,215,32,0,476,150,38,0,16,6,43,3,169,72,11/08/2021
1739636,1719064,584318,90551,4134,90551,22436,9434,31870,33,502723,493767,619,240803,252964,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1146362,1134746,3004,11616,48969,650,427,30,4,1298,389,27,1,121,33,73,23,326,239,46,3,796,364,55,6,29,16,80,15,265,212,32,0,485,154,31,0,16,5,44,3,170,74,12/08/2021
1743951,1723379,585346,90998,4315,90998,22484,9441,31925,55,503304,494348,581,241077,253271,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1149649,1138033,3287,11616,48969,650,427,30,5,1300,384,23,1,121,28,73,25,324,238,43,2,759,330,47,7,32,15,81,12,249,201,32,0,499,162,35,0,17,6,40,3,175,70,13/08/2021
1746770,1726198,585912,91093,2819,91093,22503,9451,31954,29,503775,494819,471,241308,253511,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1151902,1140286,2253,11616,48969,650,427,29,5,1322,378,23,1,121,28,73,20,323,235,45,2,773,347,59,5,29,17,81,20,257,208,32,0,495,157,20,0,15,3,39,3,178,69,14/08/2021
1748234,1727662,586248,91183,1464,91183,22519,9454,31973,19,504021,495065,246,241421,253594,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1153030,1141414,1128,11616,48969,650,427,28,5,1312,371,21,1,121,26,72,17,323,232,47,2,783,368,59,8,29,17,81,15,257,207,32,0,446,143,25,0,12,3,38,3,178,67,15/08/2021
1749455,1728883,586377,91222,1221,91222,22531,9454,31985,12,504111,495155,90,241483,253672,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1154122,1142506,1092,11616,48969,650,427,28,7,1308,363,22,2,121,27,67,8,302,201,46,2,796,363,55,7,29,16,79,12,265,209,31,0,475,146,31,0,16,5,37,3,166,61,16/08/2021
1752313,1731741,587138,91393,2858,91393,22549,9458,32007,22,504701,495745,590,241784,253961,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1156219,1144603,2097,11616,48969,650,427,27,8,1259,340,28,4,121,34,66,24,326,216,39,1,767,302,63,6,24,15,79,11,254,201,29,0,478,139,29,0,17,5,38,3,171,65,17/08/2021
1756854,1736282,588013,91371,4541,91371,22572,9464,32036,29,505598,496642,897,242240,254402,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1159885,1148269,3666,11616,48969,650,427,26,3,1297,334,25,2,121,30,64,11,312,201,39,1,767,302,63,6,24,15,79,11,254,201,29,0,478,139,29,0,17,5,38,3,171,65,18/08/2021
1759810,1739238,588626,91546,2956,91546,22579,9469,32048,12,506036,497080,438,242465,254615,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1162228,1150612,2343,11616,48969,650,427,25,4,1305,332,25,2,117,29,63,6,314,198,42,6,727,307,55,3,29,16,82,13,226,186,28,0,497,140,29,0,17,5,39,3,184,71,19/08/2021
1764257,1743685,589716,91821,4447,91821,22594,9473,32067,19,506851,497895,815,242900,254995,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1165585,1153969,3357,11616,48969,650,427,24,1,1308,318,28,2,117,33,62,2,314,194,33,5,616,201,47,0,32,15,79,10,229,180,27,0,488,131,20,0,15,3,37,3,180,66,20/08/2021
1768388,1747816,590571,92035,4131,92035,22610,9475,32085,18,507492,498536,641,243272,255342,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1168861,1157245,3276,11616,48969,650,427,23,3,1307,298,29,1,117,34,61,4,315,193,31,3,655,204,48,3,31,15,79,14,234,186,29,0,470,135,18,0,17,3,38,3,173,65,21/08/2021
1768930,1748358,590805,92127,542,92127,22611,9476,32087,2,507634,498678,142,243306,255372,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1169169,1157553,308,11616,48969,650,427,22,3,1282,281,26,2,117,30,60,1,314,187,31,2,655,201,48,2,31,15,79,14,234,184,30,0,426,128,17,0,12,2,31,3,167,52,22/08/2021
1769752,1749180,590953,92226,822,92226,22614,9478,32092,5,507683,498727,49,243333,255395,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1169843,1158227,674,11616,48969,650,427,19,3,1308,251,23,2,111,26,61,1,305,185,40,5,612,243,55,0,29,16,71,10,218,155,26,0,458,120,18,0,17,3,34,3,160,54,23/08/2021
1772583,1752011,591594,92399,2831,92399,22625,9479,32104,12,508151,499195,468,243566,255630,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1172033,1160417,2190,11616,48969,650,427,20,0,1245,244,23,1,115,26,54,1,296,160,36,5,639,231,54,1,28,15,70,11,201,141,25,0,452,113,19,0,16,3,34,3,154,52,24/08/2021
1775739,1755167,592288,92658,3156,92658,22653,9481,32134,30,508586,499630,435,243802,255826,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1174495,1162879,2462,11616,48969,650,427,21,2,1258,258,28,1,120,34,49,1,298,147,35,5,594,207,56,2,32,18,66,10,201,133,25,0,472,116,22,0,23,5,29,3,173,50,25/08/2021
1779575,1759003,593080,92997,3836,92997,22685,9481,32166,32,509039,500083,453,244055,256029,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1177539,1165923,3044,11616,48969,650,427,21,2,1199,251,21,1,115,24,50,1,292,147,34,4,615,211,58,0,31,18,73,16,222,161,24,0,458,111,29,0,24,7,26,3,166,43,26/08/2021
1782307,1761735,593698,93254,2732,93254,22717,9490,32207,41,509400,500444,361,244243,256201,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1179653,1168037,2114,11616,48969,650,427,20,2,1193,236,19,1,115,22,48,1,292,141,35,3,523,184,69,5,29,20,63,7,216,136,25,0,470,118,19,0,16,3,29,3,163,47,27/08/2021
1785451,1764879,594414,93365,3144,93365,22730,9493,32223,16,510005,501049,605,244556,256493,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1182081,1170465,2428,11616,48969,650,427,19,0,1183,225,17,1,115,19,50,1,282,141,31,3,533,164,66,1,29,19,62,5,216,134,28,0,414,114,19,0,16,3,32,3,165,52,28/08/2021
1786115,1765543,594535,93395,664,93395,22738,9494,32232,9,510096,501140,91,244596,256544,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1182624,1171008,543,11616,48969,650,427,17,2,1184,207,17,1,113,19,48,1,278,133,36,3,533,193,66,2,29,19,62,6,216,134,24,0,456,109,19,0,16,3,29,3,152,44,29/08/2021
1786781,1766209,594613,93412,666,93412,22750,9494,32244,12,510157,501201,61,244632,256569,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1183212,1171596,588,11616,48969,650,427,17,0,1184,202,19,1,115,22,48,1,282,135,29,2,533,157,66,2,29,19,62,4,216,133,23,0,444,100,19,0,16,3,29,3,152,44,30/08/2021
1789957,1769385,595386,93643,3176,93643,22765,9494,32259,15,510699,501743,542,244911,256832,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1185615,1173999,2403,11616,48969,650,427,16,0,1173,192,17,1,115,20,48,1,278,133,33,3,560,185,66,1,29,19,63,5,217,137,23,0,428,100,20,0,15,3,29,3,147,43,31/08/2021
1793271,1772699,595830,93684,3314,93684,22797,9499,32296,37,511102,502146,403,245121,257025,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1188485,1176869,2870,11616,48969,650,427,17,0,1173,199,13,1,115,15,45,1,274,123,40,2,530,214,62,1,29,18,61,4,191,116,24,0,459,110,13,0,16,2,30,3,149,44,01/09/2021
1797507,1776935,596456,93355,4236,93355,22803,9502,32305,9,512057,503101,955,245600,257501,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1192095,1180479,3610,11616,48969,650,427,19,3,1308,251,23,2,111,26,61,1,305,185,40,5,612,243,55,0,29,16,71,10,218,155,26,0,458,120,18,0,17,3,34,3,160,54,02/09/2021
1800689,1780117,596934,93420,3182,93420,22829,9505,32334,29,512470,503514,413,245803,257711,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1194799,1183183,2704,11616,48969,650,427,18,0,1110,198,17,1,115,19,43,1,273,117,37,4,538,200,52,0,29,15,64,15,200,128,25,0,399,101,25,0,8,2,25,3,157,39,03/09/2021
1803478,1782906,597494,93727,2789,93727,22844,9507,32351,17,512723,503767,253,245941,257826,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1197028,1185412,2229,11616,48969,650,427,16,3,992,154,15,1,115,17,47,1,249,117,31,0,515,160,61,0,28,17,61,5,204,125,27,2,475,127,38,0,16,6,23,3,148,34,04/09/2021
1804248,1783676,597611,93779,770,93779,22845,9507,32352,1,512788,503832,65,245968,257864,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1197681,1186065,653,11616,48969,650,427,16,3,992,154,15,1,115,17,47,1,249,117,31,0,515,160,61,0,28,17,61,5,204,125,27,2,475,127,38,0,16,6,23,3,148,34,05/09/2021
1804857,1784285,597796,93913,609,93913,22846,9507,32353,1,512839,503883,51,245996,257887,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1198105,1186489,424,11616,48969,650,427,16,3,992,154,15,1,115,17,47,1,249,117,31,0,515,160,61,0,28,17,61,5,204,125,27,2,475,127,38,0,16,6,23,3,148,34,06/09/2021
1807435,1786863,598206,93949,2578,93949,22857,9508,32365,12,513213,504257,374,246189,258068,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1200273,1188657,2168,11616,48969,650,427,13,0,934,125,15,1,105,16,53,0,217,114,31,11,508,156,69,0,29,20,68,3,193,132,46,0,554,255,57,13,23,13,53,37,196,104,07/09/2021
1811711,1791139,598571,93790,4276,93790,22881,9510,32391,26,513737,504781,524,246449,258332,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1204184,1192568,3911,11616,48969,650,427,14,0,894,127,17,1,107,18,54,0,217,118,20,2,366,73,36,0,14,5,59,5,154,91,20,0,444,90,20,0,15,3,20,3,147,29,08/09/2021
1813546,1792974,598907,93980,1835,93980,22896,9510,32406,15,513883,504927,146,246527,258400,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1205683,1194067,1499,11616,48969,650,427,15,0,881,133,19,1,107,20,52,1,218,114,28,3,351,99,36,0,14,5,58,4,154,89,19,0,454,85,20,0,15,3,20,3,142,28,09/09/2021
1815892,1795320,599337,94262,2346,94262,22915,9511,32426,20,514031,505075,148,246611,258464,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1207599,1195983,1916,11616,48969,650,427,14,0,875,126,18,1,107,19,49,1,211,103,28,3,351,99,36,0,14,5,55,4,154,85,19,0,443,85,13,0,15,2,17,3,137,23,10/09/2021
1816162,1795590,599607,94345,270,94345,22932,9512,32444,18,514218,505262,187,246696,258566,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1207599,1195983,0,11616,48969,650,427,14,0,869,121,21,1,107,23,50,1,210,104,29,3,351,102,36,0,14,5,53,2,154,82,20,0,442,87,13,0,15,2,18,3,137,25,11/09/2021
1818584,1798012,599645,94367,2422,94367,22936,9512,32448,4,514234,505278,16,246708,258570,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1209983,1198367,2384,11616,48969,650,427,12,0,872,103,24,1,107,26,46,1,210,97,27,0,355,97,31,0,13,4,50,3,154,77,19,0,437,84,13,0,15,2,18,3,139,25,12/09/2021
1819559,1798987,599904,94609,975,94609,22937,9512,32449,1,514251,505295,17,246721,258574,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1210699,1199083,716,11616,48969,650,427,12,0,865,100,17,1,107,18,45,1,198,89,25,0,357,90,31,0,13,4,50,2,156,78,19,0,429,83,7,0,15,1,17,3,136,23,13/09/2021
1822391,1801819,600299,94671,2832,94671,22978,9513,32491,42,514584,505628,333,246890,258738,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1213136,1201520,2437,11616,48969,650,427,12,0,806,97,14,1,95,13,48,1,195,93,21,0,364,76,23,0,13,3,45,1,156,70,19,0,437,82,7,0,15,1,17,3,139,24,14/09/2021
1825462,1804890,600718,94858,3071,94858,23038,9521,32559,68,514816,505860,232,247017,258843,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1215788,1204172,2652,11616,48969,650,427,11,0,788,90,16,1,95,15,45,1,195,87,28,0,416,115,31,5,13,4,48,1,172,82,18,0,451,79,7,0,14,1,19,3,145,27,15/09/2021
1827980,1807408,601044,94959,2518,94959,23045,9537,32582,23,515041,506085,225,247126,258959,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1217980,1206364,2192,11616,48969,650,427,12,0,758,93,15,1,95,14,44,1,190,83,28,2,404,113,50,1,8,4,48,2,152,73,17,0,456,79,6,0,16,1,17,3,149,25,16/09/2021
1830282,1809710,601576,95037,2302,95037,23089,9545,32634,52,515495,506539,454,247346,258193,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1219750,1208134,1770,11616,48969,650,427,12,0,780,97,15,1,95,14,40,1,179,71,28,0,415,118,31,1,13,4,47,3,142,67,19,0,432,81,6,0,16,1,25,3,146,36,17/09/2021
1832703,1812131,602274,95300,2421,95300,23108,9547,32655,21,515930,506974,435,247568,259406,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1221473,1209857,1723,11616,48969,650,427,13,0,780,101,15,1,95,14,43,1,185,79,27,1,424,114,31,2,13,4,46,3,156,72,17,0,441,77,11,0,18,2,17,3,141,24,18/09/2021
1832741,1812169,602312,95309,38,95309,23114,9547,32661,6,515959,507003,29,247582,259421,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1221473,1209857,0,11616,48969,650,427,12,0,747,88,14,1,95,13,42,1,185,77,27,1,424,114,31,2,13,4,46,3,156,72,17,0,441,77,11,0,18,2,17,3,141,24,19/09/2021
1833712,1813140,602336,95316,971,95316,23118,9548,32666,5,515976,507020,17,247593,259427,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1222420,1210804,947,11616,48969,650,427,11,0,743,81,11,1,95,10,44,1,185,82,25,0,424,105,31,1,13,4,46,2,141,65,16,0,412,67,11,0,19,2,17,3,132,22,20/09/2021
1836691,1816119,602775,95344,2979,95344,23137,9553,32690,24,516387,507431,411,247799,259632,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1224960,1213344,2540,11616,48969,650,427,11,0,739,78,11,1,95,10,41,1,189,77,24,0,421,101,23,1,13,3,45,2,139,63,16,0,403,66,10,0,20,2,17,3,126,22,21/09/2021
1838649,1818077,603074,95486,1958,95486,23151,9554,32705,15,516544,507588,157,247886,259702,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1226619,1215003,1659,11616,48969,650,427,11,0,712,77,11,1,93,10,41,1,184,75,23,2,412,96,31,0,13,4,50,3,142,71,16,0,432,70,8,0,13,1,18,3,136,25,22/09/2021
1842234,1821662,603810,95952,3585,95952,23162,9558,32720,15,516814,507858,270,248019,259839,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1229468,1217852,2849,11616,48969,650,427,11,0,701,74,10,1,93,9,40,1,184,74,20,13,388,79,31,0,13,4,43,3,129,55,16,0,448,71,6,0,16,1,16,3,146,24,23/09/2021
1845998,1825426,604356,96284,3764,96284,23171,9561,32732,12,517028,508072,214,248132,259940,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1232686,1221070,3218,11616,48969,650,427,11,0,694,79,13,1,93,12,40,1,179,71,27,4,388,106,31,0,13,4,42,3,124,52,16,0,443,72,7,0,14,1,15,3,142,22,24/09/2021
1850035,1829463,605010,96507,4037,96507,23181,9563,32744,12,517459,508503,431,248325,260178,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1236069,1224453,3383,11616,48969,650,427,11,0,687,73,15,1,86,13,35,1,167,59,30,5,415,124,40,2,10,4,44,2,122,54,16,0,422,69,7,0,16,1,17,3,139,24,25/09/2021
1850798,1830226,605291,96636,763,96636,23184,9563,32747,3,517611,508655,152,248403,260252,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1236551,1224935,482,11616,48969,650,427,13,0,686,86,9,1,86,8,38,1,165,62,25,3,364,92,20,0,10,2,45,3,114,51,16,0,432,71,8,0,12,1,18,3,136,24,26/09/2021
1851885,1831313,605505,96780,1087,96780,23184,9563,32747,0,517681,508725,70,248444,260281,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1237424,1225808,873,11616,48969,650,427,13,0,686,86,9,1,86,8,38,1,165,62,25,3,364,92,20,0,10,2,45,3,114,51,16,0,432,71,8,0,12,1,18,3,136,24,27/09/2021
1856861,1836289,606294,97056,4976,97056,23193,9569,32762,15,518194,509238,513,248693,260545,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1241611,1229995,4187,11616,48969,650,427,10,0,684,67,9,1,86,8,39,1,161,62,23,3,370,84,20,0,10,2,46,0,118,54,16,0,403,63,6,0,16,1,17,3,128,22,28/09/2021
1861755,1841183,606975,97362,4894,97362,23198,9569,32767,5,518569,509613,375,248896,260717,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1245824,1234208,4213,11616,48969,650,427,10,0,672,68,10,1,86,9,42,1,156,65,25,2,373,94,20,0,10,2,47,0,116,54,14,0,428,61,6,0,16,1,17,3,138,24,29/09/2021
1866451,1845879,607658,97481,4696,97481,23212,9572,32784,17,519133,510177,564,249197,260980,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1249837,1238221,4013,11616,48969,650,427,9,0,675,63,10,1,86,9,44,1,149,65,21,2,362,77,40,0,10,4,46,0,115,53,14,0,435,62,6,0,16,1,16,3,146,24,30/09/2021
1870789,1850217,608517,97898,4338,97898,23218,9573,32791,7,519575,510619,442,249421,261198,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1253316,1241700,3479,11616,48969,650,427,9,0,641,58,9,1,86,8,39,1,146,57,22,2,335,73,40,2,10,4,43,3,116,50,14,0,427,60,6,0,16,1,16,3,144,20,01/10/2021
1874511,1853939,608952,98027,3722,98027,23228,9573,32801,10,519881,510925,306,249599,261326,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1256603,1244987,3287,11616,48969,650,427,9,0,629,58,7,1,86,6,40,1,146,58,23,0,335,77,40,0,10,4,41,0,116,47,15,0,416,63,0,0,18,0,13,0,134,17,02/10/2021
1875371,1854799,609011,98057,860,98057,23232,9573,32805,4,519910,510954,29,249611,261343,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1257404,1245788,801,11616,48969,650,427,11,1,583,67,8,1,86,7,36,1,136,49,24,2,335,82,40,1,10,4,47,2,116,54,17,0,356,62,0,0,12,0,13,0,130,17,03/10/2021
1876555,1855983,609151,98084,1184,98084,23233,9573,32806,1,520023,511067,113,249676,261391,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1258448,1246832,1044,11616,48969,650,427,10,0,579,59,9,1,86,8,31,1,136,42,25,3,332,82,33,1,9,3,50,1,113,56,17,0,337,56,0,0,14,0,12,0,124,15,04/10/2021
1880052,1859480,609736,98419,3497,98419,23246,9573,32819,13,520273,511317,250,249810,261507,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1261360,1249744,2912,11616,48969,650,427,10,0,585,56,7,1,86,6,32,1,136,43,21,3,332,70,30,1,10,3,48,2,96,46,17,0,337,57,0,0,14,0,12,0,124,15,05/10/2021
