zona,region,inec_provincia_id,provincia,poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,lat,lng,created_at
7,amazonia,19,Zamora Chinchipe,120416,154004,85359,64393,2210,2042,-4.120000000000000,-78.80000000000000,26/11/2021
2,amazonia,16,Pastaza,114202,132020,69749,54842,5160,2269,-1.066667000000000,-78.00111099999999,26/11/2021
5,insular,20,Galápagos,33042,59106,29461,27847,0,1798,-0.8000000000000000,-89.40000000000001,26/11/2021
8,costa,09,Guayas,4387434,5839452,3146733,2546563,89835,56321,-2.183333000000000,-79.88333299999999,27/11/2021
9,sierra,17,Pichincha,3228233,5316225,2724077,2431337,53928,106883,-0.2186110000000000,-78.50972200000000,27/11/2021
4,costa,13,Manabí,1562079,2311966,1243734,1001115,46681,20436,-1.056181000000000,-80.45521700000000,27/11/2021
6,sierra,01,Azuay,881394,1332997,693280,592992,15002,31723,-2.897414000000000,-79.00448100000000,27/11/2021
5,costa,12,Los Ríos,921763,1106092,611707,462811,24667,6907,-1.800000000000000,-79.53333300000000,27/11/2021
7,costa,07,El Oro,715751,1109782,584284,495338,12936,17224,-3.266667000000000,-79.96666700000000,27/11/2021
3,sierra,18,Tungurahua,590600,874338,462432,371403,26565,13938,-1.241667000000000,-78.61972200000000,27/11/2021
7,sierra,11,Loja,521154,814065,421812,366577,4027,21649,-3.983333000000000,-79.20000000000000,27/11/2021
1,costa,08,Esmeraldas,591083,768201,417742,318514,25942,6003,1.050000000000000,-79.20000000000000,27/11/2021
3,sierra,06,Chimborazo,524004,705533,383233,293032,12251,17017,-1.674347000000000,-78.64829400000001,27/11/2021
3,sierra,05,Cotopaxi,488716,703186,378074,289206,24689,11217,-0.9333330000000000,-78.61666700000001,27/11/2021
1,sierra,10,Imbabura,476257,734329,377674,329276,12692,14687,0.3626780000000000,-78.13066700000000,27/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,645607,346365,266212,26752,6278,-0.2541670000000000,-79.17194400000000,27/11/2021
5,costa,24,Santa Elena,401178,498029,278750,204992,7260,7027,-2.226700000000000,-80.85830000000000,27/11/2021
6,sierra,03,Cañar,281396,352458,183464,154467,7918,6609,-2.733333000000000,-78.83333300000000,27/11/2021
1,sierra,04,Carchi,186869,312514,171878,129037,6112,5487,0.8121800000000000,-77.71633000000000,27/11/2021
3,sierra,02,Bolívar,209933,289770,160541,118358,6417,4454,-1.605556000000000,-79.00305600000000,27/11/2021
2,amazonia,21,Sucumbíos,230503,289851,157312,121172,7512,3855,0.08472200000000001,-76.88277800000000,27/11/2021
2,amazonia,22,Orellana,161338,219727,121992,92094,4140,1501,-0.4666670000000000,-76.96666700000000,27/11/2021
2,amazonia,15,Napo,133705,191808,105274,81141,3182,2211,-0.9890000000000000,-77.81590000000000,27/11/2021
6,amazonia,14,Morona Santiago,196535,196637,102601,80862,9049,4125,-2.300000000000000,-78.11666700000001,27/11/2021
7,amazonia,19,Zamora Chinchipe,120416,154042,85360,64430,2210,2042,-4.120000000000000,-78.80000000000000,27/11/2021
2,amazonia,16,Pastaza,114202,132259,69810,54988,5170,2291,-1.066667000000000,-78.00111099999999,27/11/2021
5,insular,20,Galápagos,33042,59126,29480,27848,0,1798,-0.8000000000000000,-89.40000000000001,27/11/2021
8,costa,09,Guayas,4387434,5842553,3148002,2547848,89844,56859,-2.183333000000000,-79.88333299999999,28/11/2021
9,sierra,17,Pichincha,3228233,5320001,2724529,2432690,53941,108841,-0.2186110000000000,-78.50972200000000,28/11/2021
4,costa,13,Manabí,1562079,2312401,1243880,1001322,46682,20517,-1.056181000000000,-80.45521700000000,28/11/2021
6,sierra,01,Azuay,881394,1334223,694088,593169,15009,31957,-2.897414000000000,-79.00448100000000,28/11/2021
5,costa,12,Los Ríos,921763,1109226,613775,463653,24669,7129,-1.800000000000000,-79.53333300000000,28/11/2021
7,costa,07,El Oro,715751,1109868,584294,495355,12942,17277,-3.266667000000000,-79.96666700000000,28/11/2021
3,sierra,18,Tungurahua,590600,875171,462506,371979,26575,14111,-1.241667000000000,-78.61972200000000,28/11/2021
7,sierra,11,Loja,521154,814779,421932,366843,4039,21965,-3.983333000000000,-79.20000000000000,28/11/2021
1,costa,08,Esmeraldas,591083,768393,417782,318563,25944,6104,1.050000000000000,-79.20000000000000,28/11/2021
3,sierra,06,Chimborazo,524004,707355,384266,293720,12258,17111,-1.674347000000000,-78.64829400000001,28/11/2021
3,sierra,05,Cotopaxi,488716,703238,378088,289227,24691,11232,-0.9333330000000000,-78.61666700000001,28/11/2021
1,sierra,10,Imbabura,476257,734458,377709,329324,12700,14725,0.3626780000000000,-78.13066700000000,28/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,647209,346741,267287,26802,6379,-0.2541670000000000,-79.17194400000000,28/11/2021
5,costa,24,Santa Elena,401178,499466,279339,205456,7324,7347,-2.226700000000000,-80.85830000000000,28/11/2021
6,sierra,03,Cañar,281396,352928,183634,154569,7945,6780,-2.733333000000000,-78.83333300000000,28/11/2021
1,sierra,04,Carchi,186869,312514,171878,129037,6112,5487,0.8121800000000000,-77.71633000000000,28/11/2021
3,sierra,02,Bolívar,209933,290120,160646,118549,6422,4503,-1.605556000000000,-79.00305600000000,28/11/2021
2,amazonia,21,Sucumbíos,230503,290618,157540,121582,7552,3944,0.08472200000000001,-76.88277800000000,28/11/2021
2,amazonia,22,Orellana,161338,220151,122107,92312,4173,1559,-0.4666670000000000,-76.96666700000000,28/11/2021
2,amazonia,15,Napo,133705,192601,105444,81695,3199,2263,-0.9890000000000000,-77.81590000000000,28/11/2021
6,amazonia,14,Morona Santiago,196535,196951,102748,80925,9072,4206,-2.300000000000000,-78.11666700000001,28/11/2021
7,amazonia,19,Zamora Chinchipe,120416,154093,85383,64444,2210,2056,-4.120000000000000,-78.80000000000000,28/11/2021
2,amazonia,16,Pastaza,114202,132421,69841,55105,5171,2304,-1.066667000000000,-78.00111099999999,28/11/2021
5,insular,20,Galápagos,33042,59126,29480,27848,0,1798,-0.8000000000000000,-89.40000000000001,28/11/2021
8,costa,09,Guayas,4387434,5869118,3157855,2560535,89878,60850,-2.183333000000000,-79.88333299999999,29/11/2021
9,sierra,17,Pichincha,3228233,5339229,2727293,2443333,54027,114576,-0.2186110000000000,-78.50972200000000,29/11/2021
4,costa,13,Manabí,1562079,2322353,1246522,1006805,46824,22202,-1.056181000000000,-80.45521700000000,29/11/2021
6,sierra,01,Azuay,881394,1339851,696338,595198,15076,33239,-2.897414000000000,-79.00448100000000,29/11/2021
5,costa,12,Los Ríos,921763,1115278,616831,465932,24704,7811,-1.800000000000000,-79.53333300000000,29/11/2021
7,costa,07,El Oro,715751,1114650,585263,498238,12976,18173,-3.266667000000000,-79.96666700000000,29/11/2021
3,sierra,18,Tungurahua,590600,879514,463135,374949,26638,14792,-1.241667000000000,-78.61972200000000,29/11/2021
7,sierra,11,Loja,521154,819712,422504,370090,4064,23054,-3.983333000000000,-79.20000000000000,29/11/2021
1,costa,08,Esmeraldas,591083,772453,418715,320970,26095,6673,1.050000000000000,-79.20000000000000,29/11/2021
3,sierra,06,Chimborazo,524004,710681,384895,295620,12286,17880,-1.674347000000000,-78.64829400000001,29/11/2021
3,sierra,05,Cotopaxi,488716,708169,378791,292023,24807,12548,-0.9333330000000000,-78.61666700000001,29/11/2021
1,sierra,10,Imbabura,476257,736999,378144,330429,12765,15661,0.3626780000000000,-78.13066700000000,29/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,652171,348347,270284,26830,6710,-0.2541670000000000,-79.17194400000000,29/11/2021
5,costa,24,Santa Elena,401178,501215,280124,206043,7380,7668,-2.226700000000000,-80.85830000000000,29/11/2021
6,sierra,03,Cañar,281396,354108,184137,154832,7947,7192,-2.733333000000000,-78.83333300000000,29/11/2021
1,sierra,04,Carchi,186869,313728,172020,129464,6158,6086,0.8121800000000000,-77.71633000000000,29/11/2021
3,sierra,02,Bolívar,209933,291937,161212,119448,6442,4835,-1.605556000000000,-79.00305600000000,29/11/2021
2,amazonia,21,Sucumbíos,230503,291801,158039,122147,7614,4001,0.08472200000000001,-76.88277800000000,29/11/2021
2,amazonia,22,Orellana,161338,221328,122529,92942,4242,1615,-0.4666670000000000,-76.96666700000000,29/11/2021
2,amazonia,15,Napo,133705,193702,105782,82326,3215,2379,-0.9890000000000000,-77.81590000000000,29/11/2021
6,amazonia,14,Morona Santiago,196535,197976,102960,81397,9137,4482,-2.300000000000000,-78.11666700000001,29/11/2021
7,amazonia,19,Zamora Chinchipe,120416,155739,85767,65588,2241,2143,-4.120000000000000,-78.80000000000000,29/11/2021
2,amazonia,16,Pastaza,114202,132941,69971,55376,5203,2391,-1.066667000000000,-78.00111099999999,29/11/2021
5,insular,20,Galápagos,33042,59193,29492,27864,0,1837,-0.8000000000000000,-89.40000000000001,29/11/2021
8,costa,09,Guayas,4387434,5895650,3169133,2571438,89928,65151,-2.183333000000000,-79.88333299999999,30/11/2021
9,sierra,17,Pichincha,3228233,5356666,2729933,2452504,54116,120113,-0.2186110000000000,-78.50972200000000,30/11/2021
4,costa,13,Manabí,1562079,2331072,1249205,1011032,46926,23909,-1.056181000000000,-80.45521700000000,30/11/2021
6,sierra,01,Azuay,881394,1343867,697186,596810,15154,34717,-2.897414000000000,-79.00448100000000,30/11/2021
5,costa,12,Los Ríos,921763,1121643,620101,468161,24771,8610,-1.800000000000000,-79.53333300000000,30/11/2021
7,costa,07,El Oro,715751,1119567,586423,501008,13019,19117,-3.266667000000000,-79.96666700000000,30/11/2021
3,sierra,18,Tungurahua,590600,883238,463992,376985,26724,15537,-1.241667000000000,-78.61972200000000,30/11/2021
7,sierra,11,Loja,521154,824315,423263,372726,4089,24237,-3.983333000000000,-79.20000000000000,30/11/2021
1,costa,08,Esmeraldas,591083,776014,419694,322961,26229,7130,1.050000000000000,-79.20000000000000,30/11/2021
3,sierra,06,Chimborazo,524004,714377,385873,297396,12315,18793,-1.674347000000000,-78.64829400000001,30/11/2021
3,sierra,05,Cotopaxi,488716,712388,379495,294654,24944,13295,-0.9333330000000000,-78.61666700000001,30/11/2021
1,sierra,10,Imbabura,476257,739615,378555,331894,12835,16331,0.3626780000000000,-78.13066700000000,30/11/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,655873,349965,272180,26855,6873,-0.2541670000000000,-79.17194400000000,30/11/2021
5,costa,24,Santa Elena,401178,503120,281004,206697,7445,7974,-2.226700000000000,-80.85830000000000,30/11/2021
6,sierra,03,Cañar,281396,355124,184553,155130,7967,7474,-2.733333000000000,-78.83333300000000,30/11/2021
1,sierra,04,Carchi,186869,315192,172243,130314,6223,6412,0.8121800000000000,-77.71633000000000,30/11/2021
3,sierra,02,Bolívar,209933,294258,162042,120571,6456,5189,-1.605556000000000,-79.00305600000000,30/11/2021
2,amazonia,21,Sucumbíos,230503,293000,158453,122780,7647,4120,0.08472200000000001,-76.88277800000000,30/11/2021
2,amazonia,22,Orellana,161338,222765,122933,93742,4316,1774,-0.4666670000000000,-76.96666700000000,30/11/2021
2,amazonia,15,Napo,133705,194502,106053,82777,3233,2439,-0.9890000000000000,-77.81590000000000,30/11/2021
6,amazonia,14,Morona Santiago,196535,198505,103070,81675,9205,4555,-2.300000000000000,-78.11666700000001,30/11/2021
7,amazonia,19,Zamora Chinchipe,120416,156718,85955,66218,2262,2283,-4.120000000000000,-78.80000000000000,30/11/2021
2,amazonia,16,Pastaza,114202,133651,70147,55745,5227,2532,-1.066667000000000,-78.00111099999999,30/11/2021
5,insular,20,Galápagos,33042,59451,29523,28051,0,1877,-0.8000000000000000,-89.40000000000001,30/11/2021
8,costa,09,Guayas,4387434,5922672,3179075,2581618,89998,71981,-2.183333000000000,-79.88333299999999,01/12/2021
9,sierra,17,Pichincha,3228233,5375913,2732228,2460376,54225,129084,-0.2186110000000000,-78.50972200000000,01/12/2021
4,costa,13,Manabí,1562079,2341605,1251821,1016913,47090,25781,-1.056181000000000,-80.45521700000000,01/12/2021
6,sierra,01,Azuay,881394,1347438,697820,597660,15255,36703,-2.897414000000000,-79.00448100000000,01/12/2021
5,costa,12,Los Ríos,921763,1128237,622986,470678,24867,9706,-1.800000000000000,-79.53333300000000,01/12/2021
7,costa,07,El Oro,715751,1124121,587558,503152,13085,20326,-3.266667000000000,-79.96666700000000,01/12/2021
3,sierra,18,Tungurahua,590600,886527,464313,378976,26837,16401,-1.241667000000000,-78.61972200000000,01/12/2021
7,sierra,11,Loja,521154,828899,423920,375133,4131,25715,-3.983333000000000,-79.20000000000000,01/12/2021
1,costa,08,Esmeraldas,591083,778726,420550,324048,26376,7752,1.050000000000000,-79.20000000000000,01/12/2021
3,sierra,06,Chimborazo,524004,718366,386521,299576,12382,19887,-1.674347000000000,-78.64829400000001,01/12/2021
3,sierra,05,Cotopaxi,488716,716517,379968,297163,25116,14270,-0.9333330000000000,-78.61666700000001,01/12/2021
1,sierra,10,Imbabura,476257,741579,378829,332868,12909,16973,0.3626780000000000,-78.13066700000000,01/12/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,658578,351058,273432,26926,7162,-0.2541670000000000,-79.17194400000000,01/12/2021
5,costa,24,Santa Elena,401178,506095,281915,208315,7544,8321,-2.226700000000000,-80.85830000000000,01/12/2021
6,sierra,03,Cañar,281396,356309,185148,155548,7975,7638,-2.733333000000000,-78.83333300000000,01/12/2021
1,sierra,04,Carchi,186869,316947,172397,131142,6280,7128,0.8121800000000000,-77.71633000000000,01/12/2021
3,sierra,02,Bolívar,209933,296440,162825,121332,6478,5805,-1.605556000000000,-79.00305600000000,01/12/2021
2,amazonia,21,Sucumbíos,230503,294477,158838,123595,7701,4343,0.08472200000000001,-76.88277800000000,01/12/2021
2,amazonia,22,Orellana,161338,223645,123174,94124,4390,1957,-0.4666670000000000,-76.96666700000000,01/12/2021
2,amazonia,15,Napo,133705,195334,106249,83219,3247,2619,-0.9890000000000000,-77.81590000000000,01/12/2021
6,amazonia,14,Morona Santiago,196535,199735,103312,82448,9277,4698,-2.300000000000000,-78.11666700000001,01/12/2021
7,amazonia,19,Zamora Chinchipe,120416,157573,86182,66673,2303,2415,-4.120000000000000,-78.80000000000000,01/12/2021
2,amazonia,16,Pastaza,114202,134344,70364,56086,5257,2637,-1.066667000000000,-78.00111099999999,01/12/2021
5,insular,20,Galápagos,33042,59543,29537,28069,0,1937,-0.8000000000000000,-89.40000000000001,01/12/2021
8,costa,09,Guayas,4387434,5959553,3192452,2597422,90157,79522,-2.183333000000000,-79.88333299999999,02/12/2021
9,sierra,17,Pichincha,3228233,5397083,2734567,2470182,54449,137885,-0.2186110000000000,-78.50972200000000,02/12/2021
4,costa,13,Manabí,1562079,2352202,1255148,1021472,47352,28230,-1.056181000000000,-80.45521700000000,02/12/2021
6,sierra,01,Azuay,881394,1353041,698467,600520,15359,38695,-2.897414000000000,-79.00448100000000,02/12/2021
5,costa,12,Los Ríos,921763,1136167,626449,473711,24941,11066,-1.800000000000000,-79.53333300000000,02/12/2021
7,costa,07,El Oro,715751,1129415,588714,506099,13156,21446,-3.266667000000000,-79.96666700000000,02/12/2021
3,sierra,18,Tungurahua,590600,890485,464656,381321,26936,17572,-1.241667000000000,-78.61972200000000,02/12/2021
7,sierra,11,Loja,521154,833006,424324,377198,4187,27297,-3.983333000000000,-79.20000000000000,02/12/2021
1,costa,08,Esmeraldas,591083,781644,420490,326198,26612,8344,1.050000000000000,-79.20000000000000,02/12/2021
3,sierra,06,Chimborazo,524004,721621,387154,301351,12459,20657,-1.674347000000000,-78.64829400000001,02/12/2021
3,sierra,05,Cotopaxi,488716,718981,380345,298281,25265,15090,-0.9333330000000000,-78.61666700000001,02/12/2021
1,sierra,10,Imbabura,476257,743276,378523,333805,12992,17956,0.3626780000000000,-78.13066700000000,02/12/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,660901,352030,274352,27039,7480,-0.2541670000000000,-79.17194400000000,02/12/2021
5,costa,24,Santa Elena,401178,509299,283405,209529,7634,8731,-2.226700000000000,-80.85830000000000,02/12/2021
6,sierra,03,Cañar,281396,358095,185541,156068,8033,8453,-2.733333000000000,-78.83333300000000,02/12/2021
1,sierra,04,Carchi,186869,317733,172036,131742,6350,7605,0.8121800000000000,-77.71633000000000,02/12/2021
3,sierra,02,Bolívar,209933,299057,163556,121901,6532,7068,-1.605556000000000,-79.00305600000000,02/12/2021
2,amazonia,21,Sucumbíos,230503,295940,159168,124452,7740,4580,0.08472200000000001,-76.88277800000000,02/12/2021
2,amazonia,22,Orellana,161338,224076,123214,94360,4455,2047,-0.4666670000000000,-76.96666700000000,02/12/2021
2,amazonia,15,Napo,133705,196039,106358,83608,3275,2798,-0.9890000000000000,-77.81590000000000,02/12/2021
6,amazonia,14,Morona Santiago,196535,200985,103612,83046,9340,4987,-2.300000000000000,-78.11666700000001,02/12/2021
7,amazonia,19,Zamora Chinchipe,120416,158987,86564,67522,2343,2558,-4.120000000000000,-78.80000000000000,02/12/2021
2,amazonia,16,Pastaza,114202,134948,70528,56398,5292,2730,-1.066667000000000,-78.00111099999999,02/12/2021
5,insular,20,Galápagos,33042,59616,29586,28083,0,1947,-0.8000000000000000,-89.40000000000001,02/12/2021
8,costa,09,Guayas,4387434,5985645,3200273,2609388,90266,85718,-2.183333000000000,-79.88333299999999,03/12/2021
9,sierra,17,Pichincha,3228233,5413997,2736399,2478013,54648,144937,-0.2186110000000000,-78.50972200000000,03/12/2021
4,costa,13,Manabí,1562079,2358027,1256635,1023941,47564,29887,-1.056181000000000,-80.45521700000000,03/12/2021
6,sierra,01,Azuay,881394,1357707,699042,602841,15413,40411,-2.897414000000000,-79.00448100000000,03/12/2021
5,costa,12,Los Ríos,921763,1143140,629034,476547,24998,12561,-1.800000000000000,-79.53333300000000,03/12/2021
7,costa,07,El Oro,715751,1133812,589584,508577,13268,22383,-3.266667000000000,-79.96666700000000,03/12/2021
3,sierra,18,Tungurahua,590600,893567,464877,383358,27035,18297,-1.241667000000000,-78.61972200000000,03/12/2021
7,sierra,11,Loja,521154,836241,424713,378559,4229,28740,-3.983333000000000,-79.20000000000000,03/12/2021
1,costa,08,Esmeraldas,591083,784308,421287,327443,26846,8732,1.050000000000000,-79.20000000000000,03/12/2021
3,sierra,06,Chimborazo,524004,726067,387504,304291,12534,21738,-1.674347000000000,-78.64829400000001,03/12/2021
3,sierra,05,Cotopaxi,488716,722705,381213,300065,25404,16023,-0.9333330000000000,-78.61666700000001,03/12/2021
1,sierra,10,Imbabura,476257,745579,378786,334694,13106,18993,0.3626780000000000,-78.13066700000000,03/12/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,662314,352614,274744,27168,7788,-0.2541670000000000,-79.17194400000000,03/12/2021
5,costa,24,Santa Elena,401178,511597,284014,210598,7763,9222,-2.226700000000000,-80.85830000000000,03/12/2021
6,sierra,03,Cañar,281396,359659,186300,156385,8075,8899,-2.733333000000000,-78.83333300000000,03/12/2021
1,sierra,04,Carchi,186869,318560,172124,132012,6395,8029,0.8121800000000000,-77.71633000000000,03/12/2021
3,sierra,02,Bolívar,209933,301151,164058,122532,6562,7999,-1.605556000000000,-79.00305600000000,03/12/2021
2,amazonia,21,Sucumbíos,230503,298097,159758,125724,7770,4845,0.08472200000000001,-76.88277800000000,03/12/2021
2,amazonia,22,Orellana,161338,224742,123384,94655,4525,2178,-0.4666670000000000,-76.96666700000000,03/12/2021
2,amazonia,15,Napo,133705,196650,106471,83907,3290,2982,-0.9890000000000000,-77.81590000000000,03/12/2021
6,amazonia,14,Morona Santiago,196535,201850,103786,83502,9390,5172,-2.300000000000000,-78.11666700000001,03/12/2021
7,amazonia,19,Zamora Chinchipe,120416,159897,86815,67940,2380,2762,-4.120000000000000,-78.80000000000000,03/12/2021
